File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/438.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_67
Injection Number	60
Position	RE11
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	06:41:20
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-112.747323
Signal Max.	6.720137
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
7.824833	0.25	-111.921706
7.829000	0.25	-111.925689
7.833167	0.25	-111.912579
7.837333	0.25	-111.911819
7.841500	0.25	-111.910346
7.845667	0.25	-111.908583
7.849833	0.25	-111.909842
7.854000	0.25	-111.908806
7.858167	0.25	-111.897889
7.862333	0.25	-111.912376
7.866500	0.25	-111.905410
7.870667	0.25	-111.902073
7.874833	0.25	-111.900441
7.879000	0.25	-111.904275
7.883167	0.25	-111.903022
7.887333	0.25	-111.903076
7.891500	0.25	-111.892908
7.895667	0.25	-111.899128
7.899833	0.25	-111.899363
7.904000	0.25	-111.897765
7.908167	0.25	-111.905376
7.912333	0.25	-111.905948
7.916500	0.25	-111.911867
7.920667	0.25	-111.912231
7.924833	0.25	-111.911326
7.929000	0.25	-111.911651
7.933167	0.25	-111.914889
7.937333	0.25	-111.909033
7.941500	0.25	-111.912673
7.945667	0.25	-111.910520
7.949833	0.25	-111.913310
7.954000	0.25	-111.911789
7.958167	0.25	-111.909047
7.962333	0.25	-111.910515
7.966500	0.25	-111.914818
7.970667	0.25	-111.904922
7.974833	0.25	-111.909744
7.979000	0.25	-111.912028
7.983167	0.25	-111.924416
7.987333	0.25	-111.911308
7.991500	0.25	-111.920701
7.995667	0.25	-111.923805
7.999833	0.25	-111.918580
8.004000	0.25	-111.927923
8.008167	0.25	-111.922843
8.012333	0.25	-111.925057
8.016500	0.25	-111.926916
8.020667	0.25	-111.934549
8.024833	0.25	-111.924802
8.029000	0.25	-111.936290
8.033167	0.25	-111.939448
8.037333	0.25	-111.933627
8.041500	0.25	-111.942540
8.045667	0.25	-111.940027
8.049833	0.25	-111.939752
8.054000	0.25	-111.955021
8.058167	0.25	-111.957032
8.062333	0.25	-111.955639
8.066500	0.25	-111.959014
8.070667	0.25	-111.960573
8.074833	0.25	-111.955158
8.079000	0.25	-111.956659
8.083167	0.25	-111.955372
8.087333	0.25	-111.966523
8.091500	0.25	-111.963449
8.095667	0.25	-111.970555
8.099833	0.25	-111.969084
8.104000	0.25	-111.967984
8.108167	0.25	-111.963037
8.112333	0.25	-111.972429
8.116500	0.25	-111.973131
8.120667	0.25	-111.984568
8.124833	0.25	-111.978839
8.129000	0.25	-111.967540
8.133167	0.25	-111.975731
8.137333	0.25	-111.972547
8.141500	0.25	-111.977170
8.145667	0.25	-111.968404
8.149833	0.25	-111.963568
8.154000	0.25	-111.946533
8.158167	0.25	-111.963998
8.162333	0.25	-111.970277
8.166500	0.25	-111.962343
8.170667	0.25	-111.960563
8.174833	0.25	-111.961293
8.179000	0.25	-111.954627
8.183167	0.25	-111.953958
8.187333	0.25	-111.948071
8.191500	0.25	-111.951480
8.195667	0.25	-111.939854
8.199833	0.25	-111.938122
8.204000	0.25	-111.933288
8.208167	0.25	-111.926114
8.212333	0.25	-111.928458
8.216500	0.25	-111.919753
8.220667	0.25	-111.921778
8.224833	0.25	-111.909016
8.229000	0.25	-111.909820
8.233167	0.25	-111.898572
8.237333	0.25	-111.891412
8.241500	0.25	-111.892605
8.245667	0.25	-111.891697
8.249833	0.25	-111.892095
8.254000	0.25	-111.884587
8.258167	0.25	-111.879641
8.262333	0.25	-111.871177
8.266500	0.25	-111.877492
8.270667	0.25	-111.890097
8.274833	0.25	-111.883741
8.279000	0.25	-111.881396
8.283167	0.25	-111.887943
8.287333	0.25	-111.879480
8.291500	0.25	-111.886784
8.295667	0.25	-111.888109
8.299833	0.25	-111.890718
8.304000	0.25	-111.894836
8.308167	0.25	-111.904363
8.312333	0.25	-111.907771
8.316500	0.25	-111.919130
8.320667	0.25	-111.923239
8.324833	0.25	-111.916405
8.329000	0.25	-111.921217
8.333167	0.25	-111.920576
8.337333	0.25	-111.932116
8.341500	0.25	-111.943164
8.345667	0.25	-111.953832
8.349833	0.25	-111.950459
8.354000	0.25	-111.942922
8.358167	0.25	-111.954492
8.362333	0.25	-111.962613
8.366500	0.25	-111.954553
8.370667	0.25	-111.959720
8.374833	0.25	-111.958687
8.379000	0.25	-111.962133
8.383167	0.25	-111.966508
8.387333	0.25	-111.966482
8.391500	0.25	-111.963917
8.395667	0.25	-111.958842
8.399833	0.25	-111.953181
8.404000	0.25	-111.959031
8.408167	0.25	-111.960124
8.412333	0.25	-111.948213
8.416500	0.25	-111.954214
8.420667	0.25	-111.952066
8.424833	0.25	-111.946848
8.429000	0.25	-111.934572
8.433167	0.25	-111.927654
8.437333	0.25	-111.923360
8.441500	0.25	-111.909201
8.445667	0.25	-111.907292
8.449833	0.25	-111.907942
8.454000	0.25	-111.888581
8.458167	0.25	-111.879417
8.462333	0.25	-111.871329
8.466500	0.25	-111.851210
8.470667	0.25	-111.846734
8.474833	0.25	-111.834526
8.479000	0.25	-111.819459
8.483167	0.25	-111.803609
8.487333	0.25	-111.785316
8.491500	0.25	-111.767441
8.495667	0.25	-111.749262
8.499833	0.25	-111.730762
8.504000	0.25	-111.715199
8.508167	0.25	-111.691806
8.512333	0.25	-111.683918
8.516500	0.25	-111.674175
8.520667	0.25	-111.656081
8.524833	0.25	-111.652547
8.529000	0.25	-111.641650
8.533167	0.25	-111.640096
8.537333	0.25	-111.648622
8.541500	0.25	-111.645264
8.545667	0.25	-111.651018
8.549833	0.25	-111.655747
8.554000	0.25	-111.657663
8.558167	0.25	-111.680039
8.562333	0.25	-111.688037
8.566500	0.25	-111.701967
8.570667	0.25	-111.710738
8.574833	0.25	-111.732720
8.579000	0.25	-111.748875
8.583167	0.25	-111.765166
8.587333	0.25	-111.781260
8.591500	0.25	-111.799849
8.595667	0.25	-111.813642
8.599833	0.25	-111.837525
8.604000	0.25	-111.854688
8.608167	0.25	-111.866219
8.612333	0.25	-111.868353
8.616500	0.25	-111.890845
8.620667	0.25	-111.903725
8.624833	0.25	-111.915505
8.629000	0.25	-111.916551
8.633167	0.25	-111.932167
8.637333	0.25	-111.926087
8.641500	0.25	-111.937928
8.645667	0.25	-111.946461
8.649833	0.25	-111.951050
8.654000	0.25	-111.950141
8.658167	0.25	-111.967098
8.662333	0.25	-111.956161
8.666500	0.25	-111.960917
8.670667	0.25	-111.962615
8.674833	0.25	-111.958555
8.679000	0.25	-111.972242
8.683167	0.25	-111.972014
8.687333	0.25	-111.967503
8.691500	0.25	-111.976028
8.695667	0.25	-111.966258
8.699833	0.25	-111.980499
8.704000	0.25	-111.981888
8.708167	0.25	-111.982431
8.712333	0.25	-111.985746
8.716500	0.25	-111.981899
8.720667	0.25	-111.975858
8.724833	0.25	-111.976102
8.729000	0.25	-111.986695
8.733167	0.25	-111.988979
8.737333	0.25	-111.983376
8.741500	0.25	-111.988136
8.745667	0.25	-111.989787
8.749833	0.25	-111.976793
8.754000	0.25	-111.986015
8.758167	0.25	-111.986056
8.762333	0.25	-111.987846
8.766500	0.25	-111.994874
8.770667	0.25	-111.993569
8.774833	0.25	-111.998030
8.779000	0.25	-111.988880
8.783167	0.25	-111.992217
8.787333	0.25	-111.993840
8.791500	0.25	-111.985932
8.795667	0.25	-111.982047
8.799833	0.25	-111.986242
8.804000	0.25	-111.982277
8.808167	0.25	-111.983676
8.812333	0.25	-111.979840
8.816500	0.25	-111.981294
8.820667	0.25	-111.971333
8.824833	0.25	-111.961179
8.829000	0.25	-111.964859
8.833167	0.25	-111.971844
8.837333	0.25	-111.961670
8.841500	0.25	-111.959914
8.845667	0.25	-111.954227
8.849833	0.25	-111.958767
8.854000	0.25	-111.944015
8.858167	0.25	-111.936512
8.862333	0.25	-111.944169
8.866500	0.25	-111.937730
8.870667	0.25	-111.925899
8.874833	0.25	-111.921855
8.879000	0.25	-111.917811
8.883167	0.25	-111.906950
8.887333	0.25	-111.905525
8.891500	0.25	-111.911377
8.895667	0.25	-111.905380
8.899833	0.25	-111.898698
8.904000	0.25	-111.893169
8.908167	0.25	-111.896664
8.912333	0.25	-111.895803
8.916500	0.25	-111.903327
8.920667	0.25	-111.894681
8.924833	0.25	-111.896525
8.929000	0.25	-111.900737
8.933167	0.25	-111.911855
8.937333	0.25	-111.915108
8.941500	0.25	-111.909597
8.945667	0.25	-111.917271
8.949833	0.25	-111.930126
8.954000	0.25	-111.924809
8.958167	0.25	-111.935220
8.962333	0.25	-111.939302
8.966500	0.25	-111.942348
8.970667	0.25	-111.952659
8.974833	0.25	-111.959839
8.979000	0.25	-111.960871
8.983167	0.25	-111.973693
8.987333	0.25	-111.981919
8.991500	0.25	-111.982312
8.995667	0.25	-111.977252
8.999833	0.25	-111.991653
9.004000	0.25	-111.983706
9.008167	0.25	-111.978452
9.012333	0.25	-111.988244
9.016500	0.25	-111.995269
9.020667	0.25	-111.998791
9.024833	0.25	-111.995055
9.029000	0.25	-112.004521
9.033167	0.25	-112.001740
9.037333	0.25	-112.000380
9.041500	0.25	-111.994996
9.045667	0.25	-112.001151
9.049833	0.25	-111.987172
9.054000	0.25	-111.983400
9.058167	0.25	-111.991128
9.062333	0.25	-111.983965
9.066500	0.25	-111.984856
9.070667	0.25	-111.981451
9.074833	0.25	-111.983087
9.079000	0.25	-111.981374
9.083167	0.25	-111.974570
9.087333	0.25	-111.970210
9.091500	0.25	-111.950729
9.095667	0.25	-111.959653
9.099833	0.25	-111.940549
9.104000	0.25	-111.944437
9.108167	0.25	-111.941173
9.112333	0.25	-111.944444
9.116500	0.25	-111.937311
9.120667	0.25	-111.927679
9.124833	0.25	-111.928290
9.129000	0.25	-111.931460
9.133167	0.25	-111.928032
9.137333	0.25	-111.932505
9.141500	0.25	-111.925189
9.145667	0.25	-111.929413
9.149833	0.25	-111.932966
9.154000	0.25	-111.936018
9.158167	0.25	-111.946959
9.162333	0.25	-111.954317
9.166500	0.25	-111.950102
9.170667	0.25	-111.958044
9.174833	0.25	-111.964589
9.179000	0.25	-111.973930
9.183167	0.25	-111.975766
9.187333	0.25	-111.991960
9.191500	0.25	-111.990721
9.195667	0.25	-112.004114
9.199833	0.25	-112.009931
9.204000	0.25	-112.007059
9.208167	0.25	-112.006601
9.212333	0.25	-112.017259
9.216500	0.25	-112.014991
9.220667	0.25	-112.032410
9.224833	0.25	-112.040903
9.229000	0.25	-112.040640
9.233167	0.25	-112.043088
9.237333	0.25	-112.036793
9.241500	0.25	-112.049272
9.245667	0.25	-112.051030
9.249833	0.25	-112.052833
9.254000	0.25	-112.058028
9.258167	0.25	-112.053935
9.262333	0.25	-112.060617
9.266500	0.25	-112.057616
9.270667	0.25	-112.065438
9.274833	0.25	-112.073328
9.279000	0.25	-112.071310
9.283167	0.25	-112.077502
9.287333	0.25	-112.075652
9.291500	0.25	-112.072747
9.295667	0.25	-112.076777
9.299833	0.25	-112.071429
9.304000	0.25	-112.070666
9.308167	0.25	-112.077198
9.312333	0.25	-112.072932
9.316500	0.25	-112.072130
9.320667	0.25	-112.070437
9.324833	0.25	-112.075941
9.329000	0.25	-112.069228
9.333167	0.25	-112.079829
9.337333	0.25	-112.078922
9.341500	0.25	-112.077915
9.345667	0.25	-112.079976
9.349833	0.25	-112.078955
9.354000	0.25	-112.082205
9.358167	0.25	-112.083399
9.362333	0.25	-112.067915
9.366500	0.25	-112.082949
9.370667	0.25	-112.077711
9.374833	0.25	-112.072799
9.379000	0.25	-112.075555
9.383167	0.25	-112.071884
9.387333	0.25	-112.079653
9.391500	0.25	-112.080029
9.395667	0.25	-112.072128
9.399833	0.25	-112.068390
9.404000	0.25	-112.073312
9.408167	0.25	-112.069997
9.412333	0.25	-112.073438
9.416500	0.25	-112.072816
9.420667	0.25	-112.077855
9.424833	0.25	-112.074761
9.429000	0.25	-112.071586
9.433167	0.25	-112.068308
9.437333	0.25	-112.077982
9.441500	0.25	-112.076592
9.445667	0.25	-112.076911
9.449833	0.25	-112.061563
9.454000	0.25	-112.067210
9.458167	0.25	-112.067426
9.462333	0.25	-112.059600
9.466500	0.25	-112.039567
9.470667	0.25	-112.032791
9.474833	0.25	-112.020810
9.479000	0.25	-112.015229
9.483167	0.25	-111.993870
9.487333	0.25	-111.970886
9.491500	0.25	-111.947106
9.495667	0.25	-111.922352
9.499833	0.25	-111.885451
9.504000	0.25	-111.843760
9.508167	0.25	-111.802865
9.512333	0.25	-111.751819
9.516500	0.25	-111.687836
9.520667	0.25	-111.608165
9.524833	0.25	-111.540523
9.529000	0.25	-111.452167
9.533167	0.25	-111.350161
9.537333	0.25	-111.248556
9.541500	0.25	-111.125697
9.545667	0.25	-111.002199
9.549833	0.25	-110.875128
9.554000	0.25	-110.734612
9.558167	0.25	-110.589991
9.562333	0.25	-110.429057
9.566500	0.25	-110.278144
9.570667	0.25	-110.114218
9.574833	0.25	-109.964654
9.579000	0.25	-109.807790
9.583167	0.25	-109.635938
9.587333	0.25	-109.474471
9.591500	0.25	-109.331327
9.595667	0.25	-109.189653
9.599833	0.25	-109.039954
9.604000	0.25	-108.926567
9.608167	0.25	-108.821559
9.612333	0.25	-108.729111
9.616500	0.25	-108.646830
9.620667	0.25	-108.595602
9.624833	0.25	-108.547755
9.629000	0.25	-108.526594
9.633167	0.25	-108.523504
9.637333	0.25	-108.557692
9.641500	0.25	-108.595821
9.645667	0.25	-108.648645
9.649833	0.25	-108.721318
9.654000	0.25	-108.818245
9.658167	0.25	-108.925300
9.662333	0.25	-109.050141
9.666500	0.25	-109.184063
9.670667	0.25	-109.325586
9.674833	0.25	-109.481661
9.679000	0.25	-109.633226
9.683167	0.25	-109.794493
9.687333	0.25	-109.957481
9.691500	0.25	-110.117945
9.695667	0.25	-110.265725
9.699833	0.25	-110.415696
9.704000	0.25	-110.575535
9.708167	0.25	-110.719548
9.712333	0.25	-110.856872
9.716500	0.25	-110.982181
9.720667	0.25	-111.097033
9.724833	0.25	-111.212295
9.729000	0.25	-111.315152
9.733167	0.25	-111.393616
9.737333	0.25	-111.480170
9.741500	0.25	-111.553780
9.745667	0.25	-111.625775
9.749833	0.25	-111.680697
9.754000	0.25	-111.731182
9.758167	0.25	-111.783456
9.762333	0.25	-111.828168
9.766500	0.25	-111.855816
9.770667	0.25	-111.892709
9.774833	0.25	-111.917210
9.779000	0.25	-111.936472
9.783167	0.25	-111.960483
9.787333	0.25	-111.984028
9.791500	0.25	-111.999772
9.795667	0.25	-112.005488
9.799833	0.25	-112.005267
9.804000	0.25	-112.022547
9.808167	0.25	-112.039563
9.812333	0.25	-112.042128
9.816500	0.25	-112.047595
9.820667	0.25	-112.049407
9.824833	0.25	-112.053051
9.829000	0.25	-112.058977
9.833167	0.25	-112.056084
9.837333	0.25	-112.063981
9.841500	0.25	-112.067516
9.845667	0.25	-112.077545
9.849833	0.25	-112.074338
9.854000	0.25	-112.078670
9.858167	0.25	-112.074092
9.862333	0.25	-112.074828
9.866500	0.25	-112.080939
9.870667	0.25	-112.075195
9.874833	0.25	-112.072890
9.879000	0.25	-112.072503
9.883167	0.25	-112.071168
9.887333	0.25	-112.068529
9.891500	0.25	-112.064339
9.895667	0.25	-112.070153
9.899833	0.25	-112.073375
9.904000	0.25	-112.072614
9.908167	0.25	-112.068493
9.912333	0.25	-112.063809
9.916500	0.25	-112.053233
9.920667	0.25	-112.051353
9.924833	0.25	-112.049063
9.929000	0.25	-112.051746
9.933167	0.25	-112.035598
9.937333	0.25	-112.025031
9.941500	0.25	-112.017899
9.945667	0.25	-112.010027
9.949833	0.25	-112.007785
9.954000	0.25	-111.994939
9.958167	0.25	-111.984594
9.962333	0.25	-111.967952
9.966500	0.25	-111.954008
9.970667	0.25	-111.940839
9.974833	0.25	-111.924391
9.979000	0.25	-111.912344
9.983167	0.25	-111.881996
9.987333	0.25	-111.856308
9.991500	0.25	-111.817148
9.995667	0.25	-111.776656
9.999833	0.25	-111.729678
10.004000	0.25	-111.684513
10.008167	0.25	-111.623125
10.012333	0.25	-111.563538
10.016500	0.25	-111.498836
10.020667	0.25	-111.423481
10.024833	0.25	-111.346230
10.029000	0.25	-111.267834
10.033167	0.25	-111.178066
10.037333	0.25	-111.089622
10.041500	0.25	-111.002339
10.045667	0.25	-110.914485
10.049833	0.25	-110.830776
10.054000	0.25	-110.767832
10.058167	0.25	-110.723195
10.062333	0.25	-110.668279
10.066500	0.25	-110.630785
10.070667	0.25	-110.608135
10.074833	0.25	-110.610068
10.079000	0.25	-110.614283
10.083167	0.25	-110.644764
10.087333	0.25	-110.682151
10.091500	0.25	-110.725765
10.095667	0.25	-110.789198
10.099833	0.25	-110.856340
10.104000	0.25	-110.930587
10.108167	0.25	-111.017356
10.112333	0.25	-111.091478
10.116500	0.25	-111.174304
10.120667	0.25	-111.255322
10.124833	0.25	-111.340224
10.129000	0.25	-111.416389
10.133167	0.25	-111.484960
10.137333	0.25	-111.557003
10.141500	0.25	-111.624310
10.145667	0.25	-111.685017
10.149833	0.25	-111.733387
10.154000	0.25	-111.772188
10.158167	0.25	-111.806490
10.162333	0.25	-111.844597
10.166500	0.25	-111.877804
10.170667	0.25	-111.914491
10.174833	0.25	-111.939625
10.179000	0.25	-111.955154
10.183167	0.25	-111.970453
10.187333	0.25	-111.975957
10.191500	0.25	-111.989801
10.195667	0.25	-111.996859
10.199833	0.25	-112.007542
10.204000	0.25	-112.020611
10.208167	0.25	-112.019494
10.212333	0.25	-112.030997
10.216500	0.25	-112.035117
10.220667	0.25	-112.028775
10.224833	0.25	-112.028395
10.229000	0.25	-112.038997
10.233167	0.25	-112.039208
10.237333	0.25	-112.038459
10.241500	0.25	-112.044786
10.245667	0.25	-112.038422
10.249833	0.25	-112.038325
10.254000	0.25	-112.038232
10.258167	0.25	-112.030237
10.262333	0.25	-112.040106
10.266500	0.25	-112.039871
10.270667	0.25	-112.050206
10.274833	0.25	-112.038354
10.279000	0.25	-112.043274
10.283167	0.25	-112.046177
10.287333	0.25	-112.049183
10.291500	0.25	-112.037381
10.295667	0.25	-112.041729
10.299833	0.25	-112.040033
10.304000	0.25	-112.039337
10.308167	0.25	-112.034349
10.312333	0.25	-112.035450
10.316500	0.25	-112.025451
10.320667	0.25	-112.032338
10.324833	0.25	-112.022375
10.329000	0.25	-112.015381
10.333167	0.25	-112.014940
10.337333	0.25	-112.012892
10.341500	0.25	-112.015173
10.345667	0.25	-112.004403
10.349833	0.25	-112.002123
10.354000	0.25	-112.000738
10.358167	0.25	-112.003110
10.362333	0.25	-111.989752
10.366500	0.25	-111.983148
10.370667	0.25	-111.986316
10.374833	0.25	-111.981084
10.379000	0.25	-111.981228
10.383167	0.25	-111.978036
10.387333	0.25	-111.982917
10.391500	0.25	-111.981723
10.395667	0.25	-111.990192
10.399833	0.25	-111.996636
10.404000	0.25	-111.999608
10.408167	0.25	-111.992836
10.412333	0.25	-112.000836
10.416500	0.25	-111.998666
10.420667	0.25	-112.003640
10.424833	0.25	-112.012792
10.429000	0.25	-112.004289
10.433167	0.25	-112.002346
10.437333	0.25	-111.995807
10.441500	0.25	-111.992071
10.445667	0.25	-111.991491
10.449833	0.25	-111.970454
10.454000	0.25	-111.958283
10.458167	0.25	-111.947332
10.462333	0.25	-111.933027
10.466500	0.25	-111.934375
10.470667	0.25	-111.931008
10.474833	0.25	-111.925373
10.479000	0.25	-111.925777
10.483167	0.25	-111.924430
10.487333	0.25	-111.931224
10.491500	0.25	-111.936366
10.495667	0.25	-111.941941
10.499833	0.25	-111.954905
10.504000	0.25	-111.961625
10.508167	0.25	-111.975467
10.512333	0.25	-111.979314
10.516500	0.25	-111.984644
10.520667	0.25	-111.993466
10.524833	0.25	-112.002187
10.529000	0.25	-112.008297
10.533167	0.25	-112.011908
10.537333	0.25	-112.014042
10.541500	0.25	-112.022989
10.545667	0.25	-112.019488
10.549833	0.25	-112.030463
10.554000	0.25	-112.026739
10.558167	0.25	-112.035761
10.562333	0.25	-112.027140
10.566500	0.25	-112.030186
10.570667	0.25	-112.033097
10.574833	0.25	-112.029746
10.579000	0.25	-112.024502
10.583167	0.25	-112.021109
10.587333	0.25	-112.027277
10.591500	0.25	-112.025594
10.595667	0.25	-112.017489
10.599833	0.25	-112.027420
10.604000	0.25	-112.012029
10.608167	0.25	-112.008235
10.612333	0.25	-112.013998
10.616500	0.25	-112.003444
10.620667	0.25	-112.000500
10.624833	0.25	-111.999477
10.629000	0.25	-111.983944
10.633167	0.25	-111.983936
10.637333	0.25	-111.971759
10.641500	0.25	-111.965329
10.645667	0.25	-111.950660
10.649833	0.25	-111.939800
10.654000	0.25	-111.920049
10.658167	0.25	-111.896357
10.662333	0.25	-111.877442
10.666500	0.25	-111.841152
10.670667	0.25	-111.799526
10.674833	0.25	-111.761522
10.679000	0.25	-111.700438
10.683167	0.25	-111.630019
10.687333	0.25	-111.547798
10.691500	0.25	-111.461185
10.695667	0.25	-111.349438
10.699833	0.25	-111.209417
10.704000	0.25	-111.066025
10.708167	0.25	-110.895595
10.712333	0.25	-110.698519
10.716500	0.25	-110.486047
10.720667	0.25	-110.259332
10.724833	0.25	-110.008555
10.729000	0.25	-109.742367
10.733167	0.25	-109.455295
10.737333	0.25	-109.155663
10.741500	0.25	-108.861415
10.745667	0.25	-108.557419
10.749833	0.25	-108.282287
10.754000	0.25	-107.989427
10.758167	0.25	-107.732851
10.762333	0.25	-107.491709
10.766500	0.25	-107.287602
10.770667	0.25	-107.114708
10.774833	0.25	-106.983927
10.779000	0.25	-106.902203
10.783167	0.25	-106.863945
10.787333	0.25	-106.879152
10.791500	0.25	-106.928465
10.795667	0.25	-107.020463
10.799833	0.25	-107.148271
10.804000	0.25	-107.303067
10.808167	0.25	-107.497455
10.812333	0.25	-107.717400
10.816500	0.25	-107.960191
10.820667	0.25	-108.215225
10.824833	0.25	-108.473259
10.829000	0.25	-108.735516
10.833167	0.25	-108.999222
10.837333	0.25	-109.271870
10.841500	0.25	-109.509797
10.845667	0.25	-109.740547
10.849833	0.25	-109.969981
10.854000	0.25	-110.175585
10.858167	0.25	-110.354046
10.862333	0.25	-110.533651
10.866500	0.25	-110.690518
10.870667	0.25	-110.825804
10.874833	0.25	-110.936514
10.879000	0.25	-111.051798
10.883167	0.25	-111.142113
10.887333	0.25	-111.238773
10.891500	0.25	-111.301335
10.895667	0.25	-111.363518
10.899833	0.25	-111.419418
10.904000	0.25	-111.456102
10.908167	0.25	-111.495555
10.912333	0.25	-111.526941
10.916500	0.25	-111.554639
10.920667	0.25	-111.584248
10.924833	0.25	-111.617593
10.929000	0.25	-111.624659
10.933167	0.25	-111.638807
10.937333	0.25	-111.662044
10.941500	0.25	-111.671763
10.945667	0.25	-111.683607
10.949833	0.25	-111.702054
10.954000	0.25	-111.708094
10.958167	0.25	-111.716512
10.962333	0.25	-111.716473
10.966500	0.25	-111.720923
10.970667	0.25	-111.715882
10.974833	0.25	-111.685990
10.979000	0.25	-111.657379
10.983167	0.25	-111.598388
10.987333	0.25	-111.518022
10.991500	0.25	-111.392841
10.995667	0.25	-111.242876
10.999833	0.25	-111.047151
11.004000	0.25	-110.824783
11.008167	0.25	-110.570440
11.012333	0.25	-110.324883
11.016500	0.25	-110.080914
11.020667	0.25	-109.876202
11.024833	0.25	-109.700546
11.029000	0.25	-109.579852
11.033167	0.25	-109.518712
11.037333	0.25	-109.506424
11.041500	0.25	-109.558576
11.045667	0.25	-109.646722
11.049833	0.25	-109.768217
11.054000	0.25	-109.915323
11.058167	0.25	-110.080215
11.062333	0.25	-110.257488
11.066500	0.25	-110.431489
11.070667	0.25	-110.601949
11.074833	0.25	-110.766651
11.079000	0.25	-110.920213
11.083167	0.25	-111.048085
11.087333	0.25	-111.178822
11.091500	0.25	-111.289613
11.095667	0.25	-111.385850
11.099833	0.25	-111.464262
11.104000	0.25	-111.528649
11.108167	0.25	-111.593290
11.112333	0.25	-111.649718
11.116500	0.25	-111.693955
11.120667	0.25	-111.728396
11.124833	0.25	-111.757504
11.129000	0.25	-111.789178
11.133167	0.25	-111.812235
11.137333	0.25	-111.834427
11.141500	0.25	-111.855683
11.145667	0.25	-111.866223
11.149833	0.25	-111.875773
11.154000	0.25	-111.885097
11.158167	0.25	-111.893938
11.162333	0.25	-111.906521
11.166500	0.25	-111.901071
11.170667	0.25	-111.914179
11.174833	0.25	-111.913318
11.179000	0.25	-111.922886
11.183167	0.25	-111.929993
11.187333	0.25	-111.925350
11.191500	0.25	-111.928153
11.195667	0.25	-111.932751
11.199833	0.25	-111.930398
11.204000	0.25	-111.943473
11.208167	0.25	-111.942004
11.212333	0.25	-111.938836
11.216500	0.25	-111.948903
11.220667	0.25	-111.959860
11.224833	0.25	-111.955227
11.229000	0.25	-111.958397
11.233167	0.25	-111.960344
11.237333	0.25	-111.963206
11.241500	0.25	-111.963965
11.245667	0.25	-111.959076
11.249833	0.25	-111.964101
11.254000	0.25	-111.958114
11.258167	0.25	-111.962621
11.262333	0.25	-111.963903
11.266500	0.25	-111.971725
11.270667	0.25	-111.963282
11.274833	0.25	-111.970791
11.279000	0.25	-111.959808
11.283167	0.25	-111.965295
11.287333	0.25	-111.968207
11.291500	0.25	-111.955557
11.295667	0.25	-111.950186
11.299833	0.25	-111.957712
11.304000	0.25	-111.960717
11.308167	0.25	-111.951141
11.312333	0.25	-111.957858
11.316500	0.25	-111.956813
11.320667	0.25	-111.948594
11.324833	0.25	-111.952584
11.329000	0.25	-111.943085
11.333167	0.25	-111.946454
11.337333	0.25	-111.946650
11.341500	0.25	-111.936929
11.345667	0.25	-111.935569
11.349833	0.25	-111.947602
11.354000	0.25	-111.945167
11.358167	0.25	-111.944391
11.362333	0.25	-111.939461
11.366500	0.25	-111.956128
11.370667	0.25	-111.945678
11.374833	0.25	-111.953523
11.379000	0.25	-111.941470
11.383167	0.25	-111.949258
11.387333	0.25	-111.946364
11.391500	0.25	-111.947255
11.395667	0.25	-111.955726
11.399833	0.25	-111.956580
11.404000	0.25	-111.957199
11.408167	0.25	-111.961327
11.412333	0.25	-111.954181
11.416500	0.25	-111.954495
11.420667	0.25	-111.949648
11.424833	0.25	-111.952395
11.429000	0.25	-111.953440
11.433167	0.25	-111.938395
11.437333	0.25	-111.934152
11.441500	0.25	-111.935078
11.445667	0.25	-111.929282
11.449833	0.25	-111.925091
11.454000	0.25	-111.902401
11.458167	0.25	-111.891557
11.462333	0.25	-111.878771
11.466500	0.25	-111.839316
11.470667	0.25	-111.795377
11.474833	0.25	-111.727893
11.479000	0.25	-111.676558
11.483167	0.25	-111.588797
11.487333	0.25	-111.484885
11.491500	0.25	-111.364464
11.495667	0.25	-111.226920
11.499833	0.25	-111.076804
11.504000	0.25	-110.911754
11.508167	0.25	-110.738279
11.512333	0.25	-110.542363
11.516500	0.25	-110.364547
11.520667	0.25	-110.179825
11.524833	0.25	-110.004955
11.529000	0.25	-109.844644
11.533167	0.25	-109.698357
11.537333	0.25	-109.594026
11.541500	0.25	-109.503757
11.545667	0.25	-109.445813
11.549833	0.25	-109.438353
11.554000	0.25	-109.453191
11.558167	0.25	-109.487530
