File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/798.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_66
Injection Number	66
Position	RF5
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	10:17:34
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-112.279533
Signal Max.	20.640003
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
18.541500	0.25	-110.947092
18.545667	0.25	-110.953846
18.549833	0.25	-110.945648
18.554000	0.25	-110.953590
18.558167	0.25	-110.951594
18.562333	0.25	-110.949427
18.566500	0.25	-110.947972
18.570667	0.25	-110.949113
18.574833	0.25	-110.945163
18.579000	0.25	-110.932262
18.583167	0.25	-110.945981
18.587333	0.25	-110.935564
18.591500	0.25	-110.929217
18.595667	0.25	-110.923843
18.599833	0.25	-110.906016
18.604000	0.25	-110.903800
18.608167	0.25	-110.912326
18.612333	0.25	-110.891538
18.616500	0.25	-110.892917
18.620667	0.25	-110.870457
18.624833	0.25	-110.863148
18.629000	0.25	-110.857612
18.633167	0.25	-110.846152
18.637333	0.25	-110.845578
18.641500	0.25	-110.834955
18.645667	0.25	-110.831499
18.649833	0.25	-110.828020
18.654000	0.25	-110.821067
18.658167	0.25	-110.816150
18.662333	0.25	-110.814374
18.666500	0.25	-110.806226
18.670667	0.25	-110.796966
18.674833	0.25	-110.794112
18.679000	0.25	-110.801827
18.683167	0.25	-110.797980
18.687333	0.25	-110.793840
18.691500	0.25	-110.799371
18.695667	0.25	-110.799051
18.699833	0.25	-110.799308
18.704000	0.25	-110.805994
18.708167	0.25	-110.795876
18.712333	0.25	-110.800732
18.716500	0.25	-110.799241
18.720667	0.25	-110.808885
18.724833	0.25	-110.807553
18.729000	0.25	-110.809195
18.733167	0.25	-110.807780
18.737333	0.25	-110.816471
18.741500	0.25	-110.820415
18.745667	0.25	-110.820141
18.749833	0.25	-110.820958
18.754000	0.25	-110.813466
18.758167	0.25	-110.821320
18.762333	0.25	-110.823760
18.766500	0.25	-110.831280
18.770667	0.25	-110.825232
18.774833	0.25	-110.817992
18.779000	0.25	-110.823067
18.783167	0.25	-110.819310
18.787333	0.25	-110.818766
18.791500	0.25	-110.813759
18.795667	0.25	-110.810649
18.799833	0.25	-110.800280
18.804000	0.25	-110.786674
18.808167	0.25	-110.784461
18.812333	0.25	-110.772490
18.816500	0.25	-110.756801
18.820667	0.25	-110.748873
18.824833	0.25	-110.720283
18.829000	0.25	-110.716522
18.833167	0.25	-110.711536
18.837333	0.25	-110.702233
18.841500	0.25	-110.691298
18.845667	0.25	-110.689897
18.849833	0.25	-110.682314
18.854000	0.25	-110.677312
18.858167	0.25	-110.675148
18.862333	0.25	-110.678375
18.866500	0.25	-110.687544
18.870667	0.25	-110.693710
18.874833	0.25	-110.706274
18.879000	0.25	-110.713814
18.883167	0.25	-110.721646
18.887333	0.25	-110.720117
18.891500	0.25	-110.734303
18.895667	0.25	-110.739276
18.899833	0.25	-110.736204
18.904000	0.25	-110.752851
18.908167	0.25	-110.751976
18.912333	0.25	-110.753336
18.916500	0.25	-110.755816
18.920667	0.25	-110.758822
18.924833	0.25	-110.753024
18.929000	0.25	-110.745316
18.933167	0.25	-110.744794
18.937333	0.25	-110.734821
18.941500	0.25	-110.744293
18.945667	0.25	-110.738706
18.949833	0.25	-110.732466
18.954000	0.25	-110.734171
18.958167	0.25	-110.719508
18.962333	0.25	-110.712727
18.966500	0.25	-110.708526
18.970667	0.25	-110.707716
18.974833	0.25	-110.704666
18.979000	0.25	-110.705544
18.983167	0.25	-110.693572
18.987333	0.25	-110.688910
18.991500	0.25	-110.683456
18.995667	0.25	-110.686657
18.999833	0.25	-110.680696
19.004000	0.25	-110.671666
19.008167	0.25	-110.667102
19.012333	0.25	-110.667651
19.016500	0.25	-110.666330
19.020667	0.25	-110.650634
19.024833	0.25	-110.650933
19.029000	0.25	-110.632949
19.033167	0.25	-110.636750
19.037333	0.25	-110.633940
19.041500	0.25	-110.621418
19.045667	0.25	-110.617139
19.049833	0.25	-110.618360
19.054000	0.25	-110.608985
19.058167	0.25	-110.603787
19.062333	0.25	-110.597981
19.066500	0.25	-110.610610
19.070667	0.25	-110.614244
19.074833	0.25	-110.619207
19.079000	0.25	-110.617922
19.083167	0.25	-110.612278
19.087333	0.25	-110.615759
19.091500	0.25	-110.627380
19.095667	0.25	-110.626124
19.099833	0.25	-110.625711
19.104000	0.25	-110.621362
19.108167	0.25	-110.628618
19.112333	0.25	-110.620176
19.116500	0.25	-110.638403
19.120667	0.25	-110.626783
19.124833	0.25	-110.622866
19.129000	0.25	-110.618292
19.133167	0.25	-110.604192
19.137333	0.25	-110.614878
19.141500	0.25	-110.609760
19.145667	0.25	-110.618866
19.149833	0.25	-110.607183
19.154000	0.25	-110.605900
19.158167	0.25	-110.601739
19.162333	0.25	-110.594994
19.166500	0.25	-110.601459
19.170667	0.25	-110.594439
19.174833	0.25	-110.594670
19.179000	0.25	-110.602750
19.183167	0.25	-110.597486
19.187333	0.25	-110.598948
19.191500	0.25	-110.591256
19.195667	0.25	-110.591578
19.199833	0.25	-110.589563
19.204000	0.25	-110.581693
19.208167	0.25	-110.580590
19.212333	0.25	-110.583576
19.216500	0.25	-110.583881
19.220667	0.25	-110.582342
19.224833	0.25	-110.575713
19.229000	0.25	-110.570885
19.233167	0.25	-110.563688
19.237333	0.25	-110.554606
19.241500	0.25	-110.551941
19.245667	0.25	-110.545069
19.249833	0.25	-110.539756
19.254000	0.25	-110.543464
19.258167	0.25	-110.542600
19.262333	0.25	-110.543823
19.266500	0.25	-110.558225
19.270667	0.25	-110.560332
19.274833	0.25	-110.569575
19.279000	0.25	-110.580185
19.283167	0.25	-110.593042
19.287333	0.25	-110.593553
19.291500	0.25	-110.601818
19.295667	0.25	-110.596920
19.299833	0.25	-110.610429
19.304000	0.25	-110.615710
19.308167	0.25	-110.617792
19.312333	0.25	-110.629776
19.316500	0.25	-110.630296
19.320667	0.25	-110.635521
19.324833	0.25	-110.643528
19.329000	0.25	-110.642587
19.333167	0.25	-110.641419
19.337333	0.25	-110.647995
19.341500	0.25	-110.649603
19.345667	0.25	-110.649180
19.349833	0.25	-110.652015
19.354000	0.25	-110.649111
19.358167	0.25	-110.661169
19.362333	0.25	-110.666925
19.366500	0.25	-110.656820
19.370667	0.25	-110.658207
19.374833	0.25	-110.665204
19.379000	0.25	-110.676537
19.383167	0.25	-110.671224
19.387333	0.25	-110.671150
19.391500	0.25	-110.679735
19.395667	0.25	-110.675027
19.399833	0.25	-110.671696
19.404000	0.25	-110.670271
19.408167	0.25	-110.674556
19.412333	0.25	-110.663255
19.416500	0.25	-110.669457
19.420667	0.25	-110.664562
19.424833	0.25	-110.652525
19.429000	0.25	-110.652123
19.433167	0.25	-110.643903
19.437333	0.25	-110.638147
19.441500	0.25	-110.642807
19.445667	0.25	-110.631385
19.449833	0.25	-110.619113
19.454000	0.25	-110.624274
19.458167	0.25	-110.609988
19.462333	0.25	-110.604322
19.466500	0.25	-110.601429
19.470667	0.25	-110.597961
19.474833	0.25	-110.601708
19.479000	0.25	-110.601111
19.483167	0.25	-110.601986
19.487333	0.25	-110.611096
19.491500	0.25	-110.615851
19.495667	0.25	-110.605046
19.499833	0.25	-110.600332
19.504000	0.25	-110.613721
19.508167	0.25	-110.620914
19.512333	0.25	-110.620708
19.516500	0.25	-110.627753
19.520667	0.25	-110.636493
19.524833	0.25	-110.634269
19.529000	0.25	-110.636435
19.533167	0.25	-110.642060
19.537333	0.25	-110.650453
19.541500	0.25	-110.649019
19.545667	0.25	-110.665827
19.549833	0.25	-110.654506
19.554000	0.25	-110.666033
19.558167	0.25	-110.671601
19.562333	0.25	-110.671965
19.566500	0.25	-110.678664
19.570667	0.25	-110.673873
19.574833	0.25	-110.677579
19.579000	0.25	-110.689120
19.583167	0.25	-110.693705
19.587333	0.25	-110.693270
19.591500	0.25	-110.691774
19.595667	0.25	-110.689567
19.599833	0.25	-110.692396
19.604000	0.25	-110.693302
19.608167	0.25	-110.698187
19.612333	0.25	-110.698829
19.616500	0.25	-110.701340
19.620667	0.25	-110.709976
19.624833	0.25	-110.704321
19.629000	0.25	-110.699321
19.633167	0.25	-110.709270
19.637333	0.25	-110.701198
19.641500	0.25	-110.707966
19.645667	0.25	-110.693569
19.649833	0.25	-110.695960
19.654000	0.25	-110.706919
19.658167	0.25	-110.708854
19.662333	0.25	-110.707234
19.666500	0.25	-110.697998
19.670667	0.25	-110.701846
19.674833	0.25	-110.710009
19.679000	0.25	-110.710287
19.683167	0.25	-110.715175
19.687333	0.25	-110.711988
19.691500	0.25	-110.707298
19.695667	0.25	-110.704939
19.699833	0.25	-110.705021
19.704000	0.25	-110.711001
19.708167	0.25	-110.711288
19.712333	0.25	-110.720343
19.716500	0.25	-110.705670
19.720667	0.25	-110.707368
19.724833	0.25	-110.718189
19.729000	0.25	-110.711945
19.733167	0.25	-110.715991
19.737333	0.25	-110.704232
19.741500	0.25	-110.703668
19.745667	0.25	-110.694785
19.749833	0.25	-110.695607
19.754000	0.25	-110.701861
19.758167	0.25	-110.706699
19.762333	0.25	-110.707384
19.766500	0.25	-110.701312
19.770667	0.25	-110.697978
19.774833	0.25	-110.705254
19.779000	0.25	-110.704499
19.783167	0.25	-110.700419
19.787333	0.25	-110.698810
19.791500	0.25	-110.697579
19.795667	0.25	-110.703130
19.799833	0.25	-110.699294
19.804000	0.25	-110.695055
19.808167	0.25	-110.695730
19.812333	0.25	-110.696755
19.816500	0.25	-110.690510
19.820667	0.25	-110.685640
19.824833	0.25	-110.688852
19.829000	0.25	-110.684171
19.833167	0.25	-110.681349
19.837333	0.25	-110.673764
19.841500	0.25	-110.676626
19.845667	0.25	-110.673334
19.849833	0.25	-110.668242
19.854000	0.25	-110.665493
19.858167	0.25	-110.661666
19.862333	0.25	-110.668690
19.866500	0.25	-110.664494
19.870667	0.25	-110.660563
19.874833	0.25	-110.654668
19.879000	0.25	-110.653071
19.883167	0.25	-110.654013
19.887333	0.25	-110.654944
19.891500	0.25	-110.650583
19.895667	0.25	-110.644557
19.899833	0.25	-110.635231
19.904000	0.25	-110.640798
19.908167	0.25	-110.629939
19.912333	0.25	-110.627688
19.916500	0.25	-110.627233
19.920667	0.25	-110.618760
19.924833	0.25	-110.607939
19.929000	0.25	-110.604847
19.933167	0.25	-110.596743
19.937333	0.25	-110.588111
19.941500	0.25	-110.576301
19.945667	0.25	-110.582936
19.949833	0.25	-110.577658
19.954000	0.25	-110.562996
19.958167	0.25	-110.564209
19.962333	0.25	-110.558444
19.966500	0.25	-110.550989
19.970667	0.25	-110.560808
19.974833	0.25	-110.553645
19.979000	0.25	-110.536849
19.983167	0.25	-110.554123
19.987333	0.25	-110.540122
19.991500	0.25	-110.536482
19.995667	0.25	-110.536016
19.999833	0.25	-110.529429
20.004000	0.25	-110.530492
20.008167	0.25	-110.522349
20.012333	0.25	-110.518885
20.016500	0.25	-110.511941
20.020667	0.25	-110.511320
20.024833	0.25	-110.498028
20.029000	0.25	-110.487251
20.033167	0.25	-110.478280
20.037333	0.25	-110.477192
20.041500	0.25	-110.465519
20.045667	0.25	-110.455267
20.049833	0.25	-110.445622
20.054000	0.25	-110.434214
20.058167	0.25	-110.421174
20.062333	0.25	-110.419357
20.066500	0.25	-110.411425
20.070667	0.25	-110.402286
20.074833	0.25	-110.391525
20.079000	0.25	-110.379582
20.083167	0.25	-110.366828
20.087333	0.25	-110.357918
20.091500	0.25	-110.357720
20.095667	0.25	-110.352690
20.099833	0.25	-110.343606
20.104000	0.25	-110.335325
20.108167	0.25	-110.333610
20.112333	0.25	-110.319064
20.116500	0.25	-110.311966
20.120667	0.25	-110.305295
20.124833	0.25	-110.303739
20.129000	0.25	-110.297525
20.133167	0.25	-110.299286
20.137333	0.25	-110.291747
20.141500	0.25	-110.282157
20.145667	0.25	-110.276911
20.149833	0.25	-110.261310
20.154000	0.25	-110.237481
20.158167	0.25	-110.225499
20.162333	0.25	-110.216589
20.166500	0.25	-110.202555
20.170667	0.25	-110.185083
20.174833	0.25	-110.172146
20.179000	0.25	-110.146003
20.183167	0.25	-110.144006
20.187333	0.25	-110.116471
20.191500	0.25	-110.098127
20.195667	0.25	-110.078792
20.199833	0.25	-110.068240
20.204000	0.25	-110.049639
20.208167	0.25	-110.045722
20.212333	0.25	-110.029938
20.216500	0.25	-110.006606
20.220667	0.25	-109.997493
20.224833	0.25	-109.988061
20.229000	0.25	-109.966127
20.233167	0.25	-109.953556
20.237333	0.25	-109.930285
20.241500	0.25	-109.905922
20.245667	0.25	-109.886333
20.249833	0.25	-109.871343
20.254000	0.25	-109.845641
20.258167	0.25	-109.831054
20.262333	0.25	-109.811120
20.266500	0.25	-109.787810
20.270667	0.25	-109.762077
20.274833	0.25	-109.743604
20.279000	0.25	-109.724592
20.283167	0.25	-109.706599
20.287333	0.25	-109.681500
20.291500	0.25	-109.658288
20.295667	0.25	-109.634539
20.299833	0.25	-109.612788
20.304000	0.25	-109.590579
20.308167	0.25	-109.559968
20.312333	0.25	-109.529105
20.316500	0.25	-109.504275
20.320667	0.25	-109.468691
20.324833	0.25	-109.441045
20.329000	0.25	-109.403381
20.333167	0.25	-109.370270
20.337333	0.25	-109.350737
20.341500	0.25	-109.309299
20.345667	0.25	-109.274792
20.349833	0.25	-109.245245
20.354000	0.25	-109.200049
20.358167	0.25	-109.169492
20.362333	0.25	-109.116500
20.366500	0.25	-109.079872
20.370667	0.25	-109.043413
20.374833	0.25	-108.994191
20.379000	0.25	-108.949404
20.383167	0.25	-108.902090
20.387333	0.25	-108.853645
20.391500	0.25	-108.805608
20.395667	0.25	-108.743704
20.399833	0.25	-108.690166
20.404000	0.25	-108.638637
20.408167	0.25	-108.585313
20.412333	0.25	-108.544581
20.416500	0.25	-108.498123
20.420667	0.25	-108.438664
20.424833	0.25	-108.401042
20.429000	0.25	-108.352070
20.433167	0.25	-108.292648
20.437333	0.25	-108.257490
20.441500	0.25	-108.200643
20.445667	0.25	-108.155393
20.449833	0.25	-108.099115
20.454000	0.25	-108.067547
20.458167	0.25	-108.019555
20.462333	0.25	-107.964884
20.466500	0.25	-107.925889
20.470667	0.25	-107.875200
20.474833	0.25	-107.811134
20.479000	0.25	-107.773054
20.483167	0.25	-107.719542
20.487333	0.25	-107.667366
20.491500	0.25	-107.615316
20.495667	0.25	-107.560338
20.499833	0.25	-107.507201
20.504000	0.25	-107.461401
20.508167	0.25	-107.397892
20.512333	0.25	-107.347322
20.516500	0.25	-107.288667
20.520667	0.25	-107.229353
20.524833	0.25	-107.170381
20.529000	0.25	-107.115655
20.533167	0.25	-107.053450
20.537333	0.25	-106.985705
20.541500	0.25	-106.914675
20.545667	0.25	-106.847985
20.549833	0.25	-106.785782
20.554000	0.25	-106.716901
20.558167	0.25	-106.645615
20.562333	0.25	-106.566078
20.566500	0.25	-106.499477
20.570667	0.25	-106.420070
20.574833	0.25	-106.335921
20.579000	0.25	-106.251656
20.583167	0.25	-106.170094
20.587333	0.25	-106.091758
20.591500	0.25	-105.997807
20.595667	0.25	-105.915595
20.599833	0.25	-105.824266
20.604000	0.25	-105.734290
20.608167	0.25	-105.638010
20.612333	0.25	-105.544787
20.616500	0.25	-105.446052
20.620667	0.25	-105.347453
20.624833	0.25	-105.255558
20.629000	0.25	-105.150130
20.633167	0.25	-105.037179
20.637333	0.25	-104.934549
20.641500	0.25	-104.834223
20.645667	0.25	-104.727670
20.649833	0.25	-104.607656
20.654000	0.25	-104.503908
20.658167	0.25	-104.387853
20.662333	0.25	-104.277373
20.666500	0.25	-104.159527
20.670667	0.25	-104.040609
20.674833	0.25	-103.929332
20.679000	0.25	-103.812727
20.683167	0.25	-103.697468
20.687333	0.25	-103.580777
20.691500	0.25	-103.474433
20.695667	0.25	-103.341762
20.699833	0.25	-103.230038
20.704000	0.25	-103.113055
20.708167	0.25	-102.986642
20.712333	0.25	-102.872324
20.716500	0.25	-102.767348
20.720667	0.25	-102.640583
20.724833	0.25	-102.533968
20.729000	0.25	-102.429056
20.733167	0.25	-102.303662
20.737333	0.25	-102.187653
20.741500	0.25	-102.084332
20.745667	0.25	-101.962791
20.749833	0.25	-101.859195
20.754000	0.25	-101.734014
20.758167	0.25	-101.617854
20.762333	0.25	-101.509745
20.766500	0.25	-101.399952
20.770667	0.25	-101.282347
20.774833	0.25	-101.159336
20.779000	0.25	-101.052735
20.783167	0.25	-100.937620
20.787333	0.25	-100.817755
20.791500	0.25	-100.705692
20.795667	0.25	-100.581946
20.799833	0.25	-100.464643
20.804000	0.25	-100.342792
20.808167	0.25	-100.228444
20.812333	0.25	-100.123851
20.816500	0.25	-100.007605
20.820667	0.25	-99.905304
20.824833	0.25	-99.804117
20.829000	0.25	-99.704164
20.833167	0.25	-99.603756
20.837333	0.25	-99.512924
20.841500	0.25	-99.420110
20.845667	0.25	-99.325368
20.849833	0.25	-99.230154
20.854000	0.25	-99.141369
20.858167	0.25	-99.054063
20.862333	0.25	-98.966085
20.866500	0.25	-98.878179
20.870667	0.25	-98.790974
20.874833	0.25	-98.712917
20.879000	0.25	-98.631020
20.883167	0.25	-98.550611
20.887333	0.25	-98.471479
20.891500	0.25	-98.393340
20.895667	0.25	-98.312944
20.899833	0.25	-98.239522
20.904000	0.25	-98.168069
20.908167	0.25	-98.106009
20.912333	0.25	-98.038787
20.916500	0.25	-97.973759
20.920667	0.25	-97.919641
20.924833	0.25	-97.846607
20.929000	0.25	-97.795831
20.933167	0.25	-97.759184
20.937333	0.25	-97.699215
20.941500	0.25	-97.656901
20.945667	0.25	-97.618808
20.949833	0.25	-97.574740
20.954000	0.25	-97.530688
20.958167	0.25	-97.492325
20.962333	0.25	-97.472772
20.966500	0.25	-97.441462
20.970667	0.25	-97.413882
20.974833	0.25	-97.395417
20.979000	0.25	-97.376639
20.983167	0.25	-97.365334
20.987333	0.25	-97.348575
20.991500	0.25	-97.327682
20.995667	0.25	-97.322616
20.999833	0.25	-97.315567
21.004000	0.25	-97.315312
21.008167	0.25	-97.326635
21.012333	0.25	-97.328136
21.016500	0.25	-97.331119
21.020667	0.25	-97.324923
21.024833	0.25	-97.337045
21.029000	0.25	-97.357148
21.033167	0.25	-97.379742
21.037333	0.25	-97.393192
21.041500	0.25	-97.419509
21.045667	0.25	-97.443938
21.049833	0.25	-97.471591
21.054000	0.25	-97.507391
21.058167	0.25	-97.547791
21.062333	0.25	-97.573998
21.066500	0.25	-97.620148
21.070667	0.25	-97.675817
21.074833	0.25	-97.710057
21.079000	0.25	-97.761307
21.083167	0.25	-97.808917
21.087333	0.25	-97.867293
21.091500	0.25	-97.918294
21.095667	0.25	-97.990243
21.099833	0.25	-98.055679
21.104000	0.25	-98.116981
21.108167	0.25	-98.187675
21.112333	0.25	-98.255300
21.116500	0.25	-98.330102
21.120667	0.25	-98.412404
21.124833	0.25	-98.484032
21.129000	0.25	-98.571392
21.133167	0.25	-98.656075
21.137333	0.25	-98.741353
21.141500	0.25	-98.834647
21.145667	0.25	-98.915867
21.149833	0.25	-99.009213
21.154000	0.25	-99.103083
21.158167	0.25	-99.190673
21.162333	0.25	-99.293363
21.166500	0.25	-99.381420
21.170667	0.25	-99.473227
21.174833	0.25	-99.566878
21.179000	0.25	-99.646188
21.183167	0.25	-99.738685
21.187333	0.25	-99.829306
21.191500	0.25	-99.914648
21.195667	0.25	-99.995391
21.199833	0.25	-100.076788
21.204000	0.25	-100.158237
21.208167	0.25	-100.227569
21.212333	0.25	-100.307986
21.216500	0.25	-100.405837
21.220667	0.25	-100.494180
21.224833	0.25	-100.580805
21.229000	0.25	-100.675586
21.233167	0.25	-100.771535
21.237333	0.25	-100.871539
21.241500	0.25	-100.982865
21.245667	0.25	-101.092990
21.249833	0.25	-101.212342
21.254000	0.25	-101.339005
21.258167	0.25	-101.452931
21.262333	0.25	-101.564860
21.266500	0.25	-101.680473
21.270667	0.25	-101.798073
21.274833	0.25	-101.900615
21.279000	0.25	-102.005921
21.283167	0.25	-102.108608
21.287333	0.25	-102.209867
21.291500	0.25	-102.315120
21.295667	0.25	-102.421070
21.299833	0.25	-102.518781
21.304000	0.25	-102.625948
21.308167	0.25	-102.736230
21.312333	0.25	-102.831694
21.316500	0.25	-102.954156
21.320667	0.25	-103.056641
21.324833	0.25	-103.173385
21.329000	0.25	-103.294991
21.333167	0.25	-103.399786
21.337333	0.25	-103.505094
21.341500	0.25	-103.614683
21.345667	0.25	-103.720130
21.349833	0.25	-103.830137
21.354000	0.25	-103.945328
21.358167	0.25	-104.042694
21.362333	0.25	-104.152872
21.366500	0.25	-104.261034
21.370667	0.25	-104.360602
21.374833	0.25	-104.469849
21.379000	0.25	-104.564699
21.383167	0.25	-104.658372
21.387333	0.25	-104.759243
21.391500	0.25	-104.863492
21.395667	0.25	-104.948087
21.399833	0.25	-105.043118
21.404000	0.25	-105.132856
21.408167	0.25	-105.221499
21.412333	0.25	-105.299718
21.416500	0.25	-105.381328
21.420667	0.25	-105.471931
21.424833	0.25	-105.560599
21.429000	0.25	-105.650713
21.433167	0.25	-105.732420
21.437333	0.25	-105.819714
21.441500	0.25	-105.902758
21.445667	0.25	-105.993047
21.449833	0.25	-106.079953
21.454000	0.25	-106.159687
21.458167	0.25	-106.236768
21.462333	0.25	-106.324590
21.466500	0.25	-106.402346
21.470667	0.25	-106.469065
21.474833	0.25	-106.540313
21.479000	0.25	-106.616264
21.483167	0.25	-106.683992
21.487333	0.25	-106.746131
21.491500	0.25	-106.802364
21.495667	0.25	-106.854090
21.499833	0.25	-106.913015
21.504000	0.25	-106.967522
21.508167	0.25	-107.016187
21.512333	0.25	-107.074628
21.516500	0.25	-107.124462
21.520667	0.25	-107.170839
21.524833	0.25	-107.208073
21.529000	0.25	-107.255471
21.533167	0.25	-107.295961
21.537333	0.25	-107.333865
21.541500	0.25	-107.370830
21.545667	0.25	-107.410937
21.549833	0.25	-107.439327
21.554000	0.25	-107.467676
21.558167	0.25	-107.504510
21.562333	0.25	-107.531403
21.566500	0.25	-107.552299
21.570667	0.25	-107.575641
21.574833	0.25	-107.617752
21.579000	0.25	-107.655797
21.583167	0.25	-107.701046
21.587333	0.25	-107.755602
21.591500	0.25	-107.822435
21.595667	0.25	-107.888020
21.599833	0.25	-107.962174
21.604000	0.25	-108.038073
21.608167	0.25	-108.108201
21.612333	0.25	-108.187505
21.616500	0.25	-108.248622
21.620667	0.25	-108.311653
21.624833	0.25	-108.354172
21.629000	0.25	-108.404585
21.633167	0.25	-108.451448
21.637333	0.25	-108.499634
21.641500	0.25	-108.535785
21.645667	0.25	-108.565862
21.649833	0.25	-108.598030
21.654000	0.25	-108.629341
21.658167	0.25	-108.662164
21.662333	0.25	-108.676897
21.666500	0.25	-108.715204
21.670667	0.25	-108.738555
21.674833	0.25	-108.761750
21.679000	0.25	-108.780248
21.683167	0.25	-108.786838
21.687333	0.25	-108.808565
21.691500	0.25	-108.812401
21.695667	0.25	-108.813425
21.699833	0.25	-108.831370
21.704000	0.25	-108.844321
21.708167	0.25	-108.853889
21.712333	0.25	-108.869328
21.716500	0.25	-108.865388
21.720667	0.25	-108.880394
21.724833	0.25	-108.896338
21.729000	0.25	-108.918720
21.733167	0.25	-108.943674
21.737333	0.25	-108.965133
21.741500	0.25	-108.982541
21.745667	0.25	-109.000534
21.749833	0.25	-109.022480
21.754000	0.25	-109.042627
21.758167	0.25	-109.061973
21.762333	0.25	-109.080244
21.766500	0.25	-109.105915
21.770667	0.25	-109.119119
21.774833	0.25	-109.141918
21.779000	0.25	-109.161075
21.783167	0.25	-109.172044
21.787333	0.25	-109.192011
21.791500	0.25	-109.206706
21.795667	0.25	-109.224895
21.799833	0.25	-109.239204
21.804000	0.25	-109.256708
21.808167	0.25	-109.277060
21.812333	0.25	-109.283702
21.816500	0.25	-109.296019
21.820667	0.25	-109.314933
21.824833	0.25	-109.315308
21.829000	0.25	-109.328163
21.833167	0.25	-109.345809
21.837333	0.25	-109.350189
21.841500	0.25	-109.356542
21.845667	0.25	-109.363123
21.849833	0.25	-109.376306
21.854000	0.25	-109.373384
21.858167	0.25	-109.374296
21.862333	0.25	-109.385663
21.866500	0.25	-109.375616
21.870667	0.25	-109.375989
21.874833	0.25	-109.376153
21.879000	0.25	-109.369556
21.883167	0.25	-109.366391
21.887333	0.25	-109.342809
21.891500	0.25	-109.346870
21.895667	0.25	-109.338195
21.899833	0.25	-109.349222
21.904000	0.25	-109.353343
21.908167	0.25	-109.363157
21.912333	0.25	-109.375100
21.916500	0.25	-109.382382
21.920667	0.25	-109.409106
21.924833	0.25	-109.420634
21.929000	0.25	-109.427234
21.933167	0.25	-109.425346
21.937333	0.25	-109.432850
21.941500	0.25	-109.437010
21.945667	0.25	-109.444902
21.949833	0.25	-109.440783
21.954000	0.25	-109.428968
21.958167	0.25	-109.424351
21.962333	0.25	-109.427305
21.966500	0.25	-109.410049
21.970667	0.25	-109.408691
21.974833	0.25	-109.407792
21.979000	0.25	-109.406183
21.983167	0.25	-109.411156
21.987333	0.25	-109.416535
21.991500	0.25	-109.430112
21.995667	0.25	-109.438612
21.999833	0.25	-109.447624
22.004000	0.25	-109.450170
22.008167	0.25	-109.454684
22.012333	0.25	-109.458616
22.016500	0.25	-109.459347
22.020667	0.25	-109.462304
22.024833	0.25	-109.449434
22.029000	0.25	-109.451967
22.033167	0.25	-109.444801
22.037333	0.25	-109.425355
22.041500	0.25	-109.423530
22.045667	0.25	-109.415118
22.049833	0.25	-109.408199
22.054000	0.25	-109.394945
22.058167	0.25	-109.390431
22.062333	0.25	-109.370657
22.066500	0.25	-109.345179
22.070667	0.25	-109.323121
22.074833	0.25	-109.299461
22.079000	0.25	-109.272178
22.083167	0.25	-109.255092
22.087333	0.25	-109.237139
22.091500	0.25	-109.229722
22.095667	0.25	-109.232788
22.099833	0.25	-109.240540
22.104000	0.25	-109.247332
22.108167	0.25	-109.244936
22.112333	0.25	-109.213620
22.116500	0.25	-109.138431
22.120667	0.25	-108.945491
22.124833	0.25	-108.547467
22.129000	0.25	-107.842787
22.133167	0.25	-106.747088
22.137333	0.25	-105.191865
22.141500	0.25	-103.252651
22.145667	0.25	-101.072855
22.149833	0.25	-98.897600
22.154000	0.25	-96.998536
22.158167	0.25	-95.666462
22.162333	0.25	-95.016481
22.166500	0.25	-95.117375
22.170667	0.25	-95.903273
22.174833	0.25	-97.169603
22.179000	0.25	-98.749637
22.183167	0.25	-100.421990
22.187333	0.25	-102.040315
22.191500	0.25	-103.487563
22.195667	0.25	-104.710038
22.199833	0.25	-105.696554
22.204000	0.25	-106.465314
22.208167	0.25	-107.049572
22.212333	0.25	-107.493041
22.216500	0.25	-107.805769
22.220667	0.25	-108.055215
22.224833	0.25	-108.234821
22.229000	0.25	-108.379623
22.233167	0.25	-108.492537
22.237333	0.25	-108.580149
22.241500	0.25	-108.659311
22.245667	0.25	-108.719377
22.249833	0.25	-108.771044
22.254000	0.25	-108.842181
22.258167	0.25	-108.881972
22.262333	0.25	-108.923127
22.266500	0.25	-108.961182
22.270667	0.25	-108.993836
22.274833	0.25	-109.015667
