File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/862.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_44
Injection Number	58
Position	RE8
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	05:29:24
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-112.960988
Signal Max.	0.634388
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
7.224833	0.25	-111.634017
7.229000	0.25	-111.584580
7.233167	0.25	-111.539516
7.237333	0.25	-111.483515
7.241500	0.25	-111.446150
7.245667	0.25	-111.403888
7.249833	0.25	-111.371325
7.254000	0.25	-111.338200
7.258167	0.25	-111.315975
7.262333	0.25	-111.293948
7.266500	0.25	-111.274059
7.270667	0.25	-111.267528
7.274833	0.25	-111.263345
7.279000	0.25	-111.274984
7.283167	0.25	-111.284730
7.287333	0.25	-111.305516
7.291500	0.25	-111.323863
7.295667	0.25	-111.348526
7.299833	0.25	-111.389887
7.304000	0.25	-111.437419
7.308167	0.25	-111.470008
7.312333	0.25	-111.519907
7.316500	0.25	-111.557448
7.320667	0.25	-111.600170
7.324833	0.25	-111.647344
7.329000	0.25	-111.700699
7.333167	0.25	-111.739270
7.337333	0.25	-111.787959
7.341500	0.25	-111.820446
7.345667	0.25	-111.858577
7.349833	0.25	-111.882079
7.354000	0.25	-111.917111
7.358167	0.25	-111.941172
7.362333	0.25	-111.953938
7.366500	0.25	-111.966342
7.370667	0.25	-111.982222
7.374833	0.25	-111.988063
7.379000	0.25	-111.982630
7.383167	0.25	-111.977465
7.387333	0.25	-111.971712
7.391500	0.25	-111.962541
7.395667	0.25	-111.945198
7.399833	0.25	-111.933223
7.404000	0.25	-111.927744
7.408167	0.25	-111.902775
7.412333	0.25	-111.890927
7.416500	0.25	-111.875195
7.420667	0.25	-111.856232
7.424833	0.25	-111.836874
7.429000	0.25	-111.822612
7.433167	0.25	-111.811065
7.437333	0.25	-111.788946
7.441500	0.25	-111.761733
7.445667	0.25	-111.740473
7.449833	0.25	-111.708507
7.454000	0.25	-111.664967
7.458167	0.25	-111.593438
7.462333	0.25	-111.508970
7.466500	0.25	-111.386469
7.470667	0.25	-111.234594
7.474833	0.25	-111.030756
7.479000	0.25	-110.781502
7.483167	0.25	-110.473563
7.487333	0.25	-110.113117
7.491500	0.25	-109.690581
7.495667	0.25	-109.216062
7.499833	0.25	-108.693256
7.504000	0.25	-108.114858
7.508167	0.25	-107.504977
7.512333	0.25	-106.858582
7.516500	0.25	-106.226161
7.520667	0.25	-105.590837
7.524833	0.25	-104.981222
7.529000	0.25	-104.420088
7.533167	0.25	-103.921393
7.537333	0.25	-103.489795
7.541500	0.25	-103.144727
7.545667	0.25	-102.900939
7.549833	0.25	-102.773273
7.554000	0.25	-102.725333
7.558167	0.25	-102.788804
7.562333	0.25	-102.931395
7.566500	0.25	-103.150802
7.570667	0.25	-103.424524
7.574833	0.25	-103.758879
7.579000	0.25	-104.148335
7.583167	0.25	-104.557326
7.587333	0.25	-105.000829
7.591500	0.25	-105.465751
7.595667	0.25	-105.950143
7.599833	0.25	-106.426426
7.604000	0.25	-106.914559
7.608167	0.25	-107.395855
7.612333	0.25	-107.869281
7.616500	0.25	-108.317642
7.620667	0.25	-108.741936
7.624833	0.25	-109.137426
7.629000	0.25	-109.502667
7.633167	0.25	-109.849106
7.637333	0.25	-110.151052
7.641500	0.25	-110.415375
7.645667	0.25	-110.655664
7.649833	0.25	-110.878061
7.654000	0.25	-111.053362
7.658167	0.25	-111.206305
7.662333	0.25	-111.339399
7.666500	0.25	-111.458940
7.670667	0.25	-111.555160
7.674833	0.25	-111.642215
7.679000	0.25	-111.705838
7.683167	0.25	-111.766762
7.687333	0.25	-111.809798
7.691500	0.25	-111.855017
7.695667	0.25	-111.894693
7.699833	0.25	-111.917252
7.704000	0.25	-111.945347
7.708167	0.25	-111.965768
7.712333	0.25	-111.989561
7.716500	0.25	-112.003360
7.720667	0.25	-112.019934
7.724833	0.25	-112.026955
7.729000	0.25	-112.045112
7.733167	0.25	-112.052035
7.737333	0.25	-112.065415
7.741500	0.25	-112.067298
7.745667	0.25	-112.073823
7.749833	0.25	-112.082835
7.754000	0.25	-112.092163
7.758167	0.25	-112.098438
7.762333	0.25	-112.098800
7.766500	0.25	-112.106555
7.770667	0.25	-112.111498
7.774833	0.25	-112.117339
7.779000	0.25	-112.110187
7.783167	0.25	-112.124220
7.787333	0.25	-112.113064
7.791500	0.25	-112.123079
7.795667	0.25	-112.111312
7.799833	0.25	-112.116381
7.804000	0.25	-112.118005
7.808167	0.25	-112.119637
7.812333	0.25	-112.112783
7.816500	0.25	-112.112817
7.820667	0.25	-112.111035
7.824833	0.25	-112.109350
7.829000	0.25	-112.116634
7.833167	0.25	-112.106233
7.837333	0.25	-112.107304
7.841500	0.25	-112.106949
7.845667	0.25	-112.098992
7.849833	0.25	-112.094246
7.854000	0.25	-112.100599
7.858167	0.25	-112.085315
7.862333	0.25	-112.092351
7.866500	0.25	-112.079006
7.870667	0.25	-112.071142
7.874833	0.25	-112.084643
7.879000	0.25	-112.081303
7.883167	0.25	-112.080222
7.887333	0.25	-112.075064
7.891500	0.25	-112.081875
7.895667	0.25	-112.075055
7.899833	0.25	-112.077557
7.904000	0.25	-112.069400
7.908167	0.25	-112.067848
7.912333	0.25	-112.076436
7.916500	0.25	-112.081652
7.920667	0.25	-112.081922
7.924833	0.25	-112.082677
7.929000	0.25	-112.085994
7.933167	0.25	-112.078757
7.937333	0.25	-112.078963
7.941500	0.25	-112.081098
7.945667	0.25	-112.076343
7.949833	0.25	-112.083882
7.954000	0.25	-112.088057
7.958167	0.25	-112.088864
7.962333	0.25	-112.088854
7.966500	0.25	-112.095131
7.970667	0.25	-112.089282
7.974833	0.25	-112.090894
7.979000	0.25	-112.078674
7.983167	0.25	-112.082372
7.987333	0.25	-112.095306
7.991500	0.25	-112.087186
7.995667	0.25	-112.096490
7.999833	0.25	-112.087448
8.004000	0.25	-112.091257
8.008167	0.25	-112.087678
8.012333	0.25	-112.089196
8.016500	0.25	-112.099221
8.020667	0.25	-112.092052
8.024833	0.25	-112.095090
8.029000	0.25	-112.098025
8.033167	0.25	-112.102350
8.037333	0.25	-112.104938
8.041500	0.25	-112.103682
8.045667	0.25	-112.105252
8.049833	0.25	-112.110811
8.054000	0.25	-112.111156
8.058167	0.25	-112.109329
8.062333	0.25	-112.113417
8.066500	0.25	-112.123058
8.070667	0.25	-112.109557
8.074833	0.25	-112.109552
8.079000	0.25	-112.125302
8.083167	0.25	-112.125890
8.087333	0.25	-112.124106
8.091500	0.25	-112.120540
8.095667	0.25	-112.119727
8.099833	0.25	-112.124901
8.104000	0.25	-112.130777
8.108167	0.25	-112.135206
8.112333	0.25	-112.139200
8.116500	0.25	-112.134720
8.120667	0.25	-112.135117
8.124833	0.25	-112.133654
8.129000	0.25	-112.133785
8.133167	0.25	-112.131032
8.137333	0.25	-112.123306
8.141500	0.25	-112.130944
8.145667	0.25	-112.124908
8.149833	0.25	-112.130661
8.154000	0.25	-112.127102
8.158167	0.25	-112.118946
8.162333	0.25	-112.127303
8.166500	0.25	-112.128765
8.170667	0.25	-112.119146
8.174833	0.25	-112.112828
8.179000	0.25	-112.124992
8.183167	0.25	-112.107745
8.187333	0.25	-112.103071
8.191500	0.25	-112.112198
8.195667	0.25	-112.105786
8.199833	0.25	-112.105551
8.204000	0.25	-112.102253
8.208167	0.25	-112.093331
8.212333	0.25	-112.099240
8.216500	0.25	-112.092708
8.220667	0.25	-112.080093
8.224833	0.25	-112.083632
8.229000	0.25	-112.080610
8.233167	0.25	-112.073898
8.237333	0.25	-112.075610
8.241500	0.25	-112.072684
8.245667	0.25	-112.062113
8.249833	0.25	-112.056368
8.254000	0.25	-112.058538
8.258167	0.25	-112.064199
8.262333	0.25	-112.043932
8.266500	0.25	-112.053239
8.270667	0.25	-112.050742
8.274833	0.25	-112.045993
8.279000	0.25	-112.046989
8.283167	0.25	-112.036031
8.287333	0.25	-112.037045
8.291500	0.25	-112.042961
8.295667	0.25	-112.049077
8.299833	0.25	-112.046584
8.304000	0.25	-112.043971
8.308167	0.25	-112.052006
8.312333	0.25	-112.053638
8.316500	0.25	-112.058930
8.320667	0.25	-112.057117
8.324833	0.25	-112.068036
8.329000	0.25	-112.072239
8.333167	0.25	-112.071379
8.337333	0.25	-112.085928
8.341500	0.25	-112.083374
8.345667	0.25	-112.086158
8.349833	0.25	-112.097162
8.354000	0.25	-112.103468
8.358167	0.25	-112.105415
8.362333	0.25	-112.107272
8.366500	0.25	-112.104755
8.370667	0.25	-112.110984
8.374833	0.25	-112.108082
8.379000	0.25	-112.115875
8.383167	0.25	-112.120482
8.387333	0.25	-112.120157
8.391500	0.25	-112.113717
8.395667	0.25	-112.117165
8.399833	0.25	-112.113032
8.404000	0.25	-112.120083
8.408167	0.25	-112.115181
8.412333	0.25	-112.111943
8.416500	0.25	-112.115230
8.420667	0.25	-112.124466
8.424833	0.25	-112.121913
8.429000	0.25	-112.118001
8.433167	0.25	-112.108653
8.437333	0.25	-112.110554
8.441500	0.25	-112.109985
8.445667	0.25	-112.102480
8.449833	0.25	-112.093676
8.454000	0.25	-112.084503
8.458167	0.25	-112.082725
8.462333	0.25	-112.076551
8.466500	0.25	-112.065469
8.470667	0.25	-112.056947
8.474833	0.25	-112.047866
8.479000	0.25	-112.040259
8.483167	0.25	-112.041621
8.487333	0.25	-112.022221
8.491500	0.25	-112.005871
8.495667	0.25	-111.988010
8.499833	0.25	-111.965415
8.504000	0.25	-111.947223
8.508167	0.25	-111.941102
8.512333	0.25	-111.921050
8.516500	0.25	-111.906368
8.520667	0.25	-111.892642
8.524833	0.25	-111.871598
8.529000	0.25	-111.863434
8.533167	0.25	-111.852840
8.537333	0.25	-111.845496
8.541500	0.25	-111.843659
8.545667	0.25	-111.834109
8.549833	0.25	-111.837858
8.554000	0.25	-111.834148
8.558167	0.25	-111.832455
8.562333	0.25	-111.839173
8.566500	0.25	-111.843404
8.570667	0.25	-111.851872
8.574833	0.25	-111.860588
8.579000	0.25	-111.874118
8.583167	0.25	-111.898219
8.587333	0.25	-111.913327
8.591500	0.25	-111.925803
8.595667	0.25	-111.939154
8.599833	0.25	-111.954954
8.604000	0.25	-111.970584
8.608167	0.25	-111.990108
8.612333	0.25	-112.004401
8.616500	0.25	-112.013839
8.620667	0.25	-112.029866
8.624833	0.25	-112.041219
8.629000	0.25	-112.060061
8.633167	0.25	-112.063940
8.637333	0.25	-112.077574
8.641500	0.25	-112.076371
8.645667	0.25	-112.086963
8.649833	0.25	-112.092011
8.654000	0.25	-112.098351
8.658167	0.25	-112.109963
8.662333	0.25	-112.106259
8.666500	0.25	-112.106003
8.670667	0.25	-112.108044
8.674833	0.25	-112.116292
8.679000	0.25	-112.115376
8.683167	0.25	-112.121457
8.687333	0.25	-112.129595
8.691500	0.25	-112.127326
8.695667	0.25	-112.124790
8.699833	0.25	-112.123967
8.704000	0.25	-112.128129
8.708167	0.25	-112.134175
8.712333	0.25	-112.135111
8.716500	0.25	-112.128948
8.720667	0.25	-112.137493
8.724833	0.25	-112.136544
8.729000	0.25	-112.131123
8.733167	0.25	-112.144354
8.737333	0.25	-112.130653
8.741500	0.25	-112.145213
8.745667	0.25	-112.144834
8.749833	0.25	-112.141633
8.754000	0.25	-112.140001
8.758167	0.25	-112.144339
8.762333	0.25	-112.139700
8.766500	0.25	-112.142114
8.770667	0.25	-112.145759
8.774833	0.25	-112.138914
8.779000	0.25	-112.144524
8.783167	0.25	-112.148094
8.787333	0.25	-112.138760
8.791500	0.25	-112.138363
8.795667	0.25	-112.146641
8.799833	0.25	-112.149947
8.804000	0.25	-112.142807
8.808167	0.25	-112.145833
8.812333	0.25	-112.140901
8.816500	0.25	-112.145933
8.820667	0.25	-112.139652
8.824833	0.25	-112.139412
8.829000	0.25	-112.138214
8.833167	0.25	-112.133882
8.837333	0.25	-112.133705
8.841500	0.25	-112.132320
8.845667	0.25	-112.129333
8.849833	0.25	-112.117876
8.854000	0.25	-112.123637
8.858167	0.25	-112.112440
8.862333	0.25	-112.119695
8.866500	0.25	-112.114660
8.870667	0.25	-112.111784
8.874833	0.25	-112.096423
8.879000	0.25	-112.091751
8.883167	0.25	-112.097271
8.887333	0.25	-112.094925
8.891500	0.25	-112.093684
8.895667	0.25	-112.078897
8.899833	0.25	-112.076210
8.904000	0.25	-112.075291
8.908167	0.25	-112.066411
8.912333	0.25	-112.059439
8.916500	0.25	-112.068229
8.920667	0.25	-112.054674
8.924833	0.25	-112.060168
8.929000	0.25	-112.058589
8.933167	0.25	-112.063043
8.937333	0.25	-112.061355
8.941500	0.25	-112.072506
8.945667	0.25	-112.069623
8.949833	0.25	-112.073258
8.954000	0.25	-112.075908
8.958167	0.25	-112.086222
8.962333	0.25	-112.088880
8.966500	0.25	-112.098080
8.970667	0.25	-112.097440
8.974833	0.25	-112.101691
8.979000	0.25	-112.104138
8.983167	0.25	-112.104338
8.987333	0.25	-112.110375
8.991500	0.25	-112.125394
8.995667	0.25	-112.130549
8.999833	0.25	-112.123928
9.004000	0.25	-112.133537
9.008167	0.25	-112.138154
9.012333	0.25	-112.142039
9.016500	0.25	-112.148966
9.020667	0.25	-112.147004
9.024833	0.25	-112.145078
9.029000	0.25	-112.156279
9.033167	0.25	-112.148681
9.037333	0.25	-112.156024
9.041500	0.25	-112.157838
9.045667	0.25	-112.160309
9.049833	0.25	-112.167690
9.054000	0.25	-112.162017
9.058167	0.25	-112.171870
9.062333	0.25	-112.167401
9.066500	0.25	-112.172509
9.070667	0.25	-112.170028
9.074833	0.25	-112.176993
9.079000	0.25	-112.169736
9.083167	0.25	-112.171070
9.087333	0.25	-112.178117
9.091500	0.25	-112.168981
9.095667	0.25	-112.177835
9.099833	0.25	-112.178977
9.104000	0.25	-112.178392
9.108167	0.25	-112.182395
9.112333	0.25	-112.174502
9.116500	0.25	-112.179854
9.120667	0.25	-112.183651
9.124833	0.25	-112.185180
9.129000	0.25	-112.188401
9.133167	0.25	-112.190400
9.137333	0.25	-112.192430
9.141500	0.25	-112.194810
9.145667	0.25	-112.202558
9.149833	0.25	-112.184999
9.154000	0.25	-112.188173
9.158167	0.25	-112.189220
9.162333	0.25	-112.185774
9.166500	0.25	-112.194039
9.170667	0.25	-112.182707
9.174833	0.25	-112.194130
9.179000	0.25	-112.196733
9.183167	0.25	-112.202577
9.187333	0.25	-112.191759
9.191500	0.25	-112.197376
9.195667	0.25	-112.205878
9.199833	0.25	-112.207138
9.204000	0.25	-112.208292
9.208167	0.25	-112.204327
9.212333	0.25	-112.197777
9.216500	0.25	-112.211749
9.220667	0.25	-112.218398
9.224833	0.25	-112.208103
9.229000	0.25	-112.210951
9.233167	0.25	-112.212719
9.237333	0.25	-112.215359
9.241500	0.25	-112.215899
9.245667	0.25	-112.212209
9.249833	0.25	-112.216336
9.254000	0.25	-112.215634
9.258167	0.25	-112.223983
9.262333	0.25	-112.221238
9.266500	0.25	-112.225339
9.270667	0.25	-112.218610
9.274833	0.25	-112.218071
9.279000	0.25	-112.224286
9.283167	0.25	-112.233063
9.287333	0.25	-112.226750
9.291500	0.25	-112.230942
9.295667	0.25	-112.224975
9.299833	0.25	-112.224512
9.304000	0.25	-112.233402
9.308167	0.25	-112.241314
9.312333	0.25	-112.235624
9.316500	0.25	-112.245107
9.320667	0.25	-112.237964
9.324833	0.25	-112.241929
9.329000	0.25	-112.248584
9.333167	0.25	-112.245099
9.337333	0.25	-112.239972
9.341500	0.25	-112.236002
9.345667	0.25	-112.239220
9.349833	0.25	-112.242331
9.354000	0.25	-112.232335
9.358167	0.25	-112.229506
9.362333	0.25	-112.242588
9.366500	0.25	-112.239831
9.370667	0.25	-112.233415
9.374833	0.25	-112.242165
9.379000	0.25	-112.240138
9.383167	0.25	-112.246077
9.387333	0.25	-112.231810
9.391500	0.25	-112.241640
9.395667	0.25	-112.251165
9.399833	0.25	-112.233527
9.404000	0.25	-112.230890
9.408167	0.25	-112.240423
9.412333	0.25	-112.234544
9.416500	0.25	-112.237574
9.420667	0.25	-112.228485
9.424833	0.25	-112.220806
9.429000	0.25	-112.234487
9.433167	0.25	-112.238276
9.437333	0.25	-112.223502
9.441500	0.25	-112.233899
9.445667	0.25	-112.234687
9.449833	0.25	-112.230808
9.454000	0.25	-112.229091
9.458167	0.25	-112.224253
9.462333	0.25	-112.218699
9.466500	0.25	-112.220174
9.470667	0.25	-112.222512
9.474833	0.25	-112.212948
9.479000	0.25	-112.206018
9.483167	0.25	-112.197000
9.487333	0.25	-112.178354
9.491500	0.25	-112.178647
9.495667	0.25	-112.154103
9.499833	0.25	-112.132101
9.504000	0.25	-112.109990
9.508167	0.25	-112.076611
9.512333	0.25	-112.046530
9.516500	0.25	-112.001849
9.520667	0.25	-111.965205
9.524833	0.25	-111.913547
9.529000	0.25	-111.843927
9.533167	0.25	-111.775562
9.537333	0.25	-111.692759
9.541500	0.25	-111.597599
9.545667	0.25	-111.507107
9.549833	0.25	-111.397155
9.554000	0.25	-111.265013
9.558167	0.25	-111.135509
9.562333	0.25	-111.004256
9.566500	0.25	-110.846078
9.570667	0.25	-110.679095
9.574833	0.25	-110.514507
9.579000	0.25	-110.353332
9.583167	0.25	-110.169325
9.587333	0.25	-109.990649
9.591500	0.25	-109.811171
9.595667	0.25	-109.638424
9.599833	0.25	-109.451463
9.604000	0.25	-109.287613
9.608167	0.25	-109.118848
9.612333	0.25	-108.958481
9.616500	0.25	-108.821595
9.620667	0.25	-108.694713
9.624833	0.25	-108.588478
9.629000	0.25	-108.501101
9.633167	0.25	-108.429352
9.637333	0.25	-108.367910
9.641500	0.25	-108.341142
9.645667	0.25	-108.337449
9.649833	0.25	-108.343463
9.654000	0.25	-108.380902
9.658167	0.25	-108.444984
9.662333	0.25	-108.528296
9.666500	0.25	-108.637799
9.670667	0.25	-108.745272
9.674833	0.25	-108.888205
9.679000	0.25	-109.033230
9.683167	0.25	-109.186070
9.687333	0.25	-109.352112
9.691500	0.25	-109.520490
9.695667	0.25	-109.698926
9.699833	0.25	-109.881675
9.704000	0.25	-110.053903
9.708167	0.25	-110.236135
9.712333	0.25	-110.402602
9.716500	0.25	-110.571225
9.720667	0.25	-110.715078
9.724833	0.25	-110.869321
9.729000	0.25	-111.017034
9.733167	0.25	-111.141683
9.737333	0.25	-111.266543
9.741500	0.25	-111.367166
9.745667	0.25	-111.479368
9.749833	0.25	-111.573395
9.754000	0.25	-111.650368
9.758167	0.25	-111.723219
9.762333	0.25	-111.792953
9.766500	0.25	-111.856986
9.770667	0.25	-111.900916
9.774833	0.25	-111.936275
9.779000	0.25	-111.987281
9.783167	0.25	-112.021307
9.787333	0.25	-112.038799
9.791500	0.25	-112.069061
9.795667	0.25	-112.093739
9.799833	0.25	-112.103362
9.804000	0.25	-112.119607
9.808167	0.25	-112.140036
9.812333	0.25	-112.153202
9.816500	0.25	-112.159476
9.820667	0.25	-112.168067
9.824833	0.25	-112.172861
9.829000	0.25	-112.186945
9.833167	0.25	-112.191963
9.837333	0.25	-112.206989
9.841500	0.25	-112.208229
9.845667	0.25	-112.200070
9.849833	0.25	-112.213607
9.854000	0.25	-112.219719
9.858167	0.25	-112.225845
9.862333	0.25	-112.219444
9.866500	0.25	-112.231698
9.870667	0.25	-112.234443
9.874833	0.25	-112.221006
9.879000	0.25	-112.230766
9.883167	0.25	-112.224548
9.887333	0.25	-112.221722
9.891500	0.25	-112.218461
9.895667	0.25	-112.237874
9.899833	0.25	-112.230810
9.904000	0.25	-112.224607
9.908167	0.25	-112.237916
9.912333	0.25	-112.222348
9.916500	0.25	-112.222024
9.920667	0.25	-112.221769
9.924833	0.25	-112.219203
9.929000	0.25	-112.216309
9.933167	0.25	-112.214410
9.937333	0.25	-112.205440
9.941500	0.25	-112.202241
9.945667	0.25	-112.203545
9.949833	0.25	-112.185786
9.954000	0.25	-112.195912
9.958167	0.25	-112.181532
9.962333	0.25	-112.162654
9.966500	0.25	-112.158124
9.970667	0.25	-112.144770
9.974833	0.25	-112.135847
9.979000	0.25	-112.118491
9.983167	0.25	-112.103704
9.987333	0.25	-112.087091
9.991500	0.25	-112.052512
9.995667	0.25	-112.027835
9.999833	0.25	-112.005753
10.004000	0.25	-111.970587
10.008167	0.25	-111.930213
10.012333	0.25	-111.884525
10.016500	0.25	-111.825013
10.020667	0.25	-111.770671
10.024833	0.25	-111.701013
10.029000	0.25	-111.640709
10.033167	0.25	-111.569135
10.037333	0.25	-111.487250
10.041500	0.25	-111.406524
10.045667	0.25	-111.328705
10.049833	0.25	-111.259138
10.054000	0.25	-111.170977
10.058167	0.25	-111.103098
10.062333	0.25	-111.038366
10.066500	0.25	-110.977021
10.070667	0.25	-110.932366
10.074833	0.25	-110.905776
10.079000	0.25	-110.879033
10.083167	0.25	-110.871616
10.087333	0.25	-110.881201
10.091500	0.25	-110.891548
10.095667	0.25	-110.932933
10.099833	0.25	-110.977468
10.104000	0.25	-111.036543
10.108167	0.25	-111.091025
10.112333	0.25	-111.176450
10.116500	0.25	-111.245264
10.120667	0.25	-111.325557
10.124833	0.25	-111.403052
10.129000	0.25	-111.471798
10.133167	0.25	-111.549496
10.137333	0.25	-111.619659
10.141500	0.25	-111.686952
10.145667	0.25	-111.755024
10.149833	0.25	-111.810787
10.154000	0.25	-111.852864
10.158167	0.25	-111.897927
10.162333	0.25	-111.942871
10.166500	0.25	-111.979045
10.170667	0.25	-112.023615
10.174833	0.25	-112.047595
10.179000	0.25	-112.075780
10.183167	0.25	-112.087053
10.187333	0.25	-112.104579
10.191500	0.25	-112.124568
10.195667	0.25	-112.132849
10.199833	0.25	-112.148290
10.204000	0.25	-112.148017
10.208167	0.25	-112.158652
10.212333	0.25	-112.164395
10.216500	0.25	-112.172170
10.220667	0.25	-112.173407
10.224833	0.25	-112.174178
10.229000	0.25	-112.175116
10.233167	0.25	-112.179952
10.237333	0.25	-112.183454
10.241500	0.25	-112.181702
10.245667	0.25	-112.173712
10.249833	0.25	-112.185631
10.254000	0.25	-112.185624
10.258167	0.25	-112.185289
10.262333	0.25	-112.186125
10.266500	0.25	-112.179187
10.270667	0.25	-112.176896
10.274833	0.25	-112.202077
10.279000	0.25	-112.185328
10.283167	0.25	-112.188626
10.287333	0.25	-112.185490
10.291500	0.25	-112.184810
10.295667	0.25	-112.186701
10.299833	0.25	-112.188958
10.304000	0.25	-112.190332
10.308167	0.25	-112.193026
10.312333	0.25	-112.184418
10.316500	0.25	-112.192664
10.320667	0.25	-112.186323
10.324833	0.25	-112.187451
10.329000	0.25	-112.184067
10.333167	0.25	-112.182056
10.337333	0.25	-112.186506
10.341500	0.25	-112.180337
10.345667	0.25	-112.185748
10.349833	0.25	-112.186956
10.354000	0.25	-112.177044
10.358167	0.25	-112.166821
10.362333	0.25	-112.172264
10.366500	0.25	-112.158742
10.370667	0.25	-112.170141
10.374833	0.25	-112.166149
10.379000	0.25	-112.153349
10.383167	0.25	-112.160062
10.387333	0.25	-112.153399
10.391500	0.25	-112.158682
10.395667	0.25	-112.152578
10.399833	0.25	-112.159348
10.404000	0.25	-112.163639
10.408167	0.25	-112.160725
10.412333	0.25	-112.163705
10.416500	0.25	-112.167014
10.420667	0.25	-112.172847
10.424833	0.25	-112.169443
10.429000	0.25	-112.180581
10.433167	0.25	-112.180430
10.437333	0.25	-112.185459
10.441500	0.25	-112.181335
10.445667	0.25	-112.180147
10.449833	0.25	-112.177626
10.454000	0.25	-112.178416
10.458167	0.25	-112.177642
10.462333	0.25	-112.176971
10.466500	0.25	-112.182715
10.470667	0.25	-112.172987
10.474833	0.25	-112.179015
10.479000	0.25	-112.172250
10.483167	0.25	-112.169512
10.487333	0.25	-112.172252
10.491500	0.25	-112.170801
10.495667	0.25	-112.163241
10.499833	0.25	-112.171526
10.504000	0.25	-112.179875
10.508167	0.25	-112.186271
10.512333	0.25	-112.179099
10.516500	0.25	-112.183165
10.520667	0.25	-112.185671
10.524833	0.25	-112.185395
10.529000	0.25	-112.181915
10.533167	0.25	-112.190848
10.537333	0.25	-112.191436
10.541500	0.25	-112.192071
10.545667	0.25	-112.189325
10.549833	0.25	-112.194831
10.554000	0.25	-112.194502
10.558167	0.25	-112.187630
10.562333	0.25	-112.184646
10.566500	0.25	-112.189532
10.570667	0.25	-112.180326
10.574833	0.25	-112.189660
10.579000	0.25	-112.179400
10.583167	0.25	-112.181523
10.587333	0.25	-112.171992
10.591500	0.25	-112.186849
10.595667	0.25	-112.177169
10.599833	0.25	-112.173469
10.604000	0.25	-112.172644
10.608167	0.25	-112.161185
10.612333	0.25	-112.167245
10.616500	0.25	-112.157989
10.620667	0.25	-112.151302
10.624833	0.25	-112.135674
10.629000	0.25	-112.136089
10.633167	0.25	-112.129055
10.637333	0.25	-112.116504
10.641500	0.25	-112.100123
10.645667	0.25	-112.079111
10.649833	0.25	-112.068275
10.654000	0.25	-112.049249
10.658167	0.25	-112.024948
10.662333	0.25	-111.996307
10.666500	0.25	-111.971977
10.670667	0.25	-111.926747
10.674833	0.25	-111.893506
10.679000	0.25	-111.854690
10.683167	0.25	-111.813612
10.687333	0.25	-111.760448
10.691500	0.25	-111.689357
10.695667	0.25	-111.628020
10.699833	0.25	-111.548513
10.704000	0.25	-111.455795
10.708167	0.25	-111.347946
10.712333	0.25	-111.224630
10.716500	0.25	-111.085390
10.720667	0.25	-110.917968
10.724833	0.25	-110.733071
10.729000	0.25	-110.530384
10.733167	0.25	-110.313065
10.737333	0.25	-110.069425
10.741500	0.25	-109.799513
10.745667	0.25	-109.524464
10.749833	0.25	-109.250333
10.754000	0.25	-108.957589
10.758167	0.25	-108.665529
10.762333	0.25	-108.385654
10.766500	0.25	-108.107493
10.770667	0.25	-107.858888
10.774833	0.25	-107.634068
10.779000	0.25	-107.437738
10.783167	0.25	-107.270431
10.787333	0.25	-107.151489
10.791500	0.25	-107.078976
10.795667	0.25	-107.039655
10.799833	0.25	-107.062618
10.804000	0.25	-107.118158
10.808167	0.25	-107.212424
10.812333	0.25	-107.352804
10.816500	0.25	-107.521919
10.820667	0.25	-107.729286
10.824833	0.25	-107.955860
10.829000	0.25	-108.201136
10.833167	0.25	-108.452821
10.837333	0.25	-108.723027
10.841500	0.25	-108.985669
10.845667	0.25	-109.245326
10.849833	0.25	-109.515163
10.854000	0.25	-109.764648
10.858167	0.25	-109.996770
10.862333	0.25	-110.218431
10.866500	0.25	-110.415974
10.870667	0.25	-110.598371
10.874833	0.25	-110.764437
10.879000	0.25	-110.918874
10.883167	0.25	-111.052389
10.887333	0.25	-111.177111
10.891500	0.25	-111.273114
10.895667	0.25	-111.371056
10.899833	0.25	-111.437707
10.904000	0.25	-111.510372
10.908167	0.25	-111.565483
10.912333	0.25	-111.621145
10.916500	0.25	-111.668778
10.920667	0.25	-111.702678
10.924833	0.25	-111.738007
10.929000	0.25	-111.764166
10.933167	0.25	-111.790870
10.937333	0.25	-111.810288
10.941500	0.25	-111.821221
10.945667	0.25	-111.839942
10.949833	0.25	-111.862460
10.954000	0.25	-111.872132
10.958167	0.25	-111.881837
