File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/952.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_58
Injection Number	64
Position	RF3
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	09:05:29
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-112.400595
Signal Max.	35.387034
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
9.124833	0.25	-111.727332
9.129000	0.25	-111.724286
9.133167	0.25	-111.731815
9.137333	0.25	-111.720328
9.141500	0.25	-111.724578
9.145667	0.25	-111.722494
9.149833	0.25	-111.728798
9.154000	0.25	-111.729255
9.158167	0.25	-111.737847
9.162333	0.25	-111.727049
9.166500	0.25	-111.731658
9.170667	0.25	-111.728482
9.174833	0.25	-111.734282
9.179000	0.25	-111.737333
9.183167	0.25	-111.737190
9.187333	0.25	-111.741868
9.191500	0.25	-111.747107
9.195667	0.25	-111.743807
9.199833	0.25	-111.747870
9.204000	0.25	-111.744076
9.208167	0.25	-111.750222
9.212333	0.25	-111.744935
9.216500	0.25	-111.754080
9.220667	0.25	-111.754129
9.224833	0.25	-111.757436
9.229000	0.25	-111.752305
9.233167	0.25	-111.753584
9.237333	0.25	-111.756208
9.241500	0.25	-111.768003
9.245667	0.25	-111.768470
9.249833	0.25	-111.770240
9.254000	0.25	-111.766497
9.258167	0.25	-111.765671
9.262333	0.25	-111.768470
9.266500	0.25	-111.768486
9.270667	0.25	-111.769846
9.274833	0.25	-111.771452
9.279000	0.25	-111.761959
9.283167	0.25	-111.770522
9.287333	0.25	-111.771978
9.291500	0.25	-111.772142
9.295667	0.25	-111.772589
9.299833	0.25	-111.768473
9.304000	0.25	-111.773738
9.308167	0.25	-111.783698
9.312333	0.25	-111.777065
9.316500	0.25	-111.781986
9.320667	0.25	-111.776696
9.324833	0.25	-111.781472
9.329000	0.25	-111.776895
9.333167	0.25	-111.778323
9.337333	0.25	-111.778605
9.341500	0.25	-111.784364
9.345667	0.25	-111.775644
9.349833	0.25	-111.771841
9.354000	0.25	-111.779392
9.358167	0.25	-111.776513
9.362333	0.25	-111.778733
9.366500	0.25	-111.771319
9.370667	0.25	-111.778449
9.374833	0.25	-111.778918
9.379000	0.25	-111.764971
9.383167	0.25	-111.774031
9.387333	0.25	-111.771856
9.391500	0.25	-111.761661
9.395667	0.25	-111.768183
9.399833	0.25	-111.775191
9.404000	0.25	-111.778762
9.408167	0.25	-111.770970
9.412333	0.25	-111.760473
9.416500	0.25	-111.760371
9.420667	0.25	-111.759228
9.424833	0.25	-111.756220
9.429000	0.25	-111.759932
9.433167	0.25	-111.755470
9.437333	0.25	-111.747507
9.441500	0.25	-111.745213
9.445667	0.25	-111.740159
9.449833	0.25	-111.737117
9.454000	0.25	-111.730286
9.458167	0.25	-111.713427
9.462333	0.25	-111.709955
9.466500	0.25	-111.696181
9.470667	0.25	-111.678199
9.474833	0.25	-111.661762
9.479000	0.25	-111.632195
9.483167	0.25	-111.602317
9.487333	0.25	-111.558191
9.491500	0.25	-111.532631
9.495667	0.25	-111.475295
9.499833	0.25	-111.422434
9.504000	0.25	-111.353762
9.508167	0.25	-111.287807
9.512333	0.25	-111.208322
9.516500	0.25	-111.123028
9.520667	0.25	-111.039827
9.524833	0.25	-110.928671
9.529000	0.25	-110.808734
9.533167	0.25	-110.691023
9.537333	0.25	-110.560942
9.541500	0.25	-110.433347
9.545667	0.25	-110.292285
9.549833	0.25	-110.136558
9.554000	0.25	-109.984578
9.558167	0.25	-109.836244
9.562333	0.25	-109.671602
9.566500	0.25	-109.523286
9.570667	0.25	-109.375135
9.574833	0.25	-109.227421
9.579000	0.25	-109.080851
9.583167	0.25	-108.951473
9.587333	0.25	-108.824103
9.591500	0.25	-108.709590
9.595667	0.25	-108.605543
9.599833	0.25	-108.518475
9.604000	0.25	-108.465289
9.608167	0.25	-108.408965
9.612333	0.25	-108.371684
9.616500	0.25	-108.355377
9.620667	0.25	-108.355979
9.624833	0.25	-108.382491
9.629000	0.25	-108.421705
9.633167	0.25	-108.485423
9.637333	0.25	-108.561065
9.641500	0.25	-108.656262
9.645667	0.25	-108.761866
9.649833	0.25	-108.875159
9.654000	0.25	-109.003682
9.658167	0.25	-109.138664
9.662333	0.25	-109.291578
9.666500	0.25	-109.435792
9.670667	0.25	-109.591628
9.674833	0.25	-109.742581
9.679000	0.25	-109.900676
9.683167	0.25	-110.046602
9.687333	0.25	-110.194005
9.691500	0.25	-110.336362
9.695667	0.25	-110.468505
9.699833	0.25	-110.594030
9.704000	0.25	-110.724140
9.708167	0.25	-110.825161
9.712333	0.25	-110.939165
9.716500	0.25	-111.031790
9.720667	0.25	-111.108689
9.724833	0.25	-111.191228
9.729000	0.25	-111.263400
9.733167	0.25	-111.330329
9.737333	0.25	-111.388834
9.741500	0.25	-111.438086
9.745667	0.25	-111.487392
9.749833	0.25	-111.522932
9.754000	0.25	-111.561468
9.758167	0.25	-111.574578
9.762333	0.25	-111.600678
9.766500	0.25	-111.623450
9.770667	0.25	-111.654935
9.774833	0.25	-111.664379
9.779000	0.25	-111.681207
9.783167	0.25	-111.692138
9.787333	0.25	-111.701789
9.791500	0.25	-111.704662
9.795667	0.25	-111.716525
9.799833	0.25	-111.721500
9.804000	0.25	-111.724470
9.808167	0.25	-111.725753
9.812333	0.25	-111.732189
9.816500	0.25	-111.742576
9.820667	0.25	-111.746300
9.824833	0.25	-111.751483
9.829000	0.25	-111.762336
9.833167	0.25	-111.758687
9.837333	0.25	-111.748963
9.841500	0.25	-111.753138
9.845667	0.25	-111.765294
9.849833	0.25	-111.773554
9.854000	0.25	-111.768596
9.858167	0.25	-111.779984
9.862333	0.25	-111.772049
9.866500	0.25	-111.773721
9.870667	0.25	-111.773440
9.874833	0.25	-111.769587
9.879000	0.25	-111.772217
9.883167	0.25	-111.772152
9.887333	0.25	-111.768030
9.891500	0.25	-111.764339
9.895667	0.25	-111.762349
9.899833	0.25	-111.764159
9.904000	0.25	-111.741678
9.908167	0.25	-111.750991
9.912333	0.25	-111.744459
9.916500	0.25	-111.739330
9.920667	0.25	-111.727501
9.924833	0.25	-111.726559
9.929000	0.25	-111.722792
9.933167	0.25	-111.713978
9.937333	0.25	-111.706104
9.941500	0.25	-111.694933
9.945667	0.25	-111.684021
9.949833	0.25	-111.669178
9.954000	0.25	-111.664303
9.958167	0.25	-111.644097
9.962333	0.25	-111.628552
9.966500	0.25	-111.599069
9.970667	0.25	-111.578421
9.974833	0.25	-111.553922
9.979000	0.25	-111.523287
9.983167	0.25	-111.485142
9.987333	0.25	-111.451107
9.991500	0.25	-111.400661
9.995667	0.25	-111.346027
9.999833	0.25	-111.299513
10.004000	0.25	-111.242110
10.008167	0.25	-111.194071
10.012333	0.25	-111.117300
10.016500	0.25	-111.058002
10.020667	0.25	-110.998527
10.024833	0.25	-110.930743
10.029000	0.25	-110.859280
10.033167	0.25	-110.799801
10.037333	0.25	-110.746923
10.041500	0.25	-110.702090
10.045667	0.25	-110.663411
10.049833	0.25	-110.640767
10.054000	0.25	-110.613899
10.058167	0.25	-110.617569
10.062333	0.25	-110.619922
10.066500	0.25	-110.635864
10.070667	0.25	-110.659370
10.074833	0.25	-110.689508
10.079000	0.25	-110.737700
10.083167	0.25	-110.790159
10.087333	0.25	-110.850774
10.091500	0.25	-110.909034
10.095667	0.25	-110.978128
10.099833	0.25	-111.038840
10.104000	0.25	-111.096721
10.108167	0.25	-111.169490
10.112333	0.25	-111.226208
10.116500	0.25	-111.280823
10.120667	0.25	-111.335456
10.124833	0.25	-111.394003
10.129000	0.25	-111.431711
10.133167	0.25	-111.466958
10.137333	0.25	-111.504641
10.141500	0.25	-111.538290
10.145667	0.25	-111.559374
10.149833	0.25	-111.587966
10.154000	0.25	-111.606920
10.158167	0.25	-111.633343
10.162333	0.25	-111.647090
10.166500	0.25	-111.665839
10.170667	0.25	-111.674925
10.174833	0.25	-111.688201
10.179000	0.25	-111.689792
10.183167	0.25	-111.694973
10.187333	0.25	-111.704256
10.191500	0.25	-111.708508
10.195667	0.25	-111.707619
10.199833	0.25	-111.720738
10.204000	0.25	-111.718720
10.208167	0.25	-111.724798
10.212333	0.25	-111.718599
10.216500	0.25	-111.716963
10.220667	0.25	-111.717458
10.224833	0.25	-111.718021
10.229000	0.25	-111.716684
10.233167	0.25	-111.722558
10.237333	0.25	-111.726964
10.241500	0.25	-111.731696
10.245667	0.25	-111.720690
10.249833	0.25	-111.727148
10.254000	0.25	-111.715726
10.258167	0.25	-111.723394
10.262333	0.25	-111.726744
10.266500	0.25	-111.726470
10.270667	0.25	-111.716514
10.274833	0.25	-111.723381
10.279000	0.25	-111.729582
10.283167	0.25	-111.729914
10.287333	0.25	-111.727028
10.291500	0.25	-111.724407
10.295667	0.25	-111.722207
10.299833	0.25	-111.718421
10.304000	0.25	-111.714015
10.308167	0.25	-111.707819
10.312333	0.25	-111.712065
10.316500	0.25	-111.703076
10.320667	0.25	-111.697083
10.324833	0.25	-111.702205
10.329000	0.25	-111.698429
10.333167	0.25	-111.698092
10.337333	0.25	-111.682249
10.341500	0.25	-111.682479
10.345667	0.25	-111.672928
10.349833	0.25	-111.669158
10.354000	0.25	-111.661937
10.358167	0.25	-111.663630
10.362333	0.25	-111.666023
10.366500	0.25	-111.661495
10.370667	0.25	-111.660415
10.374833	0.25	-111.663631
10.379000	0.25	-111.668465
10.383167	0.25	-111.674309
10.387333	0.25	-111.682045
10.391500	0.25	-111.678367
10.395667	0.25	-111.678427
10.399833	0.25	-111.685345
10.404000	0.25	-111.686109
10.408167	0.25	-111.692869
10.412333	0.25	-111.688794
10.416500	0.25	-111.687428
10.420667	0.25	-111.696509
10.424833	0.25	-111.687948
10.429000	0.25	-111.672401
10.433167	0.25	-111.667083
10.437333	0.25	-111.655549
10.441500	0.25	-111.651359
10.445667	0.25	-111.645885
10.449833	0.25	-111.643558
10.454000	0.25	-111.637834
10.458167	0.25	-111.631809
10.462333	0.25	-111.622493
10.466500	0.25	-111.627167
10.470667	0.25	-111.619501
10.474833	0.25	-111.626648
10.479000	0.25	-111.629671
10.483167	0.25	-111.634075
10.487333	0.25	-111.644752
10.491500	0.25	-111.649707
10.495667	0.25	-111.659350
10.499833	0.25	-111.666451
10.504000	0.25	-111.676768
10.508167	0.25	-111.679745
10.512333	0.25	-111.685055
10.516500	0.25	-111.697740
10.520667	0.25	-111.693956
10.524833	0.25	-111.700382
10.529000	0.25	-111.706166
10.533167	0.25	-111.709312
10.537333	0.25	-111.711118
10.541500	0.25	-111.702805
10.545667	0.25	-111.698544
10.549833	0.25	-111.703367
10.554000	0.25	-111.701924
10.558167	0.25	-111.708369
10.562333	0.25	-111.700788
10.566500	0.25	-111.697193
10.570667	0.25	-111.698516
10.574833	0.25	-111.694184
10.579000	0.25	-111.678663
10.583167	0.25	-111.687577
10.587333	0.25	-111.689278
10.591500	0.25	-111.683113
10.595667	0.25	-111.678672
10.599833	0.25	-111.677313
10.604000	0.25	-111.665253
10.608167	0.25	-111.657742
10.612333	0.25	-111.662800
10.616500	0.25	-111.653622
10.620667	0.25	-111.656164
10.624833	0.25	-111.639117
10.629000	0.25	-111.622220
10.633167	0.25	-111.620031
10.637333	0.25	-111.600365
10.641500	0.25	-111.580486
10.645667	0.25	-111.561910
10.649833	0.25	-111.546998
10.654000	0.25	-111.508162
10.658167	0.25	-111.470394
10.662333	0.25	-111.431318
10.666500	0.25	-111.362593
10.670667	0.25	-111.293315
10.674833	0.25	-111.201149
10.679000	0.25	-111.095548
10.683167	0.25	-110.959426
10.687333	0.25	-110.813979
10.691500	0.25	-110.635296
10.695667	0.25	-110.438308
10.699833	0.25	-110.202039
10.704000	0.25	-109.954032
10.708167	0.25	-109.685979
10.712333	0.25	-109.391735
10.716500	0.25	-109.070408
10.720667	0.25	-108.738683
10.724833	0.25	-108.393875
10.729000	0.25	-108.032804
10.733167	0.25	-107.697026
10.737333	0.25	-107.348927
10.741500	0.25	-107.017679
10.745667	0.25	-106.700287
10.749833	0.25	-106.417731
10.754000	0.25	-106.169541
10.758167	0.25	-105.968207
10.762333	0.25	-105.798378
10.766500	0.25	-105.685408
10.770667	0.25	-105.621039
10.774833	0.25	-105.607353
10.779000	0.25	-105.650619
10.783167	0.25	-105.736963
10.787333	0.25	-105.875986
10.791500	0.25	-106.052306
10.795667	0.25	-106.271930
10.799833	0.25	-106.519684
10.804000	0.25	-106.784963
10.808167	0.25	-107.072751
10.812333	0.25	-107.378511
10.816500	0.25	-107.699661
10.820667	0.25	-108.000511
10.824833	0.25	-108.295704
10.829000	0.25	-108.587144
10.833167	0.25	-108.864152
10.837333	0.25	-109.128916
10.841500	0.25	-109.375914
10.845667	0.25	-109.620345
10.849833	0.25	-109.816293
10.854000	0.25	-110.009188
10.858167	0.25	-110.180726
10.862333	0.25	-110.342220
10.866500	0.25	-110.482687
10.870667	0.25	-110.599074
10.874833	0.25	-110.696226
10.879000	0.25	-110.787805
10.883167	0.25	-110.869200
10.887333	0.25	-110.928971
10.891500	0.25	-110.992338
10.895667	0.25	-111.041813
10.899833	0.25	-111.090206
10.904000	0.25	-111.117008
10.908167	0.25	-111.154946
10.912333	0.25	-111.184852
10.916500	0.25	-111.215798
10.920667	0.25	-111.242531
10.924833	0.25	-111.242619
10.929000	0.25	-111.272984
10.933167	0.25	-111.286050
10.937333	0.25	-111.298132
10.941500	0.25	-111.318463
10.945667	0.25	-111.326501
10.949833	0.25	-111.337683
10.954000	0.25	-111.353130
10.958167	0.25	-111.351339
10.962333	0.25	-111.349226
10.966500	0.25	-111.345683
10.970667	0.25	-111.331059
10.974833	0.25	-111.301209
10.979000	0.25	-111.247641
10.983167	0.25	-111.162775
10.987333	0.25	-111.069174
10.991500	0.25	-110.915745
10.995667	0.25	-110.736185
10.999833	0.25	-110.523221
11.004000	0.25	-110.304101
11.008167	0.25	-110.082831
11.012333	0.25	-109.863150
11.016500	0.25	-109.651424
11.020667	0.25	-109.477104
11.024833	0.25	-109.362287
11.029000	0.25	-109.303174
11.033167	0.25	-109.277865
11.037333	0.25	-109.313859
11.041500	0.25	-109.404098
11.045667	0.25	-109.508803
11.049833	0.25	-109.646175
11.054000	0.25	-109.805424
11.058167	0.25	-109.961542
11.062333	0.25	-110.137465
11.066500	0.25	-110.293711
11.070667	0.25	-110.449241
11.074833	0.25	-110.596899
11.079000	0.25	-110.733366
11.083167	0.25	-110.852524
11.087333	0.25	-110.960650
11.091500	0.25	-111.059224
11.095667	0.25	-111.137122
11.099833	0.25	-111.205043
11.104000	0.25	-111.263379
11.108167	0.25	-111.328956
11.112333	0.25	-111.366584
11.116500	0.25	-111.398947
11.120667	0.25	-111.429767
11.124833	0.25	-111.465445
11.129000	0.25	-111.491165
11.133167	0.25	-111.507398
11.137333	0.25	-111.516980
11.141500	0.25	-111.543375
11.145667	0.25	-111.560331
11.149833	0.25	-111.573088
11.154000	0.25	-111.584683
11.158167	0.25	-111.589346
11.162333	0.25	-111.587580
11.166500	0.25	-111.587831
11.170667	0.25	-111.597702
11.174833	0.25	-111.606118
11.179000	0.25	-111.615743
11.183167	0.25	-111.611403
11.187333	0.25	-111.616808
11.191500	0.25	-111.619038
11.195667	0.25	-111.623485
11.199833	0.25	-111.616743
11.204000	0.25	-111.635769
11.208167	0.25	-111.633270
11.212333	0.25	-111.628029
11.216500	0.25	-111.640304
11.220667	0.25	-111.636166
11.224833	0.25	-111.650060
11.229000	0.25	-111.647852
11.233167	0.25	-111.649481
11.237333	0.25	-111.643509
11.241500	0.25	-111.650233
11.245667	0.25	-111.647190
11.249833	0.25	-111.652954
11.254000	0.25	-111.660306
11.258167	0.25	-111.655106
11.262333	0.25	-111.659577
11.266500	0.25	-111.653118
11.270667	0.25	-111.653344
11.274833	0.25	-111.657572
11.279000	0.25	-111.654490
11.283167	0.25	-111.652107
11.287333	0.25	-111.643995
11.291500	0.25	-111.644112
11.295667	0.25	-111.639281
11.299833	0.25	-111.634012
11.304000	0.25	-111.635069
11.308167	0.25	-111.636894
11.312333	0.25	-111.631094
11.316500	0.25	-111.629772
11.320667	0.25	-111.627639
11.324833	0.25	-111.620424
11.329000	0.25	-111.626526
11.333167	0.25	-111.624530
11.337333	0.25	-111.620690
11.341500	0.25	-111.622598
11.345667	0.25	-111.629283
11.349833	0.25	-111.631102
11.354000	0.25	-111.632973
11.358167	0.25	-111.635596
11.362333	0.25	-111.637543
11.366500	0.25	-111.631206
11.370667	0.25	-111.639005
11.374833	0.25	-111.643299
11.379000	0.25	-111.643929
11.383167	0.25	-111.654763
11.387333	0.25	-111.652205
11.391500	0.25	-111.652038
11.395667	0.25	-111.648809
11.399833	0.25	-111.654215
11.404000	0.25	-111.652706
11.408167	0.25	-111.648960
11.412333	0.25	-111.650849
11.416500	0.25	-111.648093
11.420667	0.25	-111.642749
11.424833	0.25	-111.643419
11.429000	0.25	-111.631031
11.433167	0.25	-111.635461
11.437333	0.25	-111.621376
11.441500	0.25	-111.614232
11.445667	0.25	-111.601676
11.449833	0.25	-111.579152
11.454000	0.25	-111.549554
11.458167	0.25	-111.511768
11.462333	0.25	-111.459955
11.466500	0.25	-111.403745
11.470667	0.25	-111.310028
11.474833	0.25	-111.200432
11.479000	0.25	-111.094094
11.483167	0.25	-110.950684
11.487333	0.25	-110.783656
11.491500	0.25	-110.602743
11.495667	0.25	-110.396087
11.499833	0.25	-110.180767
11.504000	0.25	-109.940092
11.508167	0.25	-109.717371
11.512333	0.25	-109.475340
11.516500	0.25	-109.247644
11.520667	0.25	-109.046177
11.524833	0.25	-108.861566
11.529000	0.25	-108.701142
11.533167	0.25	-108.591249
11.537333	0.25	-108.503513
11.541500	0.25	-108.465866
11.545667	0.25	-108.467824
11.549833	0.25	-108.505646
11.554000	0.25	-108.591295
11.558167	0.25	-108.708100
11.562333	0.25	-108.850643
11.566500	0.25	-109.013782
11.570667	0.25	-109.192762
11.574833	0.25	-109.379399
11.579000	0.25	-109.582420
11.583167	0.25	-109.777534
11.587333	0.25	-109.978337
11.591500	0.25	-110.165431
11.595667	0.25	-110.332520
11.599833	0.25	-110.499391
11.604000	0.25	-110.636474
11.608167	0.25	-110.765160
11.612333	0.25	-110.876612
11.616500	0.25	-110.971361
11.620667	0.25	-111.064191
11.624833	0.25	-111.113383
11.629000	0.25	-111.154093
11.633167	0.25	-111.187360
11.637333	0.25	-111.196200
11.641500	0.25	-111.181886
11.645667	0.25	-111.163627
11.649833	0.25	-111.126657
11.654000	0.25	-111.064519
11.658167	0.25	-110.995437
11.662333	0.25	-110.922476
11.666500	0.25	-110.831927
11.670667	0.25	-110.742369
11.674833	0.25	-110.633159
11.679000	0.25	-110.541434
11.683167	0.25	-110.442483
11.687333	0.25	-110.337289
11.691500	0.25	-110.258378
11.695667	0.25	-110.197010
11.699833	0.25	-110.138695
11.704000	0.25	-110.110837
11.708167	0.25	-110.088474
11.712333	0.25	-110.082526
11.716500	0.25	-110.103315
11.720667	0.25	-110.152204
11.724833	0.25	-110.203677
11.729000	0.25	-110.267856
11.733167	0.25	-110.354513
11.737333	0.25	-110.446527
11.741500	0.25	-110.525102
11.745667	0.25	-110.623846
11.749833	0.25	-110.722003
11.754000	0.25	-110.805225
11.758167	0.25	-110.891515
11.762333	0.25	-110.987764
11.766500	0.25	-111.070124
11.770667	0.25	-111.136529
11.774833	0.25	-111.199614
11.779000	0.25	-111.256887
11.783167	0.25	-111.312862
11.787333	0.25	-111.341940
11.791500	0.25	-111.380141
11.795667	0.25	-111.409122
11.799833	0.25	-111.439789
11.804000	0.25	-111.464589
11.808167	0.25	-111.478242
11.812333	0.25	-111.496040
11.816500	0.25	-111.500590
11.820667	0.25	-111.509151
11.824833	0.25	-111.520015
11.829000	0.25	-111.526796
11.833167	0.25	-111.518286
11.837333	0.25	-111.528039
11.841500	0.25	-111.537316
11.845667	0.25	-111.540923
11.849833	0.25	-111.532336
11.854000	0.25	-111.540380
11.858167	0.25	-111.535161
11.862333	0.25	-111.544078
11.866500	0.25	-111.541686
11.870667	0.25	-111.546431
11.874833	0.25	-111.539846
11.879000	0.25	-111.544827
11.883167	0.25	-111.541397
11.887333	0.25	-111.547526
11.891500	0.25	-111.554269
11.895667	0.25	-111.545826
11.899833	0.25	-111.543693
11.904000	0.25	-111.551557
11.908167	0.25	-111.552446
11.912333	0.25	-111.556277
11.916500	0.25	-111.551094
11.920667	0.25	-111.544124
11.924833	0.25	-111.552322
11.929000	0.25	-111.553133
11.933167	0.25	-111.552397
11.937333	0.25	-111.552529
11.941500	0.25	-111.550749
11.945667	0.25	-111.557641
11.949833	0.25	-111.557161
11.954000	0.25	-111.559926
11.958167	0.25	-111.553827
11.962333	0.25	-111.559941
11.966500	0.25	-111.559236
11.970667	0.25	-111.559467
11.974833	0.25	-111.563989
11.979000	0.25	-111.567869
11.983167	0.25	-111.561953
11.987333	0.25	-111.560073
11.991500	0.25	-111.560803
11.995667	0.25	-111.566435
11.999833	0.25	-111.562339
12.004000	0.25	-111.550998
12.008167	0.25	-111.535285
12.012333	0.25	-111.515836
12.016500	0.25	-111.485856
12.020667	0.25	-111.462187
12.024833	0.25	-111.439373
12.029000	0.25	-111.404327
12.033167	0.25	-111.382808
12.037333	0.25	-111.374194
12.041500	0.25	-111.366201
12.045667	0.25	-111.360211
12.049833	0.25	-111.359215
12.054000	0.25	-111.370319
12.058167	0.25	-111.383424
12.062333	0.25	-111.394472
12.066500	0.25	-111.403256
12.070667	0.25	-111.417256
12.074833	0.25	-111.427892
12.079000	0.25	-111.443552
12.083167	0.25	-111.452740
12.087333	0.25	-111.476952
12.091500	0.25	-111.487453
12.095667	0.25	-111.496601
12.099833	0.25	-111.507969
12.104000	0.25	-111.535305
12.108167	0.25	-111.541049
12.112333	0.25	-111.542533
12.116500	0.25	-111.539877
12.120667	0.25	-111.550094
12.124833	0.25	-111.557210
12.129000	0.25	-111.563027
12.133167	0.25	-111.558294
12.137333	0.25	-111.560351
12.141500	0.25	-111.561058
12.145667	0.25	-111.550630
12.149833	0.25	-111.558432
12.154000	0.25	-111.561550
12.158167	0.25	-111.548873
12.162333	0.25	-111.542650
12.166500	0.25	-111.549421
12.170667	0.25	-111.541272
12.174833	0.25	-111.541912
12.179000	0.25	-111.539999
12.183167	0.25	-111.524773
12.187333	0.25	-111.523586
12.191500	0.25	-111.524696
12.195667	0.25	-111.516148
12.199833	0.25	-111.519994
12.204000	0.25	-111.512855
12.208167	0.25	-111.516425
12.212333	0.25	-111.508997
12.216500	0.25	-111.508884
12.220667	0.25	-111.497257
12.224833	0.25	-111.490315
12.229000	0.25	-111.492109
12.233167	0.25	-111.485922
12.237333	0.25	-111.492065
12.241500	0.25	-111.477866
12.245667	0.25	-111.484899
12.249833	0.25	-111.477022
12.254000	0.25	-111.474207
12.258167	0.25	-111.465213
12.262333	0.25	-111.453672
12.266500	0.25	-111.425250
12.270667	0.25	-111.391477
12.274833	0.25	-111.340714
12.279000	0.25	-111.254898
12.283167	0.25	-111.146025
12.287333	0.25	-110.997221
12.291500	0.25	-110.792644
12.295667	0.25	-110.545801
12.299833	0.25	-110.221173
12.304000	0.25	-109.854733
12.308167	0.25	-109.432506
12.312333	0.25	-108.968485
12.316500	0.25	-108.476138
12.320667	0.25	-107.978539
12.324833	0.25	-107.483388
12.329000	0.25	-107.041461
12.333167	0.25	-106.669434
12.337333	0.25	-106.375894
12.341500	0.25	-106.172545
12.345667	0.25	-106.069564
12.349833	0.25	-106.083977
12.354000	0.25	-106.184422
12.358167	0.25	-106.387245
12.362333	0.25	-106.665080
12.366500	0.25	-107.004150
12.370667	0.25	-107.371916
12.374833	0.25	-107.762142
12.379000	0.25	-108.169589
12.383167	0.25	-108.552014
12.387333	0.25	-108.923639
12.391500	0.25	-109.268591
12.395667	0.25	-109.586871
12.399833	0.25	-109.860477
12.404000	0.25	-110.106763
12.408167	0.25	-110.317071
12.412333	0.25	-110.497046
12.416500	0.25	-110.653754
12.420667	0.25	-110.777867
12.424833	0.25	-110.879429
12.429000	0.25	-110.973422
12.433167	0.25	-111.046451
12.437333	0.25	-111.106546
12.441500	0.25	-111.157175
12.445667	0.25	-111.192451
12.449833	0.25	-111.222578
12.454000	0.25	-111.244841
12.458167	0.25	-111.267418
12.462333	0.25	-111.284196
12.466500	0.25	-111.288064
12.470667	0.25	-111.292955
12.474833	0.25	-111.287984
12.479000	0.25	-111.278574
12.483167	0.25	-111.261968
12.487333	0.25	-111.234616
12.491500	0.25	-111.198582
12.495667	0.25	-111.143504
12.499833	0.25	-111.082700
12.504000	0.25	-111.012950
12.508167	0.25	-110.945680
12.512333	0.25	-110.875212
12.516500	0.25	-110.812893
12.520667	0.25	-110.746289
12.524833	0.25	-110.686751
12.529000	0.25	-110.652905
12.533167	0.25	-110.629247
12.537333	0.25	-110.608285
12.541500	0.25	-110.614750
12.545667	0.25	-110.631837
12.549833	0.25	-110.669578
12.554000	0.25	-110.710507
12.558167	0.25	-110.763361
12.562333	0.25	-110.823387
12.566500	0.25	-110.888090
12.570667	0.25	-110.942867
12.574833	0.25	-110.999839
12.579000	0.25	-111.041541
12.583167	0.25	-111.085170
12.587333	0.25	-111.099686
12.591500	0.25	-111.117454
12.595667	0.25	-111.122449
12.599833	0.25	-111.127665
12.604000	0.25	-111.139995
12.608167	0.25	-111.140559
12.612333	0.25	-111.146812
12.616500	0.25	-111.154230
12.620667	0.25	-111.165496
12.624833	0.25	-111.190749
12.629000	0.25	-111.202728
12.633167	0.25	-111.218093
12.637333	0.25	-111.231316
12.641500	0.25	-111.238377
12.645667	0.25	-111.262837
12.649833	0.25	-111.281115
12.654000	0.25	-111.300079
12.658167	0.25	-111.312057
12.662333	0.25	-111.338574
12.666500	0.25	-111.339383
12.670667	0.25	-111.354401
12.674833	0.25	-111.366992
12.679000	0.25	-111.377368
12.683167	0.25	-111.388266
12.687333	0.25	-111.393100
12.691500	0.25	-111.400861
12.695667	0.25	-111.406665
12.699833	0.25	-111.411120
12.704000	0.25	-111.412373
12.708167	0.25	-111.416635
12.712333	0.25	-111.428470
12.716500	0.25	-111.423002
12.720667	0.25	-111.422114
12.724833	0.25	-111.426318
12.729000	0.25	-111.431586
12.733167	0.25	-111.423316
12.737333	0.25	-111.420344
12.741500	0.25	-111.425895
12.745667	0.25	-111.424563
12.749833	0.25	-111.425555
12.754000	0.25	-111.422653
12.758167	0.25	-111.428036
12.762333	0.25	-111.428456
12.766500	0.25	-111.427535
12.770667	0.25	-111.420125
12.774833	0.25	-111.416092
12.779000	0.25	-111.417860
12.783167	0.25	-111.416372
12.787333	0.25	-111.409775
12.791500	0.25	-111.409042
12.795667	0.25	-111.407596
12.799833	0.25	-111.401004
12.804000	0.25	-111.405211
12.808167	0.25	-111.402995
12.812333	0.25	-111.406245
12.816500	0.25	-111.413235
12.820667	0.25	-111.411474
12.824833	0.25	-111.414867
12.829000	0.25	-111.419838
12.833167	0.25	-111.419013
12.837333	0.25	-111.430038
12.841500	0.25	-111.430392
12.845667	0.25	-111.429457
12.849833	0.25	-111.432258
12.854000	0.25	-111.436650
12.858167	0.25	-111.435150
