File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/701.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_75
Injection Number	61
Position	RE12
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	07:17:22
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-112.649066
Signal Max.	12.462138
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
9.566500	0.25	-110.599975
9.570667	0.25	-110.473603
9.574833	0.25	-110.346567
9.579000	0.25	-110.241277
9.583167	0.25	-110.123695
9.587333	0.25	-110.012201
9.591500	0.25	-109.895169
9.595667	0.25	-109.791138
9.599833	0.25	-109.696390
9.604000	0.25	-109.611718
9.608167	0.25	-109.534198
9.612333	0.25	-109.466658
9.616500	0.25	-109.417550
9.620667	0.25	-109.385894
9.624833	0.25	-109.359726
9.629000	0.25	-109.353122
9.633167	0.25	-109.360064
9.637333	0.25	-109.373987
9.641500	0.25	-109.413252
9.645667	0.25	-109.470822
9.649833	0.25	-109.536853
9.654000	0.25	-109.608142
9.658167	0.25	-109.687201
9.662333	0.25	-109.794545
9.666500	0.25	-109.905160
9.670667	0.25	-109.994800
9.674833	0.25	-110.109953
9.679000	0.25	-110.231073
9.683167	0.25	-110.356410
9.687333	0.25	-110.474898
9.691500	0.25	-110.595494
9.695667	0.25	-110.705032
9.699833	0.25	-110.821250
9.704000	0.25	-110.931944
9.708167	0.25	-111.035407
9.712333	0.25	-111.130950
9.716500	0.25	-111.219194
9.720667	0.25	-111.302871
9.724833	0.25	-111.387958
9.729000	0.25	-111.457293
9.733167	0.25	-111.524943
9.737333	0.25	-111.579289
9.741500	0.25	-111.634978
9.745667	0.25	-111.685479
9.749833	0.25	-111.722787
9.754000	0.25	-111.767793
9.758167	0.25	-111.790241
9.762333	0.25	-111.818027
9.766500	0.25	-111.847349
9.770667	0.25	-111.871611
9.774833	0.25	-111.884807
9.779000	0.25	-111.895542
9.783167	0.25	-111.910325
9.787333	0.25	-111.929207
9.791500	0.25	-111.939758
9.795667	0.25	-111.958598
9.799833	0.25	-111.959614
9.804000	0.25	-111.965171
9.808167	0.25	-111.959547
9.812333	0.25	-111.964736
9.816500	0.25	-111.968372
9.820667	0.25	-111.976142
9.824833	0.25	-111.986676
9.829000	0.25	-111.983818
9.833167	0.25	-111.980591
9.837333	0.25	-111.991632
9.841500	0.25	-111.994795
9.845667	0.25	-112.005328
9.849833	0.25	-112.005199
9.854000	0.25	-112.006585
9.858167	0.25	-111.998981
9.862333	0.25	-112.001111
9.866500	0.25	-112.004322
9.870667	0.25	-112.004970
9.874833	0.25	-112.014580
9.879000	0.25	-112.007263
9.883167	0.25	-112.000361
9.887333	0.25	-112.008962
9.891500	0.25	-112.003639
9.895667	0.25	-112.009856
9.899833	0.25	-112.010116
9.904000	0.25	-111.998014
9.908167	0.25	-111.996310
9.912333	0.25	-111.984551
9.916500	0.25	-111.983977
9.920667	0.25	-111.983013
9.924833	0.25	-111.980268
9.929000	0.25	-111.978639
9.933167	0.25	-111.967534
9.937333	0.25	-111.961162
9.941500	0.25	-111.960432
9.945667	0.25	-111.955799
9.949833	0.25	-111.944151
9.954000	0.25	-111.941818
9.958167	0.25	-111.922416
9.962333	0.25	-111.918442
9.966500	0.25	-111.890093
9.970667	0.25	-111.887455
9.974833	0.25	-111.873574
9.979000	0.25	-111.844175
9.983167	0.25	-111.822595
9.987333	0.25	-111.798974
9.991500	0.25	-111.763115
9.995667	0.25	-111.728938
9.999833	0.25	-111.688268
10.004000	0.25	-111.650700
10.008167	0.25	-111.603846
10.012333	0.25	-111.547090
10.016500	0.25	-111.494355
10.020667	0.25	-111.426735
10.024833	0.25	-111.366060
10.029000	0.25	-111.293875
10.033167	0.25	-111.226650
10.037333	0.25	-111.168267
10.041500	0.25	-111.111640
10.045667	0.25	-111.050521
10.049833	0.25	-110.996541
10.054000	0.25	-110.953494
10.058167	0.25	-110.915588
10.062333	0.25	-110.896293
10.066500	0.25	-110.873781
10.070667	0.25	-110.881480
10.074833	0.25	-110.890108
10.079000	0.25	-110.908348
10.083167	0.25	-110.937590
10.087333	0.25	-110.978627
10.091500	0.25	-111.030858
10.095667	0.25	-111.079924
10.099833	0.25	-111.135820
10.104000	0.25	-111.202318
10.108167	0.25	-111.273397
10.112333	0.25	-111.326849
10.116500	0.25	-111.393940
10.120667	0.25	-111.454090
10.124833	0.25	-111.507378
10.129000	0.25	-111.552743
10.133167	0.25	-111.604478
10.137333	0.25	-111.660717
10.141500	0.25	-111.701606
10.145667	0.25	-111.744056
10.149833	0.25	-111.774063
10.154000	0.25	-111.795021
10.158167	0.25	-111.823657
10.162333	0.25	-111.847293
10.166500	0.25	-111.871108
10.170667	0.25	-111.884966
10.174833	0.25	-111.897316
10.179000	0.25	-111.903369
10.183167	0.25	-111.915223
10.187333	0.25	-111.922081
10.191500	0.25	-111.935451
10.195667	0.25	-111.933899
10.199833	0.25	-111.930971
10.204000	0.25	-111.930246
10.208167	0.25	-111.932234
10.212333	0.25	-111.943301
10.216500	0.25	-111.948991
10.220667	0.25	-111.950115
10.224833	0.25	-111.951947
10.229000	0.25	-111.950044
10.233167	0.25	-111.949170
10.237333	0.25	-111.951594
10.241500	0.25	-111.953927
10.245667	0.25	-111.957212
10.249833	0.25	-111.963621
10.254000	0.25	-111.956061
10.258167	0.25	-111.956384
10.262333	0.25	-111.951756
10.266500	0.25	-111.945422
10.270667	0.25	-111.953395
10.274833	0.25	-111.949223
10.279000	0.25	-111.954877
10.283167	0.25	-111.959552
10.287333	0.25	-111.948192
10.291500	0.25	-111.950199
10.295667	0.25	-111.936724
10.299833	0.25	-111.938374
10.304000	0.25	-111.946590
10.308167	0.25	-111.944767
10.312333	0.25	-111.932247
10.316500	0.25	-111.933703
10.320667	0.25	-111.933236
10.324833	0.25	-111.925799
10.329000	0.25	-111.923517
10.333167	0.25	-111.921412
10.337333	0.25	-111.913047
10.341500	0.25	-111.909107
10.345667	0.25	-111.908268
10.349833	0.25	-111.906877
10.354000	0.25	-111.899874
10.358167	0.25	-111.898405
10.362333	0.25	-111.887803
10.366500	0.25	-111.893989
10.370667	0.25	-111.894440
10.374833	0.25	-111.892751
10.379000	0.25	-111.893117
10.383167	0.25	-111.895727
10.387333	0.25	-111.899038
10.391500	0.25	-111.903042
10.395667	0.25	-111.907669
10.399833	0.25	-111.906447
10.404000	0.25	-111.913880
10.408167	0.25	-111.920910
10.412333	0.25	-111.914711
10.416500	0.25	-111.917294
10.420667	0.25	-111.916267
10.424833	0.25	-111.916312
10.429000	0.25	-111.908817
10.433167	0.25	-111.908275
10.437333	0.25	-111.898908
10.441500	0.25	-111.901959
10.445667	0.25	-111.885843
10.449833	0.25	-111.892049
10.454000	0.25	-111.886843
10.458167	0.25	-111.875908
10.462333	0.25	-111.882085
10.466500	0.25	-111.883242
10.470667	0.25	-111.884458
10.474833	0.25	-111.878498
10.479000	0.25	-111.882252
10.483167	0.25	-111.884740
10.487333	0.25	-111.893023
10.491500	0.25	-111.903429
10.495667	0.25	-111.895104
10.499833	0.25	-111.906238
10.504000	0.25	-111.915756
10.508167	0.25	-111.916981
10.512333	0.25	-111.914987
10.516500	0.25	-111.919209
10.520667	0.25	-111.929408
10.524833	0.25	-111.916594
10.529000	0.25	-111.933799
10.533167	0.25	-111.930495
10.537333	0.25	-111.936031
10.541500	0.25	-111.931701
10.545667	0.25	-111.940397
10.549833	0.25	-111.929057
10.554000	0.25	-111.928071
10.558167	0.25	-111.926357
10.562333	0.25	-111.933291
10.566500	0.25	-111.937135
10.570667	0.25	-111.929490
10.574833	0.25	-111.928940
10.579000	0.25	-111.922386
10.583167	0.25	-111.920786
10.587333	0.25	-111.923797
10.591500	0.25	-111.915714
10.595667	0.25	-111.907693
10.599833	0.25	-111.901113
10.604000	0.25	-111.913872
10.608167	0.25	-111.902413
10.612333	0.25	-111.894657
10.616500	0.25	-111.884644
10.620667	0.25	-111.890187
10.624833	0.25	-111.883483
10.629000	0.25	-111.879887
10.633167	0.25	-111.876587
10.637333	0.25	-111.873387
10.641500	0.25	-111.849179
10.645667	0.25	-111.842076
10.649833	0.25	-111.835012
10.654000	0.25	-111.813456
10.658167	0.25	-111.779312
10.662333	0.25	-111.749346
10.666500	0.25	-111.713002
10.670667	0.25	-111.671067
10.674833	0.25	-111.613674
10.679000	0.25	-111.539660
10.683167	0.25	-111.451019
10.687333	0.25	-111.346328
10.691500	0.25	-111.230184
10.695667	0.25	-111.090627
10.699833	0.25	-110.924311
10.704000	0.25	-110.746075
10.708167	0.25	-110.534345
10.712333	0.25	-110.315751
10.716500	0.25	-110.070807
10.720667	0.25	-109.798236
10.724833	0.25	-109.530957
10.729000	0.25	-109.231483
10.733167	0.25	-108.925344
10.737333	0.25	-108.634439
10.741500	0.25	-108.326488
10.745667	0.25	-108.042603
10.749833	0.25	-107.757584
10.754000	0.25	-107.503599
10.758167	0.25	-107.273335
10.762333	0.25	-107.081540
10.766500	0.25	-106.924261
10.770667	0.25	-106.811929
10.774833	0.25	-106.749563
10.779000	0.25	-106.713840
10.783167	0.25	-106.728446
10.787333	0.25	-106.801446
10.791500	0.25	-106.907660
10.795667	0.25	-107.053376
10.799833	0.25	-107.228165
10.804000	0.25	-107.439628
10.808167	0.25	-107.663770
10.812333	0.25	-107.914186
10.816500	0.25	-108.161750
10.820667	0.25	-108.433772
10.824833	0.25	-108.699024
10.829000	0.25	-108.958189
10.833167	0.25	-109.215819
10.837333	0.25	-109.460860
10.841500	0.25	-109.690014
10.845667	0.25	-109.914747
10.849833	0.25	-110.119471
10.854000	0.25	-110.295206
10.858167	0.25	-110.470888
10.862333	0.25	-110.621895
10.866500	0.25	-110.757696
10.870667	0.25	-110.872518
10.874833	0.25	-110.980230
10.879000	0.25	-111.073260
10.883167	0.25	-111.151418
10.887333	0.25	-111.217800
10.891500	0.25	-111.269029
10.895667	0.25	-111.328000
10.899833	0.25	-111.383532
10.904000	0.25	-111.408943
10.908167	0.25	-111.454603
10.912333	0.25	-111.473421
10.916500	0.25	-111.498753
10.920667	0.25	-111.514952
10.924833	0.25	-111.545086
10.929000	0.25	-111.551200
10.933167	0.25	-111.564195
10.937333	0.25	-111.584673
10.941500	0.25	-111.590610
10.945667	0.25	-111.604330
10.949833	0.25	-111.615700
10.954000	0.25	-111.633980
10.958167	0.25	-111.644101
10.962333	0.25	-111.638992
10.966500	0.25	-111.639682
10.970667	0.25	-111.647743
10.974833	0.25	-111.628518
10.979000	0.25	-111.606761
10.983167	0.25	-111.567813
10.987333	0.25	-111.504314
10.991500	0.25	-111.437918
10.995667	0.25	-111.335206
10.999833	0.25	-111.229930
11.004000	0.25	-111.085683
11.008167	0.25	-110.950767
11.012333	0.25	-110.818815
11.016500	0.25	-110.702725
11.020667	0.25	-110.588341
11.024833	0.25	-110.501431
11.029000	0.25	-110.447601
11.033167	0.25	-110.424673
11.037333	0.25	-110.438039
11.041500	0.25	-110.472641
11.045667	0.25	-110.528155
11.049833	0.25	-110.616530
11.054000	0.25	-110.703601
11.058167	0.25	-110.800931
11.062333	0.25	-110.899104
11.066500	0.25	-110.996487
11.070667	0.25	-111.103306
11.074833	0.25	-111.194943
11.079000	0.25	-111.269836
11.083167	0.25	-111.339327
11.087333	0.25	-111.412607
11.091500	0.25	-111.489845
11.095667	0.25	-111.531303
11.099833	0.25	-111.569427
11.104000	0.25	-111.618758
11.108167	0.25	-111.641585
11.112333	0.25	-111.672482
11.116500	0.25	-111.700555
11.120667	0.25	-111.730039
11.124833	0.25	-111.737645
11.129000	0.25	-111.756556
11.133167	0.25	-111.779280
11.137333	0.25	-111.798808
11.141500	0.25	-111.804852
11.145667	0.25	-111.809950
11.149833	0.25	-111.821151
11.154000	0.25	-111.827154
11.158167	0.25	-111.835921
11.162333	0.25	-111.837974
11.166500	0.25	-111.847311
11.170667	0.25	-111.853582
11.174833	0.25	-111.848559
11.179000	0.25	-111.853244
11.183167	0.25	-111.872776
11.187333	0.25	-111.857234
11.191500	0.25	-111.857829
11.195667	0.25	-111.868443
11.199833	0.25	-111.864877
11.204000	0.25	-111.874254
11.208167	0.25	-111.875099
11.212333	0.25	-111.884133
11.216500	0.25	-111.866716
11.220667	0.25	-111.883734
11.224833	0.25	-111.877805
11.229000	0.25	-111.878941
11.233167	0.25	-111.886100
11.237333	0.25	-111.872849
11.241500	0.25	-111.882180
11.245667	0.25	-111.887319
11.249833	0.25	-111.890054
11.254000	0.25	-111.873864
11.258167	0.25	-111.885217
11.262333	0.25	-111.889627
11.266500	0.25	-111.895909
11.270667	0.25	-111.881717
11.274833	0.25	-111.886501
11.279000	0.25	-111.874213
11.283167	0.25	-111.888541
11.287333	0.25	-111.876207
11.291500	0.25	-111.890365
11.295667	0.25	-111.891707
11.299833	0.25	-111.886746
11.304000	0.25	-111.886849
11.308167	0.25	-111.878576
11.312333	0.25	-111.866330
11.316500	0.25	-111.872342
11.320667	0.25	-111.879186
11.324833	0.25	-111.877757
11.329000	0.25	-111.869914
11.333167	0.25	-111.872197
11.337333	0.25	-111.869146
11.341500	0.25	-111.874625
11.345667	0.25	-111.878612
11.349833	0.25	-111.872967
11.354000	0.25	-111.870077
11.358167	0.25	-111.873949
11.362333	0.25	-111.865457
11.366500	0.25	-111.866225
11.370667	0.25	-111.870541
11.374833	0.25	-111.874387
11.379000	0.25	-111.871599
11.383167	0.25	-111.880944
11.387333	0.25	-111.888939
11.391500	0.25	-111.880838
11.395667	0.25	-111.886476
11.399833	0.25	-111.879591
11.404000	0.25	-111.881339
11.408167	0.25	-111.876364
11.412333	0.25	-111.871539
11.416500	0.25	-111.869912
11.420667	0.25	-111.876938
11.424833	0.25	-111.875112
11.429000	0.25	-111.869391
11.433167	0.25	-111.866965
11.437333	0.25	-111.853662
11.441500	0.25	-111.850380
11.445667	0.25	-111.841038
11.449833	0.25	-111.837759
11.454000	0.25	-111.816329
11.458167	0.25	-111.792591
11.462333	0.25	-111.766010
11.466500	0.25	-111.729551
11.470667	0.25	-111.668524
11.474833	0.25	-111.606751
11.479000	0.25	-111.526656
11.483167	0.25	-111.426669
11.487333	0.25	-111.313422
11.491500	0.25	-111.174233
11.495667	0.25	-111.032874
11.499833	0.25	-110.864866
11.504000	0.25	-110.681645
11.508167	0.25	-110.482624
11.512333	0.25	-110.299102
11.516500	0.25	-110.101384
11.520667	0.25	-109.921474
11.524833	0.25	-109.750990
11.529000	0.25	-109.597967
11.533167	0.25	-109.464008
11.537333	0.25	-109.363425
11.541500	0.25	-109.298286
11.545667	0.25	-109.263991
11.549833	0.25	-109.270415
11.554000	0.25	-109.298629
11.558167	0.25	-109.370439
11.562333	0.25	-109.456402
11.566500	0.25	-109.580298
11.570667	0.25	-109.714960
11.574833	0.25	-109.858647
11.579000	0.25	-110.026559
11.583167	0.25	-110.197623
11.587333	0.25	-110.359628
11.591500	0.25	-110.509407
11.595667	0.25	-110.671781
11.599833	0.25	-110.820722
11.604000	0.25	-110.950956
11.608167	0.25	-111.067570
11.612333	0.25	-111.165804
11.616500	0.25	-111.260055
11.620667	0.25	-111.335594
11.624833	0.25	-111.404260
11.629000	0.25	-111.457837
11.633167	0.25	-111.489786
11.637333	0.25	-111.511813
11.641500	0.25	-111.515588
11.645667	0.25	-111.502988
11.649833	0.25	-111.483875
11.654000	0.25	-111.450013
11.658167	0.25	-111.400778
11.662333	0.25	-111.353063
11.666500	0.25	-111.277052
11.670667	0.25	-111.209431
11.674833	0.25	-111.128704
11.679000	0.25	-111.048568
11.683167	0.25	-110.963767
11.687333	0.25	-110.883434
11.691500	0.25	-110.808940
11.695667	0.25	-110.736412
11.699833	0.25	-110.691513
11.704000	0.25	-110.637485
11.708167	0.25	-110.596818
11.712333	0.25	-110.582432
11.716500	0.25	-110.586199
11.720667	0.25	-110.605396
11.724833	0.25	-110.646041
11.729000	0.25	-110.694194
11.733167	0.25	-110.742401
11.737333	0.25	-110.805696
11.741500	0.25	-110.889334
11.745667	0.25	-110.960986
11.749833	0.25	-111.037087
11.754000	0.25	-111.119287
11.758167	0.25	-111.191457
11.762333	0.25	-111.272292
11.766500	0.25	-111.330765
11.770667	0.25	-111.389347
11.774833	0.25	-111.453676
11.779000	0.25	-111.509932
11.783167	0.25	-111.556265
11.787333	0.25	-111.593838
11.791500	0.25	-111.628133
11.795667	0.25	-111.659212
11.799833	0.25	-111.678357
11.804000	0.25	-111.703165
11.808167	0.25	-111.716929
11.812333	0.25	-111.734043
11.816500	0.25	-111.735719
11.820667	0.25	-111.743106
11.824833	0.25	-111.746107
11.829000	0.25	-111.761775
11.833167	0.25	-111.760268
11.837333	0.25	-111.762892
11.841500	0.25	-111.768371
11.845667	0.25	-111.769538
11.849833	0.25	-111.774320
11.854000	0.25	-111.767142
11.858167	0.25	-111.781071
11.862333	0.25	-111.772488
11.866500	0.25	-111.774893
11.870667	0.25	-111.782429
11.874833	0.25	-111.784348
11.879000	0.25	-111.785584
11.883167	0.25	-111.783647
11.887333	0.25	-111.782840
11.891500	0.25	-111.781056
11.895667	0.25	-111.789186
11.899833	0.25	-111.784329
11.904000	0.25	-111.784365
11.908167	0.25	-111.793834
11.912333	0.25	-111.800157
11.916500	0.25	-111.792230
11.920667	0.25	-111.792228
11.924833	0.25	-111.798837
11.929000	0.25	-111.790497
11.933167	0.25	-111.800470
11.937333	0.25	-111.804819
11.941500	0.25	-111.804588
11.945667	0.25	-111.791950
11.949833	0.25	-111.789557
11.954000	0.25	-111.797743
11.958167	0.25	-111.803457
11.962333	0.25	-111.804210
11.966500	0.25	-111.799139
11.970667	0.25	-111.792279
11.974833	0.25	-111.800323
11.979000	0.25	-111.802126
11.983167	0.25	-111.800833
11.987333	0.25	-111.803650
11.991500	0.25	-111.805662
11.995667	0.25	-111.797706
11.999833	0.25	-111.791907
12.004000	0.25	-111.779067
12.008167	0.25	-111.773224
12.012333	0.25	-111.757457
12.016500	0.25	-111.730005
12.020667	0.25	-111.707247
12.024833	0.25	-111.684448
12.029000	0.25	-111.651758
12.033167	0.25	-111.646598
12.037333	0.25	-111.639668
12.041500	0.25	-111.626874
12.045667	0.25	-111.624433
12.049833	0.25	-111.630463
12.054000	0.25	-111.639860
12.058167	0.25	-111.642892
12.062333	0.25	-111.663579
12.066500	0.25	-111.672487
12.070667	0.25	-111.686553
12.074833	0.25	-111.698460
12.079000	0.25	-111.704561
12.083167	0.25	-111.719243
12.087333	0.25	-111.733809
12.091500	0.25	-111.750978
12.095667	0.25	-111.755906
12.099833	0.25	-111.764710
12.104000	0.25	-111.770412
12.108167	0.25	-111.768152
12.112333	0.25	-111.772808
12.116500	0.25	-111.778922
12.120667	0.25	-111.780771
12.124833	0.25	-111.786920
12.129000	0.25	-111.800818
12.133167	0.25	-111.794176
12.137333	0.25	-111.793028
12.141500	0.25	-111.799878
12.145667	0.25	-111.798675
12.149833	0.25	-111.793842
12.154000	0.25	-111.794548
12.158167	0.25	-111.786707
12.162333	0.25	-111.787672
12.166500	0.25	-111.777868
12.170667	0.25	-111.761720
12.174833	0.25	-111.767187
12.179000	0.25	-111.774446
12.183167	0.25	-111.769480
12.187333	0.25	-111.754431
12.191500	0.25	-111.756909
12.195667	0.25	-111.757797
12.199833	0.25	-111.750059
12.204000	0.25	-111.743449
12.208167	0.25	-111.742903
12.212333	0.25	-111.736580
12.216500	0.25	-111.744091
12.220667	0.25	-111.736004
12.224833	0.25	-111.728755
12.229000	0.25	-111.723436
12.233167	0.25	-111.729947
12.237333	0.25	-111.722000
12.241500	0.25	-111.726839
12.245667	0.25	-111.722850
12.249833	0.25	-111.710992
12.254000	0.25	-111.719502
12.258167	0.25	-111.702318
12.262333	0.25	-111.688271
12.266500	0.25	-111.670436
12.270667	0.25	-111.642784
12.274833	0.25	-111.591345
12.279000	0.25	-111.520553
12.283167	0.25	-111.427289
12.287333	0.25	-111.295556
12.291500	0.25	-111.128451
12.295667	0.25	-110.912135
12.299833	0.25	-110.649318
12.304000	0.25	-110.345589
12.308167	0.25	-109.973863
12.312333	0.25	-109.597419
12.316500	0.25	-109.182305
12.320667	0.25	-108.772831
12.324833	0.25	-108.374912
12.329000	0.25	-108.016045
12.333167	0.25	-107.723903
12.337333	0.25	-107.490571
12.341500	0.25	-107.344172
12.345667	0.25	-107.277018
12.349833	0.25	-107.308690
12.354000	0.25	-107.411904
12.358167	0.25	-107.584018
12.362333	0.25	-107.818677
12.366500	0.25	-108.101338
12.370667	0.25	-108.412841
12.374833	0.25	-108.740505
12.379000	0.25	-109.068079
12.383167	0.25	-109.382482
12.387333	0.25	-109.688124
12.391500	0.25	-109.973328
12.395667	0.25	-110.215975
12.399833	0.25	-110.444436
12.404000	0.25	-110.631684
12.408167	0.25	-110.799553
12.412333	0.25	-110.947109
12.416500	0.25	-111.065775
12.420667	0.25	-111.176928
12.424833	0.25	-111.250846
12.429000	0.25	-111.318478
12.433167	0.25	-111.371925
12.437333	0.25	-111.418889
12.441500	0.25	-111.445571
12.445667	0.25	-111.475959
12.449833	0.25	-111.506149
12.454000	0.25	-111.515957
12.458167	0.25	-111.539507
12.462333	0.25	-111.542723
12.466500	0.25	-111.544080
12.470667	0.25	-111.541891
12.474833	0.25	-111.533938
12.479000	0.25	-111.511424
12.483167	0.25	-111.483385
12.487333	0.25	-111.444564
12.491500	0.25	-111.389812
12.495667	0.25	-111.332516
12.499833	0.25	-111.256453
12.504000	0.25	-111.171385
12.508167	0.25	-111.079953
12.512333	0.25	-110.992782
12.516500	0.25	-110.915503
12.520667	0.25	-110.838330
12.524833	0.25	-110.762910
12.529000	0.25	-110.722545
12.533167	0.25	-110.687079
12.537333	0.25	-110.676761
12.541500	0.25	-110.694514
12.545667	0.25	-110.714972
12.549833	0.25	-110.759530
12.554000	0.25	-110.805379
12.558167	0.25	-110.884725
12.562333	0.25	-110.945329
12.566500	0.25	-111.014834
12.570667	0.25	-111.081635
12.574833	0.25	-111.153611
12.579000	0.25	-111.210255
12.583167	0.25	-111.263861
12.587333	0.25	-111.312339
12.591500	0.25	-111.350665
12.595667	0.25	-111.368831
12.599833	0.25	-111.394207
12.604000	0.25	-111.417116
12.608167	0.25	-111.437177
12.612333	0.25	-111.452629
12.616500	0.25	-111.470309
12.620667	0.25	-111.477691
12.624833	0.25	-111.498817
12.629000	0.25	-111.510205
12.633167	0.25	-111.527369
12.637333	0.25	-111.538647
12.641500	0.25	-111.554735
12.645667	0.25	-111.563371
12.649833	0.25	-111.577820
12.654000	0.25	-111.581524
12.658167	0.25	-111.596525
12.662333	0.25	-111.614868
12.666500	0.25	-111.615374
12.670667	0.25	-111.621196
12.674833	0.25	-111.626757
12.679000	0.25	-111.637763
12.683167	0.25	-111.638317
12.687333	0.25	-111.646590
12.691500	0.25	-111.651571
12.695667	0.25	-111.649722
12.699833	0.25	-111.660391
12.704000	0.25	-111.668149
12.708167	0.25	-111.665253
12.712333	0.25	-111.675427
12.716500	0.25	-111.673543
12.720667	0.25	-111.680802
12.724833	0.25	-111.684738
12.729000	0.25	-111.685523
12.733167	0.25	-111.686563
12.737333	0.25	-111.681752
12.741500	0.25	-111.680869
12.745667	0.25	-111.685903
12.749833	0.25	-111.683939
12.754000	0.25	-111.680908
12.758167	0.25	-111.676645
12.762333	0.25	-111.678891
12.766500	0.25	-111.674049
12.770667	0.25	-111.664589
12.774833	0.25	-111.651581
12.779000	0.25	-111.643627
12.783167	0.25	-111.640384
12.787333	0.25	-111.637523
12.791500	0.25	-111.624081
12.795667	0.25	-111.620638
12.799833	0.25	-111.620230
12.804000	0.25	-111.610617
12.808167	0.25	-111.618983
12.812333	0.25	-111.622045
12.816500	0.25	-111.631558
12.820667	0.25	-111.642012
12.824833	0.25	-111.644183
12.829000	0.25	-111.647334
12.833167	0.25	-111.650078
12.837333	0.25	-111.657028
12.841500	0.25	-111.666018
12.845667	0.25	-111.667644
12.849833	0.25	-111.671846
12.854000	0.25	-111.665513
12.858167	0.25	-111.670536
12.862333	0.25	-111.679460
12.866500	0.25	-111.680761
12.870667	0.25	-111.683335
12.874833	0.25	-111.680640
12.879000	0.25	-111.690324
12.883167	0.25	-111.693175
12.887333	0.25	-111.687885
12.891500	0.25	-111.678214
12.895667	0.25	-111.678872
12.899833	0.25	-111.672249
12.904000	0.25	-111.670469
12.908167	0.25	-111.664965
12.912333	0.25	-111.669222
12.916500	0.25	-111.659589
12.920667	0.25	-111.656479
12.924833	0.25	-111.657792
12.929000	0.25	-111.658356
12.933167	0.25	-111.670199
12.937333	0.25	-111.665775
12.941500	0.25	-111.666330
12.945667	0.25	-111.661433
12.949833	0.25	-111.669343
12.954000	0.25	-111.676557
12.958167	0.25	-111.678316
12.962333	0.25	-111.690261
12.966500	0.25	-111.678822
12.970667	0.25	-111.691392
12.974833	0.25	-111.693398
12.979000	0.25	-111.687174
12.983167	0.25	-111.694922
12.987333	0.25	-111.686393
12.991500	0.25	-111.703732
12.995667	0.25	-111.697619
12.999833	0.25	-111.702298
13.004000	0.25	-111.689850
13.008167	0.25	-111.689442
13.012333	0.25	-111.697957
13.016500	0.25	-111.695250
13.020667	0.25	-111.683795
13.024833	0.25	-111.685893
13.029000	0.25	-111.691617
13.033167	0.25	-111.692542
13.037333	0.25	-111.686586
13.041500	0.25	-111.687886
13.045667	0.25	-111.676386
13.049833	0.25	-111.687360
13.054000	0.25	-111.681888
13.058167	0.25	-111.686392
13.062333	0.25	-111.683137
13.066500	0.25	-111.685929
13.070667	0.25	-111.681853
13.074833	0.25	-111.678489
13.079000	0.25	-111.675122
13.083167	0.25	-111.674610
13.087333	0.25	-111.683807
13.091500	0.25	-111.681480
13.095667	0.25	-111.676772
13.099833	0.25	-111.671777
13.104000	0.25	-111.672654
13.108167	0.25	-111.668135
13.112333	0.25	-111.664526
13.116500	0.25	-111.658983
13.120667	0.25	-111.646967
13.124833	0.25	-111.627606
13.129000	0.25	-111.614568
13.133167	0.25	-111.592901
13.137333	0.25	-111.556392
13.141500	0.25	-111.506373
13.145667	0.25	-111.465048
13.149833	0.25	-111.417041
13.154000	0.25	-111.369699
13.158167	0.25	-111.311866
13.162333	0.25	-111.268039
13.166500	0.25	-111.231013
13.170667	0.25	-111.220427
13.174833	0.25	-111.210149
13.179000	0.25	-111.216874
13.183167	0.25	-111.230017
13.187333	0.25	-111.233510
13.191500	0.25	-111.275343
13.195667	0.25	-111.311997
13.199833	0.25	-111.337404
13.204000	0.25	-111.358924
13.208167	0.25	-111.382448
13.212333	0.25	-111.413298
13.216500	0.25	-111.428027
13.220667	0.25	-111.434967
13.224833	0.25	-111.436056
13.229000	0.25	-111.421411
13.233167	0.25	-111.430857
13.237333	0.25	-111.427608
13.241500	0.25	-111.425506
13.245667	0.25	-111.433340
13.249833	0.25	-111.439231
13.254000	0.25	-111.443472
13.258167	0.25	-111.461161
13.262333	0.25	-111.478269
13.266500	0.25	-111.492061
13.270667	0.25	-111.507311
13.274833	0.25	-111.528967
13.279000	0.25	-111.545925
13.283167	0.25	-111.561959
13.287333	0.25	-111.575814
13.291500	0.25	-111.595460
13.295667	0.25	-111.597810
13.299833	0.25	-111.605732
