File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/831.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_25
Injection Number	54
Position	RE4
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	03:05:15
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-113.267702
Signal Max.	15.523708
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
18.179000	0.25	-111.970431
18.183167	0.25	-111.972382
18.187333	0.25	-111.973561
18.191500	0.25	-111.970184
18.195667	0.25	-111.980669
18.199833	0.25	-111.978418
18.204000	0.25	-111.978370
18.208167	0.25	-111.981055
18.212333	0.25	-111.985693
18.216500	0.25	-111.981685
18.220667	0.25	-111.971040
18.224833	0.25	-111.979414
18.229000	0.25	-111.972494
18.233167	0.25	-111.984429
18.237333	0.25	-111.985009
18.241500	0.25	-111.983163
18.245667	0.25	-111.985793
18.249833	0.25	-111.987595
18.254000	0.25	-111.978545
18.258167	0.25	-111.984142
18.262333	0.25	-111.980786
18.266500	0.25	-111.985240
18.270667	0.25	-111.991600
18.274833	0.25	-111.983852
18.279000	0.25	-111.982827
18.283167	0.25	-111.991921
18.287333	0.25	-111.987819
18.291500	0.25	-111.980452
18.295667	0.25	-111.990793
18.299833	0.25	-111.981375
18.304000	0.25	-111.984988
18.308167	0.25	-111.984703
18.312333	0.25	-111.978155
18.316500	0.25	-111.980145
18.320667	0.25	-111.981613
18.324833	0.25	-111.980252
18.329000	0.25	-111.983323
18.333167	0.25	-111.967824
18.337333	0.25	-111.974024
18.341500	0.25	-111.972284
18.345667	0.25	-111.977686
18.349833	0.25	-111.975362
18.354000	0.25	-111.967396
18.358167	0.25	-111.962163
18.362333	0.25	-111.953608
18.366500	0.25	-111.953146
18.370667	0.25	-111.948661
18.374833	0.25	-111.942674
18.379000	0.25	-111.932273
18.383167	0.25	-111.927806
18.387333	0.25	-111.921994
18.391500	0.25	-111.908165
18.395667	0.25	-111.912506
18.399833	0.25	-111.905817
18.404000	0.25	-111.902861
18.408167	0.25	-111.902567
18.412333	0.25	-111.896233
18.416500	0.25	-111.887074
18.420667	0.25	-111.886489
18.424833	0.25	-111.873820
18.429000	0.25	-111.871796
18.433167	0.25	-111.856488
18.437333	0.25	-111.853661
18.441500	0.25	-111.849375
18.445667	0.25	-111.854385
18.449833	0.25	-111.849913
18.454000	0.25	-111.841695
18.458167	0.25	-111.842634
18.462333	0.25	-111.862587
18.466500	0.25	-111.857041
18.470667	0.25	-111.853852
18.474833	0.25	-111.869539
18.479000	0.25	-111.879656
18.483167	0.25	-111.876153
18.487333	0.25	-111.886430
18.491500	0.25	-111.887682
18.495667	0.25	-111.900072
18.499833	0.25	-111.908123
18.504000	0.25	-111.913128
18.508167	0.25	-111.913616
18.512333	0.25	-111.929647
18.516500	0.25	-111.937952
18.520667	0.25	-111.943802
18.524833	0.25	-111.939832
18.529000	0.25	-111.940579
18.533167	0.25	-111.949637
18.537333	0.25	-111.948625
18.541500	0.25	-111.961059
18.545667	0.25	-111.954676
18.549833	0.25	-111.953275
18.554000	0.25	-111.955808
18.558167	0.25	-111.948972
18.562333	0.25	-111.955099
18.566500	0.25	-111.953161
18.570667	0.25	-111.952579
18.574833	0.25	-111.950930
18.579000	0.25	-111.951591
18.583167	0.25	-111.946952
18.587333	0.25	-111.937389
18.591500	0.25	-111.929804
18.595667	0.25	-111.929723
18.599833	0.25	-111.929260
18.604000	0.25	-111.914486
18.608167	0.25	-111.913992
18.612333	0.25	-111.907954
18.616500	0.25	-111.896353
18.620667	0.25	-111.883629
18.624833	0.25	-111.876698
18.629000	0.25	-111.865803
18.633167	0.25	-111.861377
18.637333	0.25	-111.858763
18.641500	0.25	-111.850040
18.645667	0.25	-111.844120
18.649833	0.25	-111.838860
18.654000	0.25	-111.832567
18.658167	0.25	-111.821609
18.662333	0.25	-111.811020
18.666500	0.25	-111.817572
18.670667	0.25	-111.820127
18.674833	0.25	-111.820747
18.679000	0.25	-111.810335
18.683167	0.25	-111.806969
18.687333	0.25	-111.807494
18.691500	0.25	-111.807061
18.695667	0.25	-111.810812
18.699833	0.25	-111.803204
18.704000	0.25	-111.807532
18.708167	0.25	-111.808848
18.712333	0.25	-111.818205
18.716500	0.25	-111.805398
18.720667	0.25	-111.811465
18.724833	0.25	-111.815929
18.729000	0.25	-111.824779
18.733167	0.25	-111.825687
18.737333	0.25	-111.823107
18.741500	0.25	-111.821017
18.745667	0.25	-111.822276
18.749833	0.25	-111.829868
18.754000	0.25	-111.829834
18.758167	0.25	-111.836070
18.762333	0.25	-111.845599
18.766500	0.25	-111.846387
18.770667	0.25	-111.847920
18.774833	0.25	-111.842810
18.779000	0.25	-111.840515
18.783167	0.25	-111.840566
18.787333	0.25	-111.834680
18.791500	0.25	-111.830232
18.795667	0.25	-111.823384
18.799833	0.25	-111.822864
18.804000	0.25	-111.815689
18.808167	0.25	-111.803236
18.812333	0.25	-111.799769
18.816500	0.25	-111.784704
18.820667	0.25	-111.776125
18.824833	0.25	-111.764448
18.829000	0.25	-111.755084
18.833167	0.25	-111.754406
18.837333	0.25	-111.734338
18.841500	0.25	-111.724729
18.845667	0.25	-111.721442
18.849833	0.25	-111.711873
18.854000	0.25	-111.708960
18.858167	0.25	-111.705110
18.862333	0.25	-111.705272
18.866500	0.25	-111.711304
18.870667	0.25	-111.717121
18.874833	0.25	-111.715392
18.879000	0.25	-111.723863
18.883167	0.25	-111.727821
18.887333	0.25	-111.747774
18.891500	0.25	-111.737680
18.895667	0.25	-111.746160
18.899833	0.25	-111.759390
18.904000	0.25	-111.765587
18.908167	0.25	-111.765859
18.912333	0.25	-111.775228
18.916500	0.25	-111.766007
18.920667	0.25	-111.768603
18.924833	0.25	-111.769496
18.929000	0.25	-111.773225
18.933167	0.25	-111.776967
18.937333	0.25	-111.757230
18.941500	0.25	-111.765145
18.945667	0.25	-111.756220
18.949833	0.25	-111.755885
18.954000	0.25	-111.752978
18.958167	0.25	-111.746615
18.962333	0.25	-111.739729
18.966500	0.25	-111.730971
18.970667	0.25	-111.730738
18.974833	0.25	-111.730144
18.979000	0.25	-111.720207
18.983167	0.25	-111.718012
18.987333	0.25	-111.714157
18.991500	0.25	-111.711383
18.995667	0.25	-111.700017
18.999833	0.25	-111.709540
19.004000	0.25	-111.694104
19.008167	0.25	-111.703647
19.012333	0.25	-111.684211
19.016500	0.25	-111.681286
19.020667	0.25	-111.678773
19.024833	0.25	-111.673567
19.029000	0.25	-111.669528
19.033167	0.25	-111.670742
19.037333	0.25	-111.663597
19.041500	0.25	-111.661492
19.045667	0.25	-111.656089
19.049833	0.25	-111.646969
19.054000	0.25	-111.655670
19.058167	0.25	-111.641089
19.062333	0.25	-111.645228
19.066500	0.25	-111.641201
19.070667	0.25	-111.653858
19.074833	0.25	-111.641892
19.079000	0.25	-111.648826
19.083167	0.25	-111.641048
19.087333	0.25	-111.641079
19.091500	0.25	-111.641580
19.095667	0.25	-111.644098
19.099833	0.25	-111.643159
19.104000	0.25	-111.639807
19.108167	0.25	-111.641172
19.112333	0.25	-111.647267
19.116500	0.25	-111.643072
19.120667	0.25	-111.647871
19.124833	0.25	-111.653722
19.129000	0.25	-111.649605
19.133167	0.25	-111.640339
19.137333	0.25	-111.646854
19.141500	0.25	-111.644767
19.145667	0.25	-111.633811
19.149833	0.25	-111.645329
19.154000	0.25	-111.635886
19.158167	0.25	-111.633204
19.162333	0.25	-111.617458
19.166500	0.25	-111.627912
19.170667	0.25	-111.627053
19.174833	0.25	-111.623979
19.179000	0.25	-111.625397
19.183167	0.25	-111.616597
19.187333	0.25	-111.619644
19.191500	0.25	-111.613751
19.195667	0.25	-111.614921
19.199833	0.25	-111.616137
19.204000	0.25	-111.610093
19.208167	0.25	-111.603307
19.212333	0.25	-111.615282
19.216500	0.25	-111.602679
19.220667	0.25	-111.602319
19.224833	0.25	-111.599975
19.229000	0.25	-111.600100
19.233167	0.25	-111.592991
19.237333	0.25	-111.589566
19.241500	0.25	-111.588652
19.245667	0.25	-111.589186
19.249833	0.25	-111.582890
19.254000	0.25	-111.585502
19.258167	0.25	-111.580696
19.262333	0.25	-111.576969
19.266500	0.25	-111.582631
19.270667	0.25	-111.591516
19.274833	0.25	-111.591518
19.279000	0.25	-111.594845
19.283167	0.25	-111.610312
19.287333	0.25	-111.610487
19.291500	0.25	-111.623303
19.295667	0.25	-111.622962
19.299833	0.25	-111.627412
19.304000	0.25	-111.635787
19.308167	0.25	-111.643181
19.312333	0.25	-111.654100
19.316500	0.25	-111.653235
19.320667	0.25	-111.655148
19.324833	0.25	-111.648898
19.329000	0.25	-111.663792
19.333167	0.25	-111.660484
19.337333	0.25	-111.660450
19.341500	0.25	-111.663654
19.345667	0.25	-111.669124
19.349833	0.25	-111.677823
19.354000	0.25	-111.676400
19.358167	0.25	-111.685071
19.362333	0.25	-111.687059
19.366500	0.25	-111.684223
19.370667	0.25	-111.688741
19.374833	0.25	-111.680189
19.379000	0.25	-111.695241
19.383167	0.25	-111.696821
19.387333	0.25	-111.690598
19.391500	0.25	-111.694676
19.395667	0.25	-111.691596
19.399833	0.25	-111.694304
19.404000	0.25	-111.693171
19.408167	0.25	-111.694722
19.412333	0.25	-111.697935
19.416500	0.25	-111.692894
19.420667	0.25	-111.691193
19.424833	0.25	-111.694095
19.429000	0.25	-111.680844
19.433167	0.25	-111.677999
19.437333	0.25	-111.669857
19.441500	0.25	-111.662454
19.445667	0.25	-111.654325
19.449833	0.25	-111.651266
19.454000	0.25	-111.648516
19.458167	0.25	-111.651435
19.462333	0.25	-111.635366
19.466500	0.25	-111.638149
19.470667	0.25	-111.626913
19.474833	0.25	-111.623872
19.479000	0.25	-111.626331
19.483167	0.25	-111.623274
19.487333	0.25	-111.622825
19.491500	0.25	-111.628941
19.495667	0.25	-111.622102
19.499833	0.25	-111.632201
19.504000	0.25	-111.635351
19.508167	0.25	-111.642540
19.512333	0.25	-111.641437
19.516500	0.25	-111.647478
19.520667	0.25	-111.641525
19.524833	0.25	-111.660354
19.529000	0.25	-111.660362
19.533167	0.25	-111.659980
19.537333	0.25	-111.661455
19.541500	0.25	-111.670286
19.545667	0.25	-111.681244
19.549833	0.25	-111.683471
19.554000	0.25	-111.684169
19.558167	0.25	-111.690405
19.562333	0.25	-111.693952
19.566500	0.25	-111.702125
19.570667	0.25	-111.708273
19.574833	0.25	-111.710682
19.579000	0.25	-111.709140
19.583167	0.25	-111.710727
19.587333	0.25	-111.716043
19.591500	0.25	-111.718075
19.595667	0.25	-111.718278
19.599833	0.25	-111.721783
19.604000	0.25	-111.725386
19.608167	0.25	-111.726293
19.612333	0.25	-111.726480
19.616500	0.25	-111.734883
19.620667	0.25	-111.737845
19.624833	0.25	-111.742521
19.629000	0.25	-111.740191
19.633167	0.25	-111.733959
19.637333	0.25	-111.739688
19.641500	0.25	-111.740394
19.645667	0.25	-111.736443
19.649833	0.25	-111.733656
19.654000	0.25	-111.745277
19.658167	0.25	-111.738065
19.662333	0.25	-111.741432
19.666500	0.25	-111.747151
19.670667	0.25	-111.752260
19.674833	0.25	-111.743518
19.679000	0.25	-111.755436
19.683167	0.25	-111.754304
19.687333	0.25	-111.752738
19.691500	0.25	-111.751467
19.695667	0.25	-111.748406
19.699833	0.25	-111.751079
19.704000	0.25	-111.757204
19.708167	0.25	-111.754812
19.712333	0.25	-111.753122
19.716500	0.25	-111.755842
19.720667	0.25	-111.755995
19.724833	0.25	-111.752059
19.729000	0.25	-111.765931
19.733167	0.25	-111.746062
19.737333	0.25	-111.753534
19.741500	0.25	-111.756873
19.745667	0.25	-111.756319
19.749833	0.25	-111.763085
19.754000	0.25	-111.756815
19.758167	0.25	-111.763660
19.762333	0.25	-111.762829
19.766500	0.25	-111.759512
19.770667	0.25	-111.757522
19.774833	0.25	-111.753670
19.779000	0.25	-111.759977
19.783167	0.25	-111.755159
19.787333	0.25	-111.757205
19.791500	0.25	-111.760944
19.795667	0.25	-111.759048
19.799833	0.25	-111.763128
19.804000	0.25	-111.771395
19.808167	0.25	-111.760893
19.812333	0.25	-111.761105
19.816500	0.25	-111.754555
19.820667	0.25	-111.752418
19.824833	0.25	-111.752004
19.829000	0.25	-111.745260
19.833167	0.25	-111.747051
19.837333	0.25	-111.743000
19.841500	0.25	-111.740409
19.845667	0.25	-111.734163
19.849833	0.25	-111.742434
19.854000	0.25	-111.746582
19.858167	0.25	-111.735695
19.862333	0.25	-111.735956
19.866500	0.25	-111.739788
19.870667	0.25	-111.731431
19.874833	0.25	-111.735635
19.879000	0.25	-111.735718
19.883167	0.25	-111.736177
19.887333	0.25	-111.732242
19.891500	0.25	-111.734105
19.895667	0.25	-111.724540
19.899833	0.25	-111.728502
19.904000	0.25	-111.723809
19.908167	0.25	-111.723056
19.912333	0.25	-111.716335
19.916500	0.25	-111.711064
19.920667	0.25	-111.709651
19.924833	0.25	-111.703090
19.929000	0.25	-111.694912
19.933167	0.25	-111.701978
19.937333	0.25	-111.678962
19.941500	0.25	-111.680859
19.945667	0.25	-111.678707
19.949833	0.25	-111.678161
19.954000	0.25	-111.676572
19.958167	0.25	-111.669656
19.962333	0.25	-111.673737
19.966500	0.25	-111.659335
19.970667	0.25	-111.664218
19.974833	0.25	-111.665597
19.979000	0.25	-111.664441
19.983167	0.25	-111.664503
19.987333	0.25	-111.657831
19.991500	0.25	-111.658235
19.995667	0.25	-111.661027
19.999833	0.25	-111.665327
20.004000	0.25	-111.657382
20.008167	0.25	-111.668462
20.012333	0.25	-111.656705
20.016500	0.25	-111.648066
20.020667	0.25	-111.645266
20.024833	0.25	-111.648725
20.029000	0.25	-111.643418
20.033167	0.25	-111.644517
20.037333	0.25	-111.639800
20.041500	0.25	-111.630200
20.045667	0.25	-111.640135
20.049833	0.25	-111.634084
20.054000	0.25	-111.629068
20.058167	0.25	-111.624083
20.062333	0.25	-111.624391
20.066500	0.25	-111.612447
20.070667	0.25	-111.614725
20.074833	0.25	-111.600847
20.079000	0.25	-111.593838
20.083167	0.25	-111.590537
20.087333	0.25	-111.586385
20.091500	0.25	-111.582425
20.095667	0.25	-111.583306
20.099833	0.25	-111.575858
20.104000	0.25	-111.582984
20.108167	0.25	-111.579290
20.112333	0.25	-111.568987
20.116500	0.25	-111.577621
20.120667	0.25	-111.578089
20.124833	0.25	-111.581166
20.129000	0.25	-111.571874
20.133167	0.25	-111.587774
20.137333	0.25	-111.570010
20.141500	0.25	-111.572800
20.145667	0.25	-111.562981
20.149833	0.25	-111.559828
20.154000	0.25	-111.556169
20.158167	0.25	-111.542501
20.162333	0.25	-111.543112
20.166500	0.25	-111.545016
20.170667	0.25	-111.531020
20.174833	0.25	-111.524752
20.179000	0.25	-111.513630
20.183167	0.25	-111.507050
20.187333	0.25	-111.495940
20.191500	0.25	-111.486323
20.195667	0.25	-111.479174
20.199833	0.25	-111.483336
20.204000	0.25	-111.470952
20.208167	0.25	-111.464646
20.212333	0.25	-111.465201
20.216500	0.25	-111.458345
20.220667	0.25	-111.459350
20.224833	0.25	-111.456452
20.229000	0.25	-111.458531
20.233167	0.25	-111.443476
20.237333	0.25	-111.448769
20.241500	0.25	-111.440645
20.245667	0.25	-111.425968
20.249833	0.25	-111.431983
20.254000	0.25	-111.423093
20.258167	0.25	-111.423414
20.262333	0.25	-111.413770
20.266500	0.25	-111.412202
20.270667	0.25	-111.401355
20.274833	0.25	-111.394647
20.279000	0.25	-111.382142
20.283167	0.25	-111.387011
20.287333	0.25	-111.370467
20.291500	0.25	-111.362266
20.295667	0.25	-111.355615
20.299833	0.25	-111.352449
20.304000	0.25	-111.334665
20.308167	0.25	-111.323488
20.312333	0.25	-111.320327
20.316500	0.25	-111.299837
20.320667	0.25	-111.287079
20.324833	0.25	-111.272867
20.329000	0.25	-111.263783
20.333167	0.25	-111.258194
20.337333	0.25	-111.233176
20.341500	0.25	-111.232810
20.345667	0.25	-111.227663
20.349833	0.25	-111.208454
20.354000	0.25	-111.202827
20.358167	0.25	-111.192062
20.362333	0.25	-111.174701
20.366500	0.25	-111.165155
20.370667	0.25	-111.146971
20.374833	0.25	-111.136926
20.379000	0.25	-111.123739
20.383167	0.25	-111.101670
20.387333	0.25	-111.085498
20.391500	0.25	-111.050614
20.395667	0.25	-111.042981
20.399833	0.25	-111.011977
20.404000	0.25	-110.991873
20.408167	0.25	-110.969768
20.412333	0.25	-110.955589
20.416500	0.25	-110.932807
20.420667	0.25	-110.908925
20.424833	0.25	-110.883885
20.429000	0.25	-110.869869
20.433167	0.25	-110.850849
20.437333	0.25	-110.821975
20.441500	0.25	-110.802908
20.445667	0.25	-110.780278
20.449833	0.25	-110.757004
20.454000	0.25	-110.723438
20.458167	0.25	-110.712149
20.462333	0.25	-110.684208
20.466500	0.25	-110.662659
20.470667	0.25	-110.644414
20.474833	0.25	-110.610477
20.479000	0.25	-110.591745
20.483167	0.25	-110.561196
20.487333	0.25	-110.537144
20.491500	0.25	-110.504630
20.495667	0.25	-110.480567
20.499833	0.25	-110.453595
20.504000	0.25	-110.423599
20.508167	0.25	-110.383301
20.512333	0.25	-110.364932
20.516500	0.25	-110.332973
20.520667	0.25	-110.308909
20.524833	0.25	-110.283883
20.529000	0.25	-110.247967
20.533167	0.25	-110.218757
20.537333	0.25	-110.198745
20.541500	0.25	-110.162321
20.545667	0.25	-110.134457
20.549833	0.25	-110.104017
20.554000	0.25	-110.080238
20.558167	0.25	-110.046781
20.562333	0.25	-110.029396
20.566500	0.25	-109.988099
20.570667	0.25	-109.961621
20.574833	0.25	-109.927397
20.579000	0.25	-109.896576
20.583167	0.25	-109.854378
20.587333	0.25	-109.821894
20.591500	0.25	-109.793112
20.595667	0.25	-109.756233
20.599833	0.25	-109.717676
20.604000	0.25	-109.685248
20.608167	0.25	-109.653106
20.612333	0.25	-109.607472
20.616500	0.25	-109.574512
20.620667	0.25	-109.533850
20.624833	0.25	-109.496129
20.629000	0.25	-109.463984
20.633167	0.25	-109.412589
20.637333	0.25	-109.372328
20.641500	0.25	-109.330396
20.645667	0.25	-109.279190
20.649833	0.25	-109.241592
20.654000	0.25	-109.196355
20.658167	0.25	-109.157119
20.662333	0.25	-109.109314
20.666500	0.25	-109.063983
20.670667	0.25	-109.016523
20.674833	0.25	-108.973548
20.679000	0.25	-108.919753
20.683167	0.25	-108.871936
20.687333	0.25	-108.821226
20.691500	0.25	-108.775158
20.695667	0.25	-108.727045
20.699833	0.25	-108.669556
20.704000	0.25	-108.631000
20.708167	0.25	-108.587644
20.712333	0.25	-108.525293
20.716500	0.25	-108.488677
20.720667	0.25	-108.436644
20.724833	0.25	-108.384093
20.729000	0.25	-108.337191
20.733167	0.25	-108.300614
20.737333	0.25	-108.256779
20.741500	0.25	-108.209044
20.745667	0.25	-108.147017
20.749833	0.25	-108.102604
20.754000	0.25	-108.043526
20.758167	0.25	-107.997886
20.762333	0.25	-107.950777
20.766500	0.25	-107.908063
20.770667	0.25	-107.842932
20.774833	0.25	-107.789570
20.779000	0.25	-107.741261
20.783167	0.25	-107.684325
20.787333	0.25	-107.626346
20.791500	0.25	-107.568219
20.795667	0.25	-107.506597
20.799833	0.25	-107.464705
20.804000	0.25	-107.396200
20.808167	0.25	-107.335246
20.812333	0.25	-107.279269
20.816500	0.25	-107.216049
20.820667	0.25	-107.164857
20.824833	0.25	-107.104256
20.829000	0.25	-107.039236
20.833167	0.25	-106.989312
20.837333	0.25	-106.931220
20.841500	0.25	-106.872445
20.845667	0.25	-106.814167
20.849833	0.25	-106.746214
20.854000	0.25	-106.690105
20.858167	0.25	-106.641654
20.862333	0.25	-106.586416
20.866500	0.25	-106.526617
20.870667	0.25	-106.457821
20.874833	0.25	-106.412211
20.879000	0.25	-106.342205
20.883167	0.25	-106.286153
20.887333	0.25	-106.226514
20.891500	0.25	-106.172890
20.895667	0.25	-106.118626
20.899833	0.25	-106.056436
20.904000	0.25	-105.997667
20.908167	0.25	-105.942162
20.912333	0.25	-105.883707
20.916500	0.25	-105.826280
20.920667	0.25	-105.770004
20.924833	0.25	-105.718298
20.929000	0.25	-105.658433
20.933167	0.25	-105.610495
20.937333	0.25	-105.562514
20.941500	0.25	-105.514825
20.945667	0.25	-105.469600
20.949833	0.25	-105.414525
20.954000	0.25	-105.360005
20.958167	0.25	-105.321969
20.962333	0.25	-105.283188
20.966500	0.25	-105.236593
20.970667	0.25	-105.188379
20.974833	0.25	-105.154319
20.979000	0.25	-105.116551
20.983167	0.25	-105.068603
20.987333	0.25	-105.040994
20.991500	0.25	-104.990778
20.995667	0.25	-104.968017
20.999833	0.25	-104.925272
21.004000	0.25	-104.891632
21.008167	0.25	-104.836504
21.012333	0.25	-104.808120
21.016500	0.25	-104.782728
21.020667	0.25	-104.742304
21.024833	0.25	-104.711342
21.029000	0.25	-104.671339
21.033167	0.25	-104.647958
21.037333	0.25	-104.618557
21.041500	0.25	-104.583114
21.045667	0.25	-104.563985
21.049833	0.25	-104.537201
21.054000	0.25	-104.510574
21.058167	0.25	-104.487814
21.062333	0.25	-104.466052
21.066500	0.25	-104.446594
21.070667	0.25	-104.430486
21.074833	0.25	-104.405435
21.079000	0.25	-104.388392
21.083167	0.25	-104.386731
21.087333	0.25	-104.373684
21.091500	0.25	-104.359432
21.095667	0.25	-104.356847
21.099833	0.25	-104.349121
21.104000	0.25	-104.341363
21.108167	0.25	-104.342079
21.112333	0.25	-104.347195
21.116500	0.25	-104.346964
21.120667	0.25	-104.351600
21.124833	0.25	-104.357720
21.129000	0.25	-104.367076
21.133167	0.25	-104.375023
21.137333	0.25	-104.386026
21.141500	0.25	-104.411715
21.145667	0.25	-104.415614
21.149833	0.25	-104.432604
21.154000	0.25	-104.452030
21.158167	0.25	-104.475457
21.162333	0.25	-104.503029
21.166500	0.25	-104.523650
21.170667	0.25	-104.552345
21.174833	0.25	-104.577113
21.179000	0.25	-104.597658
21.183167	0.25	-104.637794
21.187333	0.25	-104.669443
21.191500	0.25	-104.680447
21.195667	0.25	-104.713834
21.199833	0.25	-104.745392
21.204000	0.25	-104.777510
21.208167	0.25	-104.808451
21.212333	0.25	-104.823292
21.216500	0.25	-104.859866
21.220667	0.25	-104.899519
21.224833	0.25	-104.936155
21.229000	0.25	-104.982813
21.233167	0.25	-105.028615
21.237333	0.25	-105.087152
21.241500	0.25	-105.136046
21.245667	0.25	-105.201778
21.249833	0.25	-105.262934
21.254000	0.25	-105.321528
21.258167	0.25	-105.381749
21.262333	0.25	-105.442526
21.266500	0.25	-105.502886
21.270667	0.25	-105.571392
21.274833	0.25	-105.647043
21.279000	0.25	-105.704055
21.283167	0.25	-105.767836
21.287333	0.25	-105.828594
21.291500	0.25	-105.876464
21.295667	0.25	-105.944425
21.299833	0.25	-106.022008
21.304000	0.25	-106.088576
21.308167	0.25	-106.160595
21.312333	0.25	-106.213856
21.316500	0.25	-106.302493
21.320667	0.25	-106.377226
21.324833	0.25	-106.458166
21.329000	0.25	-106.529966
21.333167	0.25	-106.608887
21.337333	0.25	-106.683672
21.341500	0.25	-106.759047
21.345667	0.25	-106.839839
21.349833	0.25	-106.917552
21.354000	0.25	-106.993664
21.358167	0.25	-107.092078
21.362333	0.25	-107.160416
21.366500	0.25	-107.227240
21.370667	0.25	-107.316643
21.374833	0.25	-107.396145
21.379000	0.25	-107.480659
21.383167	0.25	-107.554413
21.387333	0.25	-107.630644
21.391500	0.25	-107.699889
21.395667	0.25	-107.771889
21.399833	0.25	-107.842370
21.404000	0.25	-107.905316
21.408167	0.25	-107.972950
21.412333	0.25	-108.049397
21.416500	0.25	-108.106361
21.420667	0.25	-108.173221
21.424833	0.25	-108.245114
21.429000	0.25	-108.314606
21.433167	0.25	-108.380444
21.437333	0.25	-108.438273
21.441500	0.25	-108.510297
21.445667	0.25	-108.573882
21.449833	0.25	-108.640771
21.454000	0.25	-108.703683
21.458167	0.25	-108.751435
21.462333	0.25	-108.819981
21.466500	0.25	-108.886120
21.470667	0.25	-108.937285
21.474833	0.25	-108.993560
21.479000	0.25	-109.041381
21.483167	0.25	-109.078622
21.487333	0.25	-109.131430
21.491500	0.25	-109.177912
21.495667	0.25	-109.222533
21.499833	0.25	-109.261360
21.504000	0.25	-109.303231
21.508167	0.25	-109.332224
21.512333	0.25	-109.378470
21.516500	0.25	-109.403548
21.520667	0.25	-109.444122
21.524833	0.25	-109.466559
21.529000	0.25	-109.516623
21.533167	0.25	-109.528527
21.537333	0.25	-109.556410
21.541500	0.25	-109.574977
21.545667	0.25	-109.597901
21.549833	0.25	-109.614889
21.554000	0.25	-109.623156
21.558167	0.25	-109.627888
21.562333	0.25	-109.634746
21.566500	0.25	-109.632576
21.570667	0.25	-109.634763
21.574833	0.25	-109.638295
21.579000	0.25	-109.641579
21.583167	0.25	-109.660547
21.587333	0.25	-109.676432
21.591500	0.25	-109.708308
21.595667	0.25	-109.746967
21.599833	0.25	-109.805601
21.604000	0.25	-109.864436
21.608167	0.25	-109.920448
21.612333	0.25	-109.980988
21.616500	0.25	-110.028961
21.620667	0.25	-110.085477
21.624833	0.25	-110.118995
21.629000	0.25	-110.161649
21.633167	0.25	-110.201175
21.637333	0.25	-110.239793
21.641500	0.25	-110.254941
21.645667	0.25	-110.284802
21.649833	0.25	-110.302863
21.654000	0.25	-110.336401
21.658167	0.25	-110.349339
21.662333	0.25	-110.363467
21.666500	0.25	-110.379184
21.670667	0.25	-110.397737
21.674833	0.25	-110.403725
21.679000	0.25	-110.406560
21.683167	0.25	-110.418162
21.687333	0.25	-110.415352
21.691500	0.25	-110.411537
21.695667	0.25	-110.415791
21.699833	0.25	-110.404342
21.704000	0.25	-110.395700
21.708167	0.25	-110.393144
21.712333	0.25	-110.385062
21.716500	0.25	-110.369539
21.720667	0.25	-110.362714
21.724833	0.25	-110.349200
21.729000	0.25	-110.348055
21.733167	0.25	-110.339185
21.737333	0.25	-110.346261
21.741500	0.25	-110.339768
21.745667	0.25	-110.331923
21.749833	0.25	-110.342238
21.754000	0.25	-110.351917
21.758167	0.25	-110.361200
21.762333	0.25	-110.376221
21.766500	0.25	-110.392448
21.770667	0.25	-110.406591
21.774833	0.25	-110.417628
21.779000	0.25	-110.439970
21.783167	0.25	-110.450462
21.787333	0.25	-110.467758
21.791500	0.25	-110.479245
21.795667	0.25	-110.489548
21.799833	0.25	-110.507392
21.804000	0.25	-110.510751
21.808167	0.25	-110.523005
21.812333	0.25	-110.524668
21.816500	0.25	-110.539808
21.820667	0.25	-110.551371
21.824833	0.25	-110.559008
21.829000	0.25	-110.561492
21.833167	0.25	-110.572329
21.837333	0.25	-110.568346
21.841500	0.25	-110.571907
21.845667	0.25	-110.578537
21.849833	0.25	-110.590845
21.854000	0.25	-110.597954
21.858167	0.25	-110.596695
21.862333	0.25	-110.589671
21.866500	0.25	-110.592952
21.870667	0.25	-110.591561
21.874833	0.25	-110.589518
21.879000	0.25	-110.582604
21.883167	0.25	-110.562360
21.887333	0.25	-110.554617
21.891500	0.25	-110.536842
21.895667	0.25	-110.528457
21.899833	0.25	-110.522661
21.904000	0.25	-110.506825
21.908167	0.25	-110.509309
21.912333	0.25	-110.512596
