File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/465.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_74
Injection Number	73
Position	RF12
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	02.12.2023
Injection Time	14:29:49
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-111.987030
Signal Max.	-11.722266
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
18.291500	0.25	-110.633501
18.295667	0.25	-110.644579
18.299833	0.25	-110.639281
18.304000	0.25	-110.650400
18.308167	0.25	-110.641938
18.312333	0.25	-110.645725
18.316500	0.25	-110.643277
18.320667	0.25	-110.636188
18.324833	0.25	-110.628537
18.329000	0.25	-110.631184
18.333167	0.25	-110.633538
18.337333	0.25	-110.633964
18.341500	0.25	-110.631529
18.345667	0.25	-110.625427
18.349833	0.25	-110.618954
18.354000	0.25	-110.610428
18.358167	0.25	-110.618090
18.362333	0.25	-110.606498
18.366500	0.25	-110.603809
18.370667	0.25	-110.592580
18.374833	0.25	-110.588172
18.379000	0.25	-110.583529
18.383167	0.25	-110.577632
18.387333	0.25	-110.582184
18.391500	0.25	-110.570666
18.395667	0.25	-110.558560
18.399833	0.25	-110.558458
18.404000	0.25	-110.553578
18.408167	0.25	-110.547881
18.412333	0.25	-110.547623
18.416500	0.25	-110.538622
18.420667	0.25	-110.542907
18.424833	0.25	-110.534304
18.429000	0.25	-110.530120
18.433167	0.25	-110.526042
18.437333	0.25	-110.524799
18.441500	0.25	-110.529534
18.445667	0.25	-110.516219
18.449833	0.25	-110.529148
18.454000	0.25	-110.521393
18.458167	0.25	-110.526608
18.462333	0.25	-110.527547
18.466500	0.25	-110.537582
18.470667	0.25	-110.534788
18.474833	0.25	-110.542106
18.479000	0.25	-110.541243
18.483167	0.25	-110.548850
18.487333	0.25	-110.565694
18.491500	0.25	-110.574498
18.495667	0.25	-110.579082
18.499833	0.25	-110.579192
18.504000	0.25	-110.581091
18.508167	0.25	-110.590612
18.512333	0.25	-110.585935
18.516500	0.25	-110.587858
18.520667	0.25	-110.596623
18.524833	0.25	-110.597969
18.529000	0.25	-110.598616
18.533167	0.25	-110.598306
18.537333	0.25	-110.598742
18.541500	0.25	-110.607446
18.545667	0.25	-110.604734
18.549833	0.25	-110.611200
18.554000	0.25	-110.612485
18.558167	0.25	-110.614739
18.562333	0.25	-110.608383
18.566500	0.25	-110.600338
18.570667	0.25	-110.605283
18.574833	0.25	-110.607967
18.579000	0.25	-110.602145
18.583167	0.25	-110.601508
18.587333	0.25	-110.595370
18.591500	0.25	-110.589952
18.595667	0.25	-110.582401
18.599833	0.25	-110.573699
18.604000	0.25	-110.569935
18.608167	0.25	-110.560548
18.612333	0.25	-110.556346
18.616500	0.25	-110.545296
18.620667	0.25	-110.536769
18.624833	0.25	-110.522935
18.629000	0.25	-110.517456
18.633167	0.25	-110.507548
18.637333	0.25	-110.503167
18.641500	0.25	-110.501589
18.645667	0.25	-110.498158
18.649833	0.25	-110.487064
18.654000	0.25	-110.483066
18.658167	0.25	-110.474982
18.662333	0.25	-110.460092
18.666500	0.25	-110.454869
18.670667	0.25	-110.449985
18.674833	0.25	-110.443010
18.679000	0.25	-110.449687
18.683167	0.25	-110.444615
18.687333	0.25	-110.447595
18.691500	0.25	-110.449454
18.695667	0.25	-110.444442
18.699833	0.25	-110.443938
18.704000	0.25	-110.448873
18.708167	0.25	-110.458524
18.712333	0.25	-110.446306
18.716500	0.25	-110.450113
18.720667	0.25	-110.443861
18.724833	0.25	-110.458038
18.729000	0.25	-110.456272
18.733167	0.25	-110.461401
18.737333	0.25	-110.459180
18.741500	0.25	-110.466094
18.745667	0.25	-110.472735
18.749833	0.25	-110.478984
18.754000	0.25	-110.481147
18.758167	0.25	-110.481395
18.762333	0.25	-110.482694
18.766500	0.25	-110.477475
18.770667	0.25	-110.476079
18.774833	0.25	-110.485990
18.779000	0.25	-110.489223
18.783167	0.25	-110.485430
18.787333	0.25	-110.476786
18.791500	0.25	-110.470961
18.795667	0.25	-110.473077
18.799833	0.25	-110.460609
18.804000	0.25	-110.445441
18.808167	0.25	-110.442531
18.812333	0.25	-110.427088
18.816500	0.25	-110.410866
18.820667	0.25	-110.407509
18.824833	0.25	-110.394786
18.829000	0.25	-110.372651
18.833167	0.25	-110.372952
18.837333	0.25	-110.353744
18.841500	0.25	-110.344014
18.845667	0.25	-110.337207
18.849833	0.25	-110.328970
18.854000	0.25	-110.317717
18.858167	0.25	-110.316513
18.862333	0.25	-110.328444
18.866500	0.25	-110.332088
18.870667	0.25	-110.332722
18.874833	0.25	-110.339035
18.879000	0.25	-110.343917
18.883167	0.25	-110.349129
18.887333	0.25	-110.354206
18.891500	0.25	-110.379780
18.895667	0.25	-110.380073
18.899833	0.25	-110.393580
18.904000	0.25	-110.404502
18.908167	0.25	-110.405674
18.912333	0.25	-110.414037
18.916500	0.25	-110.414384
18.920667	0.25	-110.412984
18.924833	0.25	-110.420750
18.929000	0.25	-110.422552
18.933167	0.25	-110.415300
18.937333	0.25	-110.402173
18.941500	0.25	-110.405508
18.945667	0.25	-110.399451
18.949833	0.25	-110.397650
18.954000	0.25	-110.393508
18.958167	0.25	-110.383510
18.962333	0.25	-110.377586
18.966500	0.25	-110.372671
18.970667	0.25	-110.376986
18.974833	0.25	-110.369241
18.979000	0.25	-110.369590
18.983167	0.25	-110.366654
18.987333	0.25	-110.361705
18.991500	0.25	-110.354986
18.995667	0.25	-110.352878
18.999833	0.25	-110.350291
19.004000	0.25	-110.351197
19.008167	0.25	-110.332708
19.012333	0.25	-110.321746
19.016500	0.25	-110.326745
19.020667	0.25	-110.324934
19.024833	0.25	-110.326639
19.029000	0.25	-110.307145
19.033167	0.25	-110.296584
19.037333	0.25	-110.301993
19.041500	0.25	-110.297443
19.045667	0.25	-110.290925
19.049833	0.25	-110.292685
19.054000	0.25	-110.289037
19.058167	0.25	-110.285473
19.062333	0.25	-110.276382
19.066500	0.25	-110.278740
19.070667	0.25	-110.274297
19.074833	0.25	-110.282655
19.079000	0.25	-110.281443
19.083167	0.25	-110.280975
19.087333	0.25	-110.282422
19.091500	0.25	-110.277824
19.095667	0.25	-110.270923
19.099833	0.25	-110.272925
19.104000	0.25	-110.272826
19.108167	0.25	-110.271455
19.112333	0.25	-110.268061
19.116500	0.25	-110.261160
19.120667	0.25	-110.256067
19.124833	0.25	-110.251833
19.129000	0.25	-110.243401
19.133167	0.25	-110.229054
19.137333	0.25	-110.226903
19.141500	0.25	-110.213607
19.145667	0.25	-110.212552
19.149833	0.25	-110.220399
19.154000	0.25	-110.207052
19.158167	0.25	-110.212099
19.162333	0.25	-110.213806
19.166500	0.25	-110.217079
19.170667	0.25	-110.213518
19.174833	0.25	-110.222093
19.179000	0.25	-110.235830
19.183167	0.25	-110.226046
19.187333	0.25	-110.226262
19.191500	0.25	-110.229437
19.195667	0.25	-110.223339
19.199833	0.25	-110.230563
19.204000	0.25	-110.228906
19.208167	0.25	-110.232719
19.212333	0.25	-110.230486
19.216500	0.25	-110.218301
19.220667	0.25	-110.215820
19.224833	0.25	-110.191934
19.229000	0.25	-110.185455
19.233167	0.25	-110.162137
19.237333	0.25	-110.146649
19.241500	0.25	-110.129620
19.245667	0.25	-110.112531
19.249833	0.25	-110.104357
19.254000	0.25	-110.096900
19.258167	0.25	-110.104820
19.262333	0.25	-110.115408
19.266500	0.25	-110.116738
19.270667	0.25	-110.133341
19.274833	0.25	-110.143627
19.279000	0.25	-110.154586
19.283167	0.25	-110.173216
19.287333	0.25	-110.194471
19.291500	0.25	-110.200395
19.295667	0.25	-110.205872
19.299833	0.25	-110.227786
19.304000	0.25	-110.235286
19.308167	0.25	-110.238020
19.312333	0.25	-110.243065
19.316500	0.25	-110.257421
19.320667	0.25	-110.268227
19.324833	0.25	-110.275446
19.329000	0.25	-110.288104
19.333167	0.25	-110.291345
19.337333	0.25	-110.290009
19.341500	0.25	-110.296828
19.345667	0.25	-110.296856
19.349833	0.25	-110.302243
19.354000	0.25	-110.300752
19.358167	0.25	-110.309828
19.362333	0.25	-110.323107
19.366500	0.25	-110.315604
19.370667	0.25	-110.319737
19.374833	0.25	-110.322291
19.379000	0.25	-110.315120
19.383167	0.25	-110.334332
19.387333	0.25	-110.323392
19.391500	0.25	-110.332906
19.395667	0.25	-110.328982
19.399833	0.25	-110.333001
19.404000	0.25	-110.327929
19.408167	0.25	-110.320636
19.412333	0.25	-110.329201
19.416500	0.25	-110.315724
19.420667	0.25	-110.306683
19.424833	0.25	-110.308835
19.429000	0.25	-110.306466
19.433167	0.25	-110.293684
19.437333	0.25	-110.287221
19.441500	0.25	-110.283120
19.445667	0.25	-110.287379
19.449833	0.25	-110.274701
19.454000	0.25	-110.263740
19.458167	0.25	-110.261715
19.462333	0.25	-110.260298
19.466500	0.25	-110.255657
19.470667	0.25	-110.260209
19.474833	0.25	-110.246355
19.479000	0.25	-110.245562
19.483167	0.25	-110.253868
19.487333	0.25	-110.255002
19.491500	0.25	-110.248350
19.495667	0.25	-110.257421
19.499833	0.25	-110.267675
19.504000	0.25	-110.270947
19.508167	0.25	-110.278735
19.512333	0.25	-110.278682
19.516500	0.25	-110.278962
19.520667	0.25	-110.283354
19.524833	0.25	-110.290669
19.529000	0.25	-110.295428
19.533167	0.25	-110.302562
19.537333	0.25	-110.301529
19.541500	0.25	-110.313529
19.545667	0.25	-110.315199
19.549833	0.25	-110.317618
19.554000	0.25	-110.328935
19.558167	0.25	-110.334914
19.562333	0.25	-110.336072
19.566500	0.25	-110.343303
19.570667	0.25	-110.340357
19.574833	0.25	-110.343849
19.579000	0.25	-110.348899
19.583167	0.25	-110.357193
19.587333	0.25	-110.355734
19.591500	0.25	-110.355544
19.595667	0.25	-110.356171
19.599833	0.25	-110.365634
19.604000	0.25	-110.363645
19.608167	0.25	-110.361146
19.612333	0.25	-110.362790
19.616500	0.25	-110.365302
19.620667	0.25	-110.368498
19.624833	0.25	-110.366061
19.629000	0.25	-110.364932
19.633167	0.25	-110.358464
19.637333	0.25	-110.364241
19.641500	0.25	-110.365849
19.645667	0.25	-110.363226
19.649833	0.25	-110.360797
19.654000	0.25	-110.368606
19.658167	0.25	-110.364673
19.662333	0.25	-110.370887
19.666500	0.25	-110.380733
19.670667	0.25	-110.371211
19.674833	0.25	-110.376605
19.679000	0.25	-110.370152
19.683167	0.25	-110.374947
19.687333	0.25	-110.367898
19.691500	0.25	-110.369452
19.695667	0.25	-110.374949
19.699833	0.25	-110.372781
19.704000	0.25	-110.378152
19.708167	0.25	-110.374823
19.712333	0.25	-110.377725
19.716500	0.25	-110.372231
19.720667	0.25	-110.375768
19.724833	0.25	-110.382979
19.729000	0.25	-110.375302
19.733167	0.25	-110.377575
19.737333	0.25	-110.369862
19.741500	0.25	-110.378568
19.745667	0.25	-110.375034
19.749833	0.25	-110.373772
19.754000	0.25	-110.375251
19.758167	0.25	-110.382302
19.762333	0.25	-110.384746
19.766500	0.25	-110.375277
19.770667	0.25	-110.380975
19.774833	0.25	-110.378839
19.779000	0.25	-110.377251
19.783167	0.25	-110.380019
19.787333	0.25	-110.367229
19.791500	0.25	-110.380098
19.795667	0.25	-110.374902
19.799833	0.25	-110.370649
19.804000	0.25	-110.373689
19.808167	0.25	-110.367525
19.812333	0.25	-110.375897
19.816500	0.25	-110.369430
19.820667	0.25	-110.361664
19.824833	0.25	-110.353742
19.829000	0.25	-110.354772
19.833167	0.25	-110.351710
19.837333	0.25	-110.354412
19.841500	0.25	-110.347575
19.845667	0.25	-110.347238
19.849833	0.25	-110.332833
19.854000	0.25	-110.337088
19.858167	0.25	-110.328865
19.862333	0.25	-110.327106
19.866500	0.25	-110.341572
19.870667	0.25	-110.328346
19.874833	0.25	-110.324183
19.879000	0.25	-110.336982
19.883167	0.25	-110.328887
19.887333	0.25	-110.314379
19.891500	0.25	-110.311123
19.895667	0.25	-110.320030
19.899833	0.25	-110.319434
19.904000	0.25	-110.312369
19.908167	0.25	-110.308545
19.912333	0.25	-110.301973
19.916500	0.25	-110.299575
19.920667	0.25	-110.292096
19.924833	0.25	-110.294438
19.929000	0.25	-110.286367
19.933167	0.25	-110.279190
19.937333	0.25	-110.272325
19.941500	0.25	-110.267043
19.945667	0.25	-110.264844
19.949833	0.25	-110.270096
19.954000	0.25	-110.255356
19.958167	0.25	-110.255224
19.962333	0.25	-110.250987
19.966500	0.25	-110.253797
19.970667	0.25	-110.252667
19.974833	0.25	-110.244597
19.979000	0.25	-110.240237
19.983167	0.25	-110.241483
19.987333	0.25	-110.244929
19.991500	0.25	-110.244928
19.995667	0.25	-110.241308
19.999833	0.25	-110.239322
20.004000	0.25	-110.232889
20.008167	0.25	-110.236210
20.012333	0.25	-110.227199
20.016500	0.25	-110.233688
20.020667	0.25	-110.224893
20.024833	0.25	-110.221583
20.029000	0.25	-110.216207
20.033167	0.25	-110.209755
20.037333	0.25	-110.208909
20.041500	0.25	-110.189395
20.045667	0.25	-110.179139
20.049833	0.25	-110.178893
20.054000	0.25	-110.176863
20.058167	0.25	-110.173404
20.062333	0.25	-110.160048
20.066500	0.25	-110.153209
20.070667	0.25	-110.148437
20.074833	0.25	-110.138759
20.079000	0.25	-110.127102
20.083167	0.25	-110.125602
20.087333	0.25	-110.119061
20.091500	0.25	-110.114214
20.095667	0.25	-110.116781
20.099833	0.25	-110.104682
20.104000	0.25	-110.095036
20.108167	0.25	-110.089440
20.112333	0.25	-110.101668
20.116500	0.25	-110.091031
20.120667	0.25	-110.087356
20.124833	0.25	-110.079963
20.129000	0.25	-110.077636
20.133167	0.25	-110.076286
20.137333	0.25	-110.072625
20.141500	0.25	-110.062116
20.145667	0.25	-110.048891
20.149833	0.25	-110.054517
20.154000	0.25	-110.038072
20.158167	0.25	-110.023625
20.162333	0.25	-110.016825
20.166500	0.25	-110.011134
20.170667	0.25	-109.992844
20.174833	0.25	-109.985364
20.179000	0.25	-109.971907
20.183167	0.25	-109.963884
20.187333	0.25	-109.952499
20.191500	0.25	-109.934039
20.195667	0.25	-109.922800
20.199833	0.25	-109.907874
20.204000	0.25	-109.893837
20.208167	0.25	-109.885999
20.212333	0.25	-109.888783
20.216500	0.25	-109.871924
20.220667	0.25	-109.857712
20.224833	0.25	-109.836804
20.229000	0.25	-109.842012
20.233167	0.25	-109.808766
20.237333	0.25	-109.803621
20.241500	0.25	-109.782348
20.245667	0.25	-109.764298
20.249833	0.25	-109.754717
20.254000	0.25	-109.731692
20.258167	0.25	-109.728175
20.262333	0.25	-109.709918
20.266500	0.25	-109.697844
20.270667	0.25	-109.688498
20.274833	0.25	-109.670312
20.279000	0.25	-109.668085
20.283167	0.25	-109.655767
20.287333	0.25	-109.636425
20.291500	0.25	-109.628333
20.295667	0.25	-109.595990
20.299833	0.25	-109.584417
20.304000	0.25	-109.581188
20.308167	0.25	-109.551861
20.312333	0.25	-109.529086
20.316500	0.25	-109.509948
20.320667	0.25	-109.489300
20.324833	0.25	-109.469111
20.329000	0.25	-109.458874
20.333167	0.25	-109.427354
20.337333	0.25	-109.405641
20.341500	0.25	-109.387740
20.345667	0.25	-109.364110
20.349833	0.25	-109.339219
20.354000	0.25	-109.317654
20.358167	0.25	-109.283843
20.362333	0.25	-109.258705
20.366500	0.25	-109.230775
20.370667	0.25	-109.197063
20.374833	0.25	-109.169496
20.379000	0.25	-109.134099
20.383167	0.25	-109.095392
20.387333	0.25	-109.062805
20.391500	0.25	-109.028438
20.395667	0.25	-108.987567
20.399833	0.25	-108.950575
20.404000	0.25	-108.909453
20.408167	0.25	-108.870974
20.412333	0.25	-108.837605
20.416500	0.25	-108.788633
20.420667	0.25	-108.761642
20.424833	0.25	-108.733383
20.429000	0.25	-108.690998
20.433167	0.25	-108.657639
20.437333	0.25	-108.623482
20.441500	0.25	-108.598402
20.445667	0.25	-108.562687
20.449833	0.25	-108.527044
20.454000	0.25	-108.489347
20.458167	0.25	-108.457081
20.462333	0.25	-108.418858
20.466500	0.25	-108.387490
20.470667	0.25	-108.346056
20.474833	0.25	-108.295577
20.479000	0.25	-108.267803
20.483167	0.25	-108.221798
20.487333	0.25	-108.180180
20.491500	0.25	-108.144518
20.495667	0.25	-108.104160
20.499833	0.25	-108.051818
20.504000	0.25	-108.004662
20.508167	0.25	-107.977616
20.512333	0.25	-107.926231
20.516500	0.25	-107.878472
20.520667	0.25	-107.837932
20.524833	0.25	-107.792760
20.529000	0.25	-107.763453
20.533167	0.25	-107.726793
20.537333	0.25	-107.683409
20.541500	0.25	-107.641359
20.545667	0.25	-107.593551
20.549833	0.25	-107.547348
20.554000	0.25	-107.498813
20.558167	0.25	-107.449916
20.562333	0.25	-107.398074
20.566500	0.25	-107.347428
20.570667	0.25	-107.289058
20.574833	0.25	-107.231157
20.579000	0.25	-107.174822
20.583167	0.25	-107.112809
20.587333	0.25	-107.051261
20.591500	0.25	-106.994065
20.595667	0.25	-106.934376
20.599833	0.25	-106.873624
20.604000	0.25	-106.802598
20.608167	0.25	-106.741672
20.612333	0.25	-106.670284
20.616500	0.25	-106.600135
20.620667	0.25	-106.528170
20.624833	0.25	-106.458279
20.629000	0.25	-106.375946
20.633167	0.25	-106.308709
20.637333	0.25	-106.225989
20.641500	0.25	-106.153447
20.645667	0.25	-106.068472
20.649833	0.25	-105.982380
20.654000	0.25	-105.911399
20.658167	0.25	-105.829479
20.662333	0.25	-105.734720
20.666500	0.25	-105.652688
20.670667	0.25	-105.569313
20.674833	0.25	-105.488815
20.679000	0.25	-105.400414
20.683167	0.25	-105.304087
20.687333	0.25	-105.210621
20.691500	0.25	-105.122694
20.695667	0.25	-105.033680
20.699833	0.25	-104.951008
20.704000	0.25	-104.868494
20.708167	0.25	-104.796988
20.712333	0.25	-104.694008
20.716500	0.25	-104.612102
20.720667	0.25	-104.515861
20.724833	0.25	-104.428630
20.729000	0.25	-104.353716
20.733167	0.25	-104.264009
20.737333	0.25	-104.177508
20.741500	0.25	-104.097907
20.745667	0.25	-104.004914
20.749833	0.25	-103.926609
20.754000	0.25	-103.840136
20.758167	0.25	-103.755122
20.762333	0.25	-103.670068
20.766500	0.25	-103.583024
20.770667	0.25	-103.497702
20.774833	0.25	-103.411933
20.779000	0.25	-103.328807
20.783167	0.25	-103.220931
20.787333	0.25	-103.136087
20.791500	0.25	-103.047996
20.795667	0.25	-102.953970
20.799833	0.25	-102.871700
20.804000	0.25	-102.774729
20.808167	0.25	-102.698180
20.812333	0.25	-102.601452
20.816500	0.25	-102.523041
20.820667	0.25	-102.440470
20.824833	0.25	-102.357578
20.829000	0.25	-102.286752
20.833167	0.25	-102.192364
20.837333	0.25	-102.123218
20.841500	0.25	-102.059097
20.845667	0.25	-101.981549
20.849833	0.25	-101.902079
20.854000	0.25	-101.834536
20.858167	0.25	-101.759479
20.862333	0.25	-101.696948
20.866500	0.25	-101.628146
20.870667	0.25	-101.559097
20.874833	0.25	-101.494394
20.879000	0.25	-101.429042
20.883167	0.25	-101.363453
20.887333	0.25	-101.296694
20.891500	0.25	-101.242994
20.895667	0.25	-101.169473
20.899833	0.25	-101.108640
20.904000	0.25	-101.041640
20.908167	0.25	-100.990182
20.912333	0.25	-100.944530
20.916500	0.25	-100.891375
20.920667	0.25	-100.838115
20.924833	0.25	-100.787017
20.929000	0.25	-100.744822
20.933167	0.25	-100.698052
20.937333	0.25	-100.642794
20.941500	0.25	-100.605607
20.945667	0.25	-100.570489
20.949833	0.25	-100.537929
20.954000	0.25	-100.508816
20.958167	0.25	-100.472714
20.962333	0.25	-100.435627
20.966500	0.25	-100.410533
20.970667	0.25	-100.382262
20.974833	0.25	-100.368451
20.979000	0.25	-100.356328
20.983167	0.25	-100.340771
20.987333	0.25	-100.318048
20.991500	0.25	-100.314233
20.995667	0.25	-100.301372
20.999833	0.25	-100.297336
21.004000	0.25	-100.289683
21.008167	0.25	-100.292437
21.012333	0.25	-100.279399
21.016500	0.25	-100.276760
21.020667	0.25	-100.280465
21.024833	0.25	-100.290913
21.029000	0.25	-100.296856
21.033167	0.25	-100.300851
21.037333	0.25	-100.307016
21.041500	0.25	-100.324873
21.045667	0.25	-100.335470
21.049833	0.25	-100.356875
21.054000	0.25	-100.376563
21.058167	0.25	-100.408098
21.062333	0.25	-100.433162
21.066500	0.25	-100.465825
21.070667	0.25	-100.491259
21.074833	0.25	-100.521637
21.079000	0.25	-100.559525
21.083167	0.25	-100.597424
21.087333	0.25	-100.623385
21.091500	0.25	-100.667023
21.095667	0.25	-100.713237
21.099833	0.25	-100.757426
21.104000	0.25	-100.806209
21.108167	0.25	-100.848987
21.112333	0.25	-100.896669
21.116500	0.25	-100.952737
21.120667	0.25	-101.002749
21.124833	0.25	-101.061052
21.129000	0.25	-101.123789
21.133167	0.25	-101.180520
21.137333	0.25	-101.234601
21.141500	0.25	-101.302067
21.145667	0.25	-101.360813
21.149833	0.25	-101.427010
21.154000	0.25	-101.498083
21.158167	0.25	-101.560088
21.162333	0.25	-101.622178
21.166500	0.25	-101.706302
21.170667	0.25	-101.761504
21.174833	0.25	-101.830538
21.179000	0.25	-101.888691
21.183167	0.25	-101.953396
21.187333	0.25	-102.017414
21.191500	0.25	-102.079476
21.195667	0.25	-102.143682
21.199833	0.25	-102.202462
21.204000	0.25	-102.263257
21.208167	0.25	-102.316050
21.212333	0.25	-102.391244
21.216500	0.25	-102.452431
21.220667	0.25	-102.505305
21.224833	0.25	-102.575845
21.229000	0.25	-102.638626
21.233167	0.25	-102.715215
21.237333	0.25	-102.790802
21.241500	0.25	-102.869116
21.245667	0.25	-102.950899
21.249833	0.25	-103.033021
21.254000	0.25	-103.121001
21.258167	0.25	-103.206134
21.262333	0.25	-103.283609
21.266500	0.25	-103.366303
21.270667	0.25	-103.449332
21.274833	0.25	-103.534832
21.279000	0.25	-103.604738
21.283167	0.25	-103.676966
21.287333	0.25	-103.752874
21.291500	0.25	-103.833847
21.295667	0.25	-103.908075
21.299833	0.25	-103.975689
21.304000	0.25	-104.051377
21.308167	0.25	-104.122784
21.312333	0.25	-104.210166
21.316500	0.25	-104.278932
21.320667	0.25	-104.346736
21.324833	0.25	-104.435243
21.329000	0.25	-104.512537
21.333167	0.25	-104.589367
21.337333	0.25	-104.658273
21.341500	0.25	-104.748065
21.345667	0.25	-104.815663
21.349833	0.25	-104.893429
21.354000	0.25	-104.966509
21.358167	0.25	-105.045094
21.362333	0.25	-105.114462
21.366500	0.25	-105.191210
21.370667	0.25	-105.264473
21.374833	0.25	-105.342590
21.379000	0.25	-105.419435
21.383167	0.25	-105.483657
21.387333	0.25	-105.535449
21.391500	0.25	-105.618960
21.395667	0.25	-105.682865
21.399833	0.25	-105.742668
21.404000	0.25	-105.811695
21.408167	0.25	-105.870686
21.412333	0.25	-105.922845
21.416500	0.25	-105.986211
21.420667	0.25	-106.043943
21.424833	0.25	-106.110973
21.429000	0.25	-106.177997
21.433167	0.25	-106.233029
21.437333	0.25	-106.300309
21.441500	0.25	-106.363684
21.445667	0.25	-106.430141
21.449833	0.25	-106.498847
21.454000	0.25	-106.562652
21.458167	0.25	-106.619138
21.462333	0.25	-106.682211
21.466500	0.25	-106.733032
21.470667	0.25	-106.799217
21.474833	0.25	-106.847902
21.479000	0.25	-106.897133
21.483167	0.25	-106.950122
21.487333	0.25	-106.995058
21.491500	0.25	-107.039610
21.495667	0.25	-107.083351
21.499833	0.25	-107.122257
21.504000	0.25	-107.169573
21.508167	0.25	-107.201514
21.512333	0.25	-107.249480
21.516500	0.25	-107.289206
21.520667	0.25	-107.336282
21.524833	0.25	-107.359772
21.529000	0.25	-107.405186
21.533167	0.25	-107.426845
21.537333	0.25	-107.461679
21.541500	0.25	-107.476754
21.545667	0.25	-107.503127
21.549833	0.25	-107.526424
21.554000	0.25	-107.535598
21.558167	0.25	-107.553526
21.562333	0.25	-107.566621
21.566500	0.25	-107.574435
21.570667	0.25	-107.588972
21.574833	0.25	-107.620070
21.579000	0.25	-107.634733
21.583167	0.25	-107.680903
21.587333	0.25	-107.721791
21.591500	0.25	-107.781752
21.595667	0.25	-107.845833
21.599833	0.25	-107.909172
21.604000	0.25	-107.976289
21.608167	0.25	-108.055683
21.612333	0.25	-108.118319
21.616500	0.25	-108.163969
21.620667	0.25	-108.219628
21.624833	0.25	-108.262910
21.629000	0.25	-108.307429
21.633167	0.25	-108.337540
21.637333	0.25	-108.391754
21.641500	0.25	-108.406694
21.645667	0.25	-108.449347
21.649833	0.25	-108.474333
21.654000	0.25	-108.499877
21.658167	0.25	-108.530242
21.662333	0.25	-108.556788
21.666500	0.25	-108.571225
21.670667	0.25	-108.597226
21.674833	0.25	-108.614079
21.679000	0.25	-108.627136
21.683167	0.25	-108.638710
21.687333	0.25	-108.657989
21.691500	0.25	-108.661804
21.695667	0.25	-108.666712
21.699833	0.25	-108.672861
21.704000	0.25	-108.672660
21.708167	0.25	-108.688428
21.712333	0.25	-108.692546
21.716500	0.25	-108.686835
21.720667	0.25	-108.691476
21.724833	0.25	-108.695412
21.729000	0.25	-108.695052
21.733167	0.25	-108.692471
21.737333	0.25	-108.699763
21.741500	0.25	-108.705106
21.745667	0.25	-108.721099
21.749833	0.25	-108.719601
21.754000	0.25	-108.736840
21.758167	0.25	-108.772668
21.762333	0.25	-108.789058
21.766500	0.25	-108.811146
21.770667	0.25	-108.831034
21.774833	0.25	-108.853613
21.779000	0.25	-108.879531
21.783167	0.25	-108.902797
21.787333	0.25	-108.923730
21.791500	0.25	-108.952417
21.795667	0.25	-108.963043
21.799833	0.25	-108.972215
21.804000	0.25	-109.000974
21.808167	0.25	-109.013299
21.812333	0.25	-109.034549
21.816500	0.25	-109.054852
21.820667	0.25	-109.068208
21.824833	0.25	-109.070983
21.829000	0.25	-109.082996
21.833167	0.25	-109.102430
21.837333	0.25	-109.116763
21.841500	0.25	-109.120578
21.845667	0.25	-109.131827
21.849833	0.25	-109.140219
21.854000	0.25	-109.146798
21.858167	0.25	-109.138515
21.862333	0.25	-109.144136
21.866500	0.25	-109.128582
21.870667	0.25	-109.131725
21.874833	0.25	-109.124821
21.879000	0.25	-109.112948
21.883167	0.25	-109.111002
21.887333	0.25	-109.110178
21.891500	0.25	-109.098520
21.895667	0.25	-109.094383
21.899833	0.25	-109.104255
21.904000	0.25	-109.116640
21.908167	0.25	-109.124065
21.912333	0.25	-109.135565
21.916500	0.25	-109.147747
21.920667	0.25	-109.158843
21.924833	0.25	-109.174044
21.929000	0.25	-109.189712
21.933167	0.25	-109.197227
21.937333	0.25	-109.204620
21.941500	0.25	-109.190246
21.945667	0.25	-109.191945
21.949833	0.25	-109.185248
21.954000	0.25	-109.178926
21.958167	0.25	-109.177447
21.962333	0.25	-109.173039
21.966500	0.25	-109.165216
21.970667	0.25	-109.151445
21.974833	0.25	-109.148170
21.979000	0.25	-109.157025
21.983167	0.25	-109.167393
21.987333	0.25	-109.175621
21.991500	0.25	-109.184519
21.995667	0.25	-109.192461
21.999833	0.25	-109.202827
22.004000	0.25	-109.207338
22.008167	0.25	-109.211087
22.012333	0.25	-109.214421
22.016500	0.25	-109.221162
22.020667	0.25	-109.213266
22.024833	0.25	-109.209516
