File Path	chrom://990-75db15j/XVault/Ultimate_3000/1384/EC23_044 - 30.11.23.seq/845.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	XVault
Injection	PLA_45
Injection Number	39
Position	RD1
Comment	
Processing Method	Basic Quantitative
Instrument Method	Jens Method 35
Type	Unknown
Status	Finished
Injection Date	01.12.2023
Injection Time	18:04:49
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.004000
Time Max. (min)	35.004000
Data Points	8401
Detector	UV
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-115.475875
Signal Max.	-6.279632
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.25
Max. Step (s)	0.25
Average Step (s)	0.25

Signal Parameter Information:
Signal Info	WVL:280 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
18.033167	0.25	-113.948679
18.037333	0.25	-113.950342
18.041500	0.25	-113.954836
18.045667	0.25	-113.949599
18.049833	0.25	-113.937941
18.054000	0.25	-113.947554
18.058167	0.25	-113.947851
18.062333	0.25	-113.949616
18.066500	0.25	-113.948498
18.070667	0.25	-113.953001
18.074833	0.25	-113.945247
18.079000	0.25	-113.953343
18.083167	0.25	-113.949387
18.087333	0.25	-113.954052
18.091500	0.25	-113.951454
18.095667	0.25	-113.954310
18.099833	0.25	-113.955555
18.104000	0.25	-113.947674
18.108167	0.25	-113.948293
18.112333	0.25	-113.957752
18.116500	0.25	-113.962396
18.120667	0.25	-113.955600
18.124833	0.25	-113.961886
18.129000	0.25	-113.964298
18.133167	0.25	-113.966264
18.137333	0.25	-113.961770
18.141500	0.25	-113.970410
18.145667	0.25	-113.965386
18.149833	0.25	-113.958098
18.154000	0.25	-113.962563
18.158167	0.25	-113.965956
18.162333	0.25	-113.967730
18.166500	0.25	-113.957894
18.170667	0.25	-113.965500
18.174833	0.25	-113.962712
18.179000	0.25	-113.959261
18.183167	0.25	-113.960210
18.187333	0.25	-113.957659
18.191500	0.25	-113.964784
18.195667	0.25	-113.962712
18.199833	0.25	-113.974158
18.204000	0.25	-113.966964
18.208167	0.25	-113.964043
18.212333	0.25	-113.969097
18.216500	0.25	-113.962862
18.220667	0.25	-113.961446
18.224833	0.25	-113.967930
18.229000	0.25	-113.966537
18.233167	0.25	-113.968662
18.237333	0.25	-113.968471
18.241500	0.25	-113.968784
18.245667	0.25	-113.972673
18.249833	0.25	-113.970317
18.254000	0.25	-113.973389
18.258167	0.25	-113.974460
18.262333	0.25	-113.971246
18.266500	0.25	-113.976746
18.270667	0.25	-113.977008
18.274833	0.25	-113.977081
18.279000	0.25	-113.973234
18.283167	0.25	-113.972595
18.287333	0.25	-113.989195
18.291500	0.25	-113.987779
18.295667	0.25	-113.984754
18.299833	0.25	-113.973178
18.304000	0.25	-113.974315
18.308167	0.25	-113.974901
18.312333	0.25	-113.973600
18.316500	0.25	-113.962207
18.320667	0.25	-113.952565
18.324833	0.25	-113.967903
18.329000	0.25	-113.971440
18.333167	0.25	-113.975232
18.337333	0.25	-113.965464
18.341500	0.25	-113.967625
18.345667	0.25	-113.954225
18.349833	0.25	-113.949121
18.354000	0.25	-113.957007
18.358167	0.25	-113.943419
18.362333	0.25	-113.938378
18.366500	0.25	-113.936381
18.370667	0.25	-113.942074
18.374833	0.25	-113.931454
18.379000	0.25	-113.936432
18.383167	0.25	-113.913700
18.387333	0.25	-113.907489
18.391500	0.25	-113.914444
18.395667	0.25	-113.909481
18.399833	0.25	-113.896832
18.404000	0.25	-113.889882
18.408167	0.25	-113.885518
18.412333	0.25	-113.885895
18.416500	0.25	-113.882441
18.420667	0.25	-113.883924
18.424833	0.25	-113.877908
18.429000	0.25	-113.865213
18.433167	0.25	-113.860077
18.437333	0.25	-113.846915
18.441500	0.25	-113.848754
18.445667	0.25	-113.850663
18.449833	0.25	-113.844388
18.454000	0.25	-113.846175
18.458167	0.25	-113.843113
18.462333	0.25	-113.845498
18.466500	0.25	-113.848262
18.470667	0.25	-113.853759
18.474833	0.25	-113.860811
18.479000	0.25	-113.859624
18.483167	0.25	-113.872717
18.487333	0.25	-113.884065
18.491500	0.25	-113.894891
18.495667	0.25	-113.895164
18.499833	0.25	-113.894301
18.504000	0.25	-113.907284
18.508167	0.25	-113.916513
18.512333	0.25	-113.913617
18.516500	0.25	-113.920914
18.520667	0.25	-113.931380
18.524833	0.25	-113.932113
18.529000	0.25	-113.933571
18.533167	0.25	-113.942496
18.537333	0.25	-113.943799
18.541500	0.25	-113.943907
18.545667	0.25	-113.940379
18.549833	0.25	-113.941394
18.554000	0.25	-113.948431
18.558167	0.25	-113.945591
18.562333	0.25	-113.943436
18.566500	0.25	-113.951750
18.570667	0.25	-113.944445
18.574833	0.25	-113.948563
18.579000	0.25	-113.941481
18.583167	0.25	-113.940881
18.587333	0.25	-113.943136
18.591500	0.25	-113.940775
18.595667	0.25	-113.931747
18.599833	0.25	-113.924936
18.604000	0.25	-113.913513
18.608167	0.25	-113.907882
18.612333	0.25	-113.897873
18.616500	0.25	-113.899330
18.620667	0.25	-113.884628
18.624833	0.25	-113.874609
18.629000	0.25	-113.863378
18.633167	0.25	-113.860064
18.637333	0.25	-113.843395
18.641500	0.25	-113.844967
18.645667	0.25	-113.836145
18.649833	0.25	-113.829608
18.654000	0.25	-113.810958
18.658167	0.25	-113.818804
18.662333	0.25	-113.802772
18.666500	0.25	-113.803968
18.670667	0.25	-113.793209
18.674833	0.25	-113.795106
18.679000	0.25	-113.800196
18.683167	0.25	-113.796351
18.687333	0.25	-113.794894
18.691500	0.25	-113.799704
18.695667	0.25	-113.793248
18.699833	0.25	-113.784140
18.704000	0.25	-113.797998
18.708167	0.25	-113.788573
18.712333	0.25	-113.798976
18.716500	0.25	-113.800003
18.720667	0.25	-113.793649
18.724833	0.25	-113.804677
18.729000	0.25	-113.797739
18.733167	0.25	-113.808118
18.737333	0.25	-113.810908
18.741500	0.25	-113.800120
18.745667	0.25	-113.800251
18.749833	0.25	-113.813723
18.754000	0.25	-113.814334
18.758167	0.25	-113.829960
18.762333	0.25	-113.822860
18.766500	0.25	-113.824683
18.770667	0.25	-113.833470
18.774833	0.25	-113.821278
18.779000	0.25	-113.822704
18.783167	0.25	-113.830951
18.787333	0.25	-113.827009
18.791500	0.25	-113.825086
18.795667	0.25	-113.825643
18.799833	0.25	-113.818239
18.804000	0.25	-113.813602
18.808167	0.25	-113.806618
18.812333	0.25	-113.797468
18.816500	0.25	-113.787268
18.820667	0.25	-113.781302
18.824833	0.25	-113.765184
18.829000	0.25	-113.752733
18.833167	0.25	-113.751912
18.837333	0.25	-113.739043
18.841500	0.25	-113.730651
18.845667	0.25	-113.719379
18.849833	0.25	-113.715901
18.854000	0.25	-113.717242
18.858167	0.25	-113.716095
18.862333	0.25	-113.700709
18.866500	0.25	-113.709114
18.870667	0.25	-113.709553
18.874833	0.25	-113.713351
18.879000	0.25	-113.717055
18.883167	0.25	-113.726436
18.887333	0.25	-113.743106
18.891500	0.25	-113.737784
18.895667	0.25	-113.744663
18.899833	0.25	-113.749001
18.904000	0.25	-113.755028
18.908167	0.25	-113.761166
18.912333	0.25	-113.759983
18.916500	0.25	-113.761043
18.920667	0.25	-113.760310
18.924833	0.25	-113.763987
18.929000	0.25	-113.767813
18.933167	0.25	-113.753988
18.937333	0.25	-113.755592
18.941500	0.25	-113.748095
18.945667	0.25	-113.749137
18.949833	0.25	-113.735556
18.954000	0.25	-113.728268
18.958167	0.25	-113.724814
18.962333	0.25	-113.715891
18.966500	0.25	-113.718579
18.970667	0.25	-113.707506
18.974833	0.25	-113.700171
18.979000	0.25	-113.700527
18.983167	0.25	-113.697177
18.987333	0.25	-113.689923
18.991500	0.25	-113.676282
18.995667	0.25	-113.676516
18.999833	0.25	-113.669922
19.004000	0.25	-113.671661
19.008167	0.25	-113.661677
19.012333	0.25	-113.665847
19.016500	0.25	-113.657251
19.020667	0.25	-113.655150
19.024833	0.25	-113.643454
19.029000	0.25	-113.634247
19.033167	0.25	-113.630753
19.037333	0.25	-113.622360
19.041500	0.25	-113.618740
19.045667	0.25	-113.618580
19.049833	0.25	-113.609258
19.054000	0.25	-113.605155
19.058167	0.25	-113.603599
19.062333	0.25	-113.602446
19.066500	0.25	-113.593608
19.070667	0.25	-113.602501
19.074833	0.25	-113.605255
19.079000	0.25	-113.596348
19.083167	0.25	-113.606926
19.087333	0.25	-113.598790
19.091500	0.25	-113.602222
19.095667	0.25	-113.606858
19.099833	0.25	-113.599592
19.104000	0.25	-113.618805
19.108167	0.25	-113.610007
19.112333	0.25	-113.607636
19.116500	0.25	-113.607207
19.120667	0.25	-113.611647
19.124833	0.25	-113.614306
19.129000	0.25	-113.603963
19.133167	0.25	-113.602875
19.137333	0.25	-113.605847
19.141500	0.25	-113.599835
19.145667	0.25	-113.598647
19.149833	0.25	-113.601271
19.154000	0.25	-113.598546
19.158167	0.25	-113.592480
19.162333	0.25	-113.598993
19.166500	0.25	-113.595838
19.170667	0.25	-113.585025
19.174833	0.25	-113.585960
19.179000	0.25	-113.586395
19.183167	0.25	-113.581703
19.187333	0.25	-113.574000
19.191500	0.25	-113.582146
19.195667	0.25	-113.568062
19.199833	0.25	-113.574791
19.204000	0.25	-113.573980
19.208167	0.25	-113.556844
19.212333	0.25	-113.563763
19.216500	0.25	-113.574138
19.220667	0.25	-113.561009
19.224833	0.25	-113.557563
19.229000	0.25	-113.552862
19.233167	0.25	-113.560522
19.237333	0.25	-113.545398
19.241500	0.25	-113.551325
19.245667	0.25	-113.538160
19.249833	0.25	-113.536379
19.254000	0.25	-113.536756
19.258167	0.25	-113.529111
19.262333	0.25	-113.534784
19.266500	0.25	-113.525924
19.270667	0.25	-113.531481
19.274833	0.25	-113.536120
19.279000	0.25	-113.552138
19.283167	0.25	-113.563699
19.287333	0.25	-113.571544
19.291500	0.25	-113.562382
19.295667	0.25	-113.574750
19.299833	0.25	-113.584150
19.304000	0.25	-113.586344
19.308167	0.25	-113.593156
19.312333	0.25	-113.600035
19.316500	0.25	-113.615559
19.320667	0.25	-113.620015
19.324833	0.25	-113.619178
19.329000	0.25	-113.629107
19.333167	0.25	-113.631537
19.337333	0.25	-113.631739
19.341500	0.25	-113.636499
19.345667	0.25	-113.644586
19.349833	0.25	-113.649259
19.354000	0.25	-113.648273
19.358167	0.25	-113.647583
19.362333	0.25	-113.649390
19.366500	0.25	-113.656928
19.370667	0.25	-113.656095
19.374833	0.25	-113.655422
19.379000	0.25	-113.656607
19.383167	0.25	-113.661430
19.387333	0.25	-113.660187
19.391500	0.25	-113.664532
19.395667	0.25	-113.660769
19.399833	0.25	-113.668414
19.404000	0.25	-113.662602
19.408167	0.25	-113.667563
19.412333	0.25	-113.661988
19.416500	0.25	-113.663057
19.420667	0.25	-113.669216
19.424833	0.25	-113.663346
19.429000	0.25	-113.655447
19.433167	0.25	-113.641273
19.437333	0.25	-113.636715
19.441500	0.25	-113.636175
19.445667	0.25	-113.626227
19.449833	0.25	-113.614833
19.454000	0.25	-113.610945
19.458167	0.25	-113.615713
19.462333	0.25	-113.608733
19.466500	0.25	-113.603900
19.470667	0.25	-113.595619
19.474833	0.25	-113.600885
19.479000	0.25	-113.588356
19.483167	0.25	-113.596607
19.487333	0.25	-113.582390
19.491500	0.25	-113.586965
19.495667	0.25	-113.594771
19.499833	0.25	-113.603508
19.504000	0.25	-113.590660
19.508167	0.25	-113.603474
19.512333	0.25	-113.605592
19.516500	0.25	-113.606369
19.520667	0.25	-113.606365
19.524833	0.25	-113.614245
19.529000	0.25	-113.629431
19.533167	0.25	-113.642729
19.537333	0.25	-113.638267
19.541500	0.25	-113.640992
19.545667	0.25	-113.650658
19.549833	0.25	-113.647280
19.554000	0.25	-113.661266
19.558167	0.25	-113.671660
19.562333	0.25	-113.678301
19.566500	0.25	-113.683446
19.570667	0.25	-113.675279
19.574833	0.25	-113.690951
19.579000	0.25	-113.693885
19.583167	0.25	-113.699827
19.587333	0.25	-113.706375
19.591500	0.25	-113.704672
19.595667	0.25	-113.701222
19.599833	0.25	-113.700778
19.604000	0.25	-113.700688
19.608167	0.25	-113.708932
19.612333	0.25	-113.713838
19.616500	0.25	-113.718984
19.620667	0.25	-113.726642
19.624833	0.25	-113.722552
19.629000	0.25	-113.722657
19.633167	0.25	-113.726150
19.637333	0.25	-113.726594
19.641500	0.25	-113.716982
19.645667	0.25	-113.720991
19.649833	0.25	-113.725072
19.654000	0.25	-113.718597
19.658167	0.25	-113.723617
19.662333	0.25	-113.724949
19.666500	0.25	-113.729068
19.670667	0.25	-113.726668
19.674833	0.25	-113.729743
19.679000	0.25	-113.729327
19.683167	0.25	-113.726731
19.687333	0.25	-113.726255
19.691500	0.25	-113.728393
19.695667	0.25	-113.732343
19.699833	0.25	-113.734475
19.704000	0.25	-113.730562
19.708167	0.25	-113.732844
19.712333	0.25	-113.735517
19.716500	0.25	-113.730029
19.720667	0.25	-113.733858
19.724833	0.25	-113.736613
19.729000	0.25	-113.735863
19.733167	0.25	-113.744819
19.737333	0.25	-113.739493
19.741500	0.25	-113.750374
19.745667	0.25	-113.761754
19.749833	0.25	-113.755732
19.754000	0.25	-113.741843
19.758167	0.25	-113.750666
19.762333	0.25	-113.758781
19.766500	0.25	-113.753683
19.770667	0.25	-113.758618
19.774833	0.25	-113.753040
19.779000	0.25	-113.749180
19.783167	0.25	-113.747941
19.787333	0.25	-113.754820
19.791500	0.25	-113.761140
19.795667	0.25	-113.760057
19.799833	0.25	-113.761280
19.804000	0.25	-113.763422
19.808167	0.25	-113.768437
19.812333	0.25	-113.757166
19.816500	0.25	-113.743227
19.820667	0.25	-113.747329
19.824833	0.25	-113.747336
19.829000	0.25	-113.752182
19.833167	0.25	-113.753017
19.837333	0.25	-113.753881
19.841500	0.25	-113.748441
19.845667	0.25	-113.739340
19.849833	0.25	-113.740399
19.854000	0.25	-113.738100
19.858167	0.25	-113.739489
19.862333	0.25	-113.732197
19.866500	0.25	-113.738387
19.870667	0.25	-113.740997
19.874833	0.25	-113.730767
19.879000	0.25	-113.734955
19.883167	0.25	-113.729263
19.887333	0.25	-113.733669
19.891500	0.25	-113.733897
19.895667	0.25	-113.719943
19.899833	0.25	-113.721252
19.904000	0.25	-113.726170
19.908167	0.25	-113.725291
19.912333	0.25	-113.726884
19.916500	0.25	-113.727135
19.920667	0.25	-113.724265
19.924833	0.25	-113.718248
19.929000	0.25	-113.710238
19.933167	0.25	-113.700921
19.937333	0.25	-113.702451
19.941500	0.25	-113.704480
19.945667	0.25	-113.694359
19.949833	0.25	-113.705920
19.954000	0.25	-113.690154
19.958167	0.25	-113.684385
19.962333	0.25	-113.684789
19.966500	0.25	-113.678606
19.970667	0.25	-113.676562
19.974833	0.25	-113.690688
19.979000	0.25	-113.686444
19.983167	0.25	-113.689158
19.987333	0.25	-113.676842
19.991500	0.25	-113.689993
19.995667	0.25	-113.688089
19.999833	0.25	-113.683802
20.004000	0.25	-113.683198
20.008167	0.25	-113.686187
20.012333	0.25	-113.681506
20.016500	0.25	-113.684990
20.020667	0.25	-113.681504
20.024833	0.25	-113.671347
20.029000	0.25	-113.667893
20.033167	0.25	-113.663124
20.037333	0.25	-113.661280
20.041500	0.25	-113.652364
20.045667	0.25	-113.660144
20.049833	0.25	-113.656326
20.054000	0.25	-113.655512
20.058167	0.25	-113.645438
20.062333	0.25	-113.650473
20.066500	0.25	-113.638390
20.070667	0.25	-113.636915
20.074833	0.25	-113.631444
20.079000	0.25	-113.625816
20.083167	0.25	-113.619563
20.087333	0.25	-113.615194
20.091500	0.25	-113.608255
20.095667	0.25	-113.615215
20.099833	0.25	-113.607163
20.104000	0.25	-113.615493
20.108167	0.25	-113.612641
20.112333	0.25	-113.599319
20.116500	0.25	-113.605214
20.120667	0.25	-113.604968
20.124833	0.25	-113.607721
20.129000	0.25	-113.604791
20.133167	0.25	-113.595022
20.137333	0.25	-113.605743
20.141500	0.25	-113.606603
20.145667	0.25	-113.599136
20.149833	0.25	-113.612531
20.154000	0.25	-113.602537
20.158167	0.25	-113.586928
20.162333	0.25	-113.583922
20.166500	0.25	-113.578693
20.170667	0.25	-113.562185
20.174833	0.25	-113.557575
20.179000	0.25	-113.544004
20.183167	0.25	-113.534000
20.187333	0.25	-113.517543
20.191500	0.25	-113.512635
20.195667	0.25	-113.509040
20.199833	0.25	-113.506713
20.204000	0.25	-113.496315
20.208167	0.25	-113.495045
20.212333	0.25	-113.489569
20.216500	0.25	-113.487963
20.220667	0.25	-113.490586
20.224833	0.25	-113.481214
20.229000	0.25	-113.467113
20.233167	0.25	-113.466170
20.237333	0.25	-113.460042
20.241500	0.25	-113.447487
20.245667	0.25	-113.436128
20.249833	0.25	-113.427112
20.254000	0.25	-113.417370
20.258167	0.25	-113.416247
20.262333	0.25	-113.403426
20.266500	0.25	-113.396135
20.270667	0.25	-113.393584
20.274833	0.25	-113.392583
20.279000	0.25	-113.386751
20.283167	0.25	-113.378322
20.287333	0.25	-113.381324
20.291500	0.25	-113.374916
20.295667	0.25	-113.367231
20.299833	0.25	-113.363267
20.304000	0.25	-113.352964
20.308167	0.25	-113.347257
20.312333	0.25	-113.337378
20.316500	0.25	-113.343141
20.320667	0.25	-113.331239
20.324833	0.25	-113.310548
20.329000	0.25	-113.303893
20.333167	0.25	-113.304853
20.337333	0.25	-113.291887
20.341500	0.25	-113.279567
20.345667	0.25	-113.259274
20.349833	0.25	-113.246635
20.354000	0.25	-113.239291
20.358167	0.25	-113.225675
20.362333	0.25	-113.210520
20.366500	0.25	-113.193764
20.370667	0.25	-113.173994
20.374833	0.25	-113.160140
20.379000	0.25	-113.145717
20.383167	0.25	-113.131789
20.387333	0.25	-113.115852
20.391500	0.25	-113.088229
20.395667	0.25	-113.064711
20.399833	0.25	-113.046989
20.404000	0.25	-113.027873
20.408167	0.25	-113.003034
20.412333	0.25	-112.976796
20.416500	0.25	-112.953689
20.420667	0.25	-112.928601
20.424833	0.25	-112.901360
20.429000	0.25	-112.885983
20.433167	0.25	-112.869047
20.437333	0.25	-112.843593
20.441500	0.25	-112.823355
20.445667	0.25	-112.793924
20.449833	0.25	-112.777497
20.454000	0.25	-112.750227
20.458167	0.25	-112.729279
20.462333	0.25	-112.697567
20.466500	0.25	-112.683357
20.470667	0.25	-112.650240
20.474833	0.25	-112.620474
20.479000	0.25	-112.591938
20.483167	0.25	-112.566755
20.487333	0.25	-112.533483
20.491500	0.25	-112.499549
20.495667	0.25	-112.472867
20.499833	0.25	-112.439779
20.504000	0.25	-112.411707
20.508167	0.25	-112.378040
20.512333	0.25	-112.352248
20.516500	0.25	-112.322939
20.520667	0.25	-112.289720
20.524833	0.25	-112.268237
20.529000	0.25	-112.244375
20.533167	0.25	-112.217849
20.537333	0.25	-112.178903
20.541500	0.25	-112.152912
20.545667	0.25	-112.125049
20.549833	0.25	-112.087868
20.554000	0.25	-112.062488
20.558167	0.25	-112.033671
20.562333	0.25	-111.999730
20.566500	0.25	-111.969790
20.570667	0.25	-111.940078
20.574833	0.25	-111.915987
20.579000	0.25	-111.876435
20.583167	0.25	-111.835200
20.587333	0.25	-111.808613
20.591500	0.25	-111.773596
20.595667	0.25	-111.729661
20.599833	0.25	-111.691030
20.604000	0.25	-111.659775
20.608167	0.25	-111.626284
20.612333	0.25	-111.586375
20.616500	0.25	-111.547151
20.620667	0.25	-111.508673
20.624833	0.25	-111.468640
20.629000	0.25	-111.429663
20.633167	0.25	-111.381260
20.637333	0.25	-111.334121
20.641500	0.25	-111.301543
20.645667	0.25	-111.265819
20.649833	0.25	-111.217345
20.654000	0.25	-111.173630
20.658167	0.25	-111.123404
20.662333	0.25	-111.065336
20.666500	0.25	-111.028486
20.670667	0.25	-110.976304
20.674833	0.25	-110.918982
20.679000	0.25	-110.875158
20.683167	0.25	-110.824058
20.687333	0.25	-110.767985
20.691500	0.25	-110.715957
20.695667	0.25	-110.662030
20.699833	0.25	-110.621397
20.704000	0.25	-110.573095
20.708167	0.25	-110.516215
20.712333	0.25	-110.473444
20.716500	0.25	-110.422446
20.720667	0.25	-110.369786
20.724833	0.25	-110.329196
20.729000	0.25	-110.271600
20.733167	0.25	-110.240003
20.737333	0.25	-110.195948
20.741500	0.25	-110.139439
20.745667	0.25	-110.103587
20.749833	0.25	-110.049492
20.754000	0.25	-110.011027
20.758167	0.25	-109.966134
20.762333	0.25	-109.927061
20.766500	0.25	-109.882313
20.770667	0.25	-109.830262
20.774833	0.25	-109.780509
20.779000	0.25	-109.733773
20.783167	0.25	-109.687464
20.787333	0.25	-109.632227
20.791500	0.25	-109.593457
20.795667	0.25	-109.530692
20.799833	0.25	-109.476134
20.804000	0.25	-109.428894
20.808167	0.25	-109.378915
20.812333	0.25	-109.337504
20.816500	0.25	-109.286991
20.820667	0.25	-109.243470
20.824833	0.25	-109.198789
20.829000	0.25	-109.162598
20.833167	0.25	-109.104759
20.837333	0.25	-109.074309
20.841500	0.25	-109.038958
20.845667	0.25	-109.014126
20.849833	0.25	-108.976517
20.854000	0.25	-108.946563
20.858167	0.25	-108.919099
20.862333	0.25	-108.882404
20.866500	0.25	-108.855322
20.870667	0.25	-108.825176
20.874833	0.25	-108.802668
20.879000	0.25	-108.765821
20.883167	0.25	-108.753820
20.887333	0.25	-108.719469
20.891500	0.25	-108.686407
20.895667	0.25	-108.660521
20.899833	0.25	-108.640753
20.904000	0.25	-108.616935
20.908167	0.25	-108.597325
20.912333	0.25	-108.582031
20.916500	0.25	-108.561560
20.920667	0.25	-108.551065
20.924833	0.25	-108.544660
20.929000	0.25	-108.527630
20.933167	0.25	-108.525701
20.937333	0.25	-108.513979
20.941500	0.25	-108.500956
20.945667	0.25	-108.499422
20.949833	0.25	-108.495958
20.954000	0.25	-108.505226
20.958167	0.25	-108.500449
20.962333	0.25	-108.506822
20.966500	0.25	-108.508556
20.970667	0.25	-108.508657
20.974833	0.25	-108.520006
20.979000	0.25	-108.529167
20.983167	0.25	-108.536575
20.987333	0.25	-108.551524
20.991500	0.25	-108.568840
20.995667	0.25	-108.590017
20.999833	0.25	-108.604096
21.004000	0.25	-108.630537
21.008167	0.25	-108.647964
21.012333	0.25	-108.668618
21.016500	0.25	-108.683167
21.020667	0.25	-108.702625
21.024833	0.25	-108.730541
21.029000	0.25	-108.750239
21.033167	0.25	-108.787518
21.037333	0.25	-108.807944
21.041500	0.25	-108.834045
21.045667	0.25	-108.870608
21.049833	0.25	-108.902871
21.054000	0.25	-108.931600
21.058167	0.25	-108.968386
21.062333	0.25	-109.003052
21.066500	0.25	-109.043816
21.070667	0.25	-109.086522
21.074833	0.25	-109.125145
21.079000	0.25	-109.165667
21.083167	0.25	-109.207687
21.087333	0.25	-109.259193
21.091500	0.25	-109.307731
21.095667	0.25	-109.348563
21.099833	0.25	-109.397951
21.104000	0.25	-109.447052
21.108167	0.25	-109.479305
21.112333	0.25	-109.546538
21.116500	0.25	-109.602769
21.120667	0.25	-109.636817
21.124833	0.25	-109.700303
21.129000	0.25	-109.763500
21.133167	0.25	-109.824896
21.137333	0.25	-109.884393
21.141500	0.25	-109.940130
21.145667	0.25	-109.991645
21.149833	0.25	-110.049750
21.154000	0.25	-110.115241
21.158167	0.25	-110.174503
21.162333	0.25	-110.232256
21.166500	0.25	-110.294908
21.170667	0.25	-110.350730
21.174833	0.25	-110.418763
21.179000	0.25	-110.465230
21.183167	0.25	-110.523785
21.187333	0.25	-110.565021
21.191500	0.25	-110.612381
21.195667	0.25	-110.660756
21.199833	0.25	-110.697969
21.204000	0.25	-110.734888
21.208167	0.25	-110.773932
21.212333	0.25	-110.811465
21.216500	0.25	-110.837794
21.220667	0.25	-110.882119
21.224833	0.25	-110.926209
21.229000	0.25	-110.961339
21.233167	0.25	-111.009012
21.237333	0.25	-111.064686
21.241500	0.25	-111.121992
21.245667	0.25	-111.186391
21.249833	0.25	-111.244995
21.254000	0.25	-111.320590
21.258167	0.25	-111.379441
21.262333	0.25	-111.444359
21.266500	0.25	-111.510952
21.270667	0.25	-111.573407
21.274833	0.25	-111.629816
21.279000	0.25	-111.678978
21.283167	0.25	-111.730155
21.287333	0.25	-111.761360
21.291500	0.25	-111.810331
21.295667	0.25	-111.846810
21.299833	0.25	-111.885000
21.304000	0.25	-111.931437
21.308167	0.25	-111.969439
21.312333	0.25	-112.002853
21.316500	0.25	-112.040238
21.320667	0.25	-112.082713
21.324833	0.25	-112.117716
21.329000	0.25	-112.167549
21.333167	0.25	-112.209440
21.337333	0.25	-112.243319
21.341500	0.25	-112.276930
21.345667	0.25	-112.311227
21.349833	0.25	-112.340796
21.354000	0.25	-112.371389
21.358167	0.25	-112.401311
21.362333	0.25	-112.438492
21.366500	0.25	-112.458454
21.370667	0.25	-112.487577
21.374833	0.25	-112.521607
21.379000	0.25	-112.543224
21.383167	0.25	-112.563588
21.387333	0.25	-112.581145
21.391500	0.25	-112.602464
21.395667	0.25	-112.618150
21.399833	0.25	-112.635922
21.404000	0.25	-112.651290
21.408167	0.25	-112.659659
21.412333	0.25	-112.673773
21.416500	0.25	-112.679854
21.420667	0.25	-112.695918
21.424833	0.25	-112.707920
21.429000	0.25	-112.723812
21.433167	0.25	-112.731242
21.437333	0.25	-112.742654
21.441500	0.25	-112.753252
21.445667	0.25	-112.768376
21.449833	0.25	-112.786194
21.454000	0.25	-112.795341
21.458167	0.25	-112.805678
21.462333	0.25	-112.814519
21.466500	0.25	-112.828280
21.470667	0.25	-112.835540
21.474833	0.25	-112.839800
21.479000	0.25	-112.839573
21.483167	0.25	-112.849646
21.487333	0.25	-112.834137
21.491500	0.25	-112.839850
21.495667	0.25	-112.832922
21.499833	0.25	-112.821801
21.504000	0.25	-112.814429
21.508167	0.25	-112.811711
21.512333	0.25	-112.799002
21.516500	0.25	-112.797455
21.520667	0.25	-112.792596
21.524833	0.25	-112.781148
21.529000	0.25	-112.765564
21.533167	0.25	-112.767044
21.537333	0.25	-112.754487
21.541500	0.25	-112.738945
21.545667	0.25	-112.721464
21.549833	0.25	-112.703504
21.554000	0.25	-112.675878
21.558167	0.25	-112.658132
21.562333	0.25	-112.631806
21.566500	0.25	-112.602699
21.570667	0.25	-112.568865
21.574833	0.25	-112.547078
21.579000	0.25	-112.524814
21.583167	0.25	-112.518827
21.587333	0.25	-112.514095
21.591500	0.25	-112.524693
21.595667	0.25	-112.550946
21.599833	0.25	-112.568806
21.604000	0.25	-112.618245
21.608167	0.25	-112.656162
21.612333	0.25	-112.688951
21.616500	0.25	-112.722447
21.620667	0.25	-112.753279
21.624833	0.25	-112.787412
21.629000	0.25	-112.810640
21.633167	0.25	-112.830552
21.637333	0.25	-112.840163
21.641500	0.25	-112.848229
21.645667	0.25	-112.856303
21.649833	0.25	-112.855013
21.654000	0.25	-112.864650
21.658167	0.25	-112.870337
21.662333	0.25	-112.877198
21.666500	0.25	-112.874456
21.670667	0.25	-112.881459
21.674833	0.25	-112.874168
21.679000	0.25	-112.871201
21.683167	0.25	-112.858377
21.687333	0.25	-112.850587
21.691500	0.25	-112.849465
21.695667	0.25	-112.832671
21.699833	0.25	-112.815046
21.704000	0.25	-112.809348
21.708167	0.25	-112.800345
21.712333	0.25	-112.777116
21.716500	0.25	-112.776136
21.720667	0.25	-112.756961
21.724833	0.25	-112.760126
21.729000	0.25	-112.748463
21.733167	0.25	-112.754753
21.737333	0.25	-112.756856
21.741500	0.25	-112.756783
21.745667	0.25	-112.757697
21.749833	0.25	-112.763328
21.754000	0.25	-112.760717
21.758167	0.25	-112.771401
21.762333	0.25	-112.781450
21.766500	0.25	-112.776707
